engagement_id,customer_id,campaign_id,channel,Sent Count,Delivered Count,Open Rate (%),Click-Through Rate (CTR) (%),engagement_date,engagement_time,conversion_status
7709,68206,31,Email,3326,2997,53.4,16.21,2022-07-28 18:41:28,18:41:28,No
7710,26103,31,Email,4162,3711,59.74,20.37,2022-07-29 11:52:01,11:52:01,No
7711,33999,31,Email,3260,3146,46.43,19.83,2022-06-28 14:14:46,14:14:46,No
7712,27095,31,Email,1817,1611,60.92,6.06,2022-07-25 12:13:03,12:13:03,No
7713,59875,31,Email,4995,4748,48.3,15.38,2022-08-09 08:50:28,08:50:28,No
7714,63430,31,Email,3243,2433,43.74,7.78,2022-07-23 12:11:19,12:11:19,No
7715,71008,31,Email,1473,1226,58.8,13.52,2022-07-18 13:57:11,13:57:11,No
7716,39798,31,Email,2634,2204,36.5,14.84,2022-07-01 14:03:58,14:03:58,Yes
7717,48928,31,Email,2341,2057,55.22,13.23,2022-07-30 11:18:58,11:18:58,No
7718,91313,31,Email,1144,1024,58.24,7.3,2022-07-07 11:06:05,11:06:05,Yes
7719,41792,31,Email,2871,2546,53.17,17.34,2022-08-06 10:14:51,10:14:51,No
7720,62064,31,Email,1251,1084,53.69,5.74,2022-07-07 17:47:08,17:47:08,Yes
7721,57388,31,Email,4554,4046,56.85,18.45,2022-08-09 14:22:37,14:22:37,No
7722,8237,31,Email,2786,2428,52.87,13.7,2022-08-13 17:53:27,17:53:27,Yes
7723,66138,31,Email,1885,1552,60.33,19.75,2022-08-06 13:37:32,13:37:32,No
7724,68515,31,Email,4356,3568,40.09,17.4,2022-07-02 07:25:07,07:25:07,Yes
7725,47766,31,Email,4019,3442,47.74,12.91,2022-07-02 10:20:45,10:20:45,No
7726,76792,31,Email,2980,2415,44.17,19.48,2022-07-30 12:03:01,12:03:01,No
7727,67725,31,Email,3063,2554,73.05,20.46,2022-07-30 11:26:31,11:26:31,Yes
7728,99173,31,Email,1717,1656,50.63,8.37,2022-07-27 09:14:55,09:14:55,No
7729,67100,31,Email,3887,3635,45.35,18.72,2022-07-29 16:15:58,16:15:58,No
7730,40579,31,Email,1856,1651,34.88,16.96,2022-08-15 14:16:08,14:16:08,No
7731,36405,31,Email,3381,3020,50.24,5.57,2022-07-11 08:17:41,08:17:41,Yes
7732,92906,31,Email,4101,3669,52.54,7.64,2022-07-10 08:27:58,08:27:58,No
7733,10374,31,Email,1892,1665,62.85,15.52,2022-08-07 14:11:38,14:11:38,No
7734,11869,31,Email,1591,1353,45.01,15.19,2022-08-19 15:44:54,15:44:54,No
7735,93107,31,Email,4480,4045,38.53,8.2,2022-07-03 09:02:17,09:02:17,No
7736,5619,31,Email,3624,2840,68.63,12.19,2022-07-07 09:08:13,09:08:13,No
7737,34886,31,Email,4090,3504,39.53,9.75,2022-08-08 08:56:17,08:56:17,Yes
7738,14343,31,Email,4490,3773,51.17,10.87,2022-07-13 09:14:42,09:14:42,No
7739,9724,31,Email,2568,2335,50.13,10.19,2022-07-14 17:24:10,17:24:10,No
7740,53020,31,Email,1768,1564,63.28,10.02,2022-07-31 13:41:48,13:41:48,No
7741,49612,31,Email,3732,3718,52.82,17.26,2022-07-31 09:06:02,09:06:02,No
7742,31997,31,Email,2598,2675,54.48,15.97,2022-08-04 14:32:37,14:32:37,No
7743,43917,31,Email,3155,2758,39.01,12.1,2022-07-09 10:19:43,10:19:43,No
7744,3014,31,Email,1852,1563,58.87,8.96,2022-07-18 13:44:55,13:44:55,No
7745,39861,31,Email,1878,1770,49.0,13.55,2022-06-30 12:19:58,12:19:58,No
7746,89850,31,Email,1969,1716,72.93,18.75,2022-08-03 16:11:17,16:11:17,No
7747,2708,31,Email,3631,3276,46.34,8.83,2022-07-06 15:00:33,15:00:33,No
7748,50464,31,Email,4868,3900,49.8,16.31,2022-07-06 13:13:11,13:13:11,No
7749,99642,31,Email,1418,1304,38.42,7.96,2022-07-27 15:27:15,15:27:15,No
7750,17437,31,Email,4810,4525,44.92,7.2,2022-07-18 12:15:25,12:15:25,No
7751,37218,31,Email,2638,2313,46.71,17.68,2022-07-19 13:20:32,13:20:32,No
7752,40156,31,Email,3584,3306,54.99,17.96,2022-08-17 12:58:51,12:58:51,No
7753,16081,31,Email,3138,2781,76.04,12.38,2022-07-25 13:22:39,13:22:39,No
7754,51565,31,Email,4190,3657,55.09,14.96,2022-07-03 13:18:22,13:18:22,No
7755,78437,31,Email,1085,999,50.94,5.55,2022-07-13 13:30:25,13:30:25,Yes
7756,44466,31,Email,3417,3117,42.89,5.52,2022-07-30 16:51:22,16:51:22,No
7757,68105,31,Email,4656,3917,40.38,9.05,2022-08-07 14:07:40,14:07:40,No
7758,97279,31,Email,3424,2998,58.41,14.09,2022-07-01 09:18:42,09:18:42,No
7759,98849,31,Email,1817,1637,42.81,9.06,2022-07-14 10:30:41,10:30:41,Yes
7760,39142,31,Email,3576,2882,54.41,16.83,2022-08-02 10:11:41,10:11:41,No
7761,18489,31,Email,5427,4629,63.74,10.07,2022-07-10 10:20:17,10:20:17,No
7762,16445,31,Email,2052,1775,38.66,5.64,2022-07-08 10:45:58,10:45:58,Yes
7763,73056,31,Email,1960,1978,60.05,13.56,2022-07-26 14:54:06,14:54:06,No
7764,89512,31,Email,2109,2089,54.19,6.53,2022-07-22 12:53:00,12:53:00,No
7765,95042,31,Email,3930,3570,60.82,11.05,2022-07-31 09:26:57,09:26:57,No
7766,5864,31,Email,3466,2854,40.84,14.48,2022-07-03 12:14:24,12:14:24,Yes
7767,39726,31,Email,1854,1479,45.88,16.73,2022-07-23 18:32:11,18:32:11,No
7768,23033,31,Email,2154,1671,45.61,12.74,2022-07-03 13:35:50,13:35:50,No
7769,92301,31,Email,3473,2683,58.06,9.48,2022-07-13 10:21:32,10:21:32,No
7770,13529,31,Email,2949,2807,51.22,5.03,2022-06-27 11:30:50,11:30:50,No
7771,62240,31,Email,2629,2558,45.55,9.03,2022-08-11 10:12:36,10:12:36,No
7772,68069,31,Email,3806,3093,53.95,16.3,2022-08-09 12:12:03,12:12:03,No
7773,72044,31,Email,2172,2022,47.45,7.18,2022-07-25 18:32:27,18:32:27,No
7774,85052,31,Email,1840,1453,57.11,5.96,2022-08-04 11:06:44,11:06:44,No
7775,87769,31,Email,1396,1217,48.89,9.63,2022-07-18 10:41:05,10:41:05,No
7776,61243,31,Email,1316,1304,58.96,5.43,2022-07-12 16:13:17,16:13:17,No
7777,87087,31,Email,3173,3029,59.31,19.66,2022-07-11 12:07:09,12:07:09,No
7778,63014,31,Email,2937,2304,64.25,8.36,2022-07-23 11:45:20,11:45:20,No
7779,92447,31,Email,3125,2747,40.5,18.43,2022-07-19 14:39:29,14:39:29,Yes
7780,59645,31,Email,4852,4084,46.49,14.31,2022-08-03 15:15:35,15:15:35,No
7781,38863,31,Email,1912,1508,46.4,14.44,2022-07-21 13:29:39,13:29:39,No
7782,22887,31,Email,2559,2269,55.54,4.96,2022-08-10 11:10:29,11:10:29,No
7783,17351,31,Email,3993,3636,66.19,17.67,2022-07-14 17:27:11,17:27:11,No
7784,90291,31,Email,3331,2994,49.82,7.7,2022-08-09 15:13:55,15:13:55,No
7785,86156,31,Email,3817,3495,47.87,9.5,2022-07-18 14:44:35,14:44:35,No
7786,82587,31,Email,2238,1686,56.59,9.47,2022-07-31 17:57:47,17:57:47,No
7787,39187,31,Email,3985,3387,39.26,15.84,2022-07-18 14:48:26,14:48:26,No
7788,43177,31,Email,4949,3865,62.72,13.28,2022-08-06 10:08:20,10:08:20,No
7789,45962,31,Email,2872,2538,59.33,10.29,2022-07-24 12:50:34,12:50:34,No
7790,88897,31,Email,2670,2722,47.73,10.21,2022-07-28 16:39:34,16:39:34,Yes
7791,35627,31,Email,4649,4193,48.07,8.61,2022-07-11 14:01:38,14:01:38,No
7792,31225,31,Email,1306,1204,35.42,19.78,2022-06-29 12:25:42,12:25:42,No
7793,75938,31,Email,4671,4847,56.8,5.39,2022-08-02 08:51:37,08:51:37,No
7794,85358,31,Email,3532,3498,54.81,10.04,2022-07-25 09:12:55,09:12:55,No
7795,40912,31,Email,2389,1984,53.94,20.3,2022-07-05 12:02:04,12:02:04,No
7796,92979,31,Email,3647,3092,61.42,17.85,2022-07-28 15:26:11,15:26:11,No
7797,22908,31,Email,1787,1545,60.15,9.86,2022-07-27 17:56:47,17:56:47,No
7798,49935,31,Email,4470,3508,44.48,8.24,2022-07-20 12:12:35,12:12:35,Yes
7799,66154,31,Email,1843,1247,62.99,13.27,2022-07-06 09:24:13,09:24:13,No
7800,62522,31,Email,3626,2984,65.23,11.05,2022-07-11 13:55:05,13:55:05,Yes
7801,21860,31,Email,2146,2085,52.68,9.93,2022-07-04 09:28:35,09:28:35,No
7802,71340,31,Email,4099,4106,44.32,8.75,2022-06-28 14:06:18,14:06:18,No
7803,74443,31,Email,1701,1593,51.51,7.22,2022-07-20 13:29:43,13:29:43,No
7804,64050,31,Email,3123,2645,71.16,19.41,2022-08-01 11:36:28,11:36:28,No
7805,4347,31,Email,3809,3436,40.06,12.43,2022-06-27 09:51:07,09:51:07,No
7806,68462,31,Email,4809,4667,73.39,5.97,2022-07-08 16:32:37,16:32:37,No
7807,9833,31,Email,2974,2406,47.13,19.88,2022-07-01 12:07:56,12:07:56,No
7808,5359,31,Email,3344,2856,57.42,15.32,2022-07-25 11:36:54,11:36:54,No
7809,19135,31,Email,1673,1448,56.16,8.08,2022-08-04 12:56:50,12:56:50,No
7810,711,31,Email,5268,5064,58.93,17.46,2022-08-01 07:51:44,07:51:44,No
7811,75124,31,Email,2378,2154,50.3,15.84,2022-07-07 14:30:52,14:30:52,No
7812,41045,31,Email,2803,2854,77.72,20.21,2022-07-04 12:07:35,12:07:35,No
7813,62914,31,Email,1236,1133,43.1,13.45,2022-08-11 10:53:37,10:53:37,No
7814,88175,31,Email,3419,3180,37.36,11.4,2022-07-29 12:14:14,12:14:14,No
7815,74963,31,Email,1145,999,51.84,12.53,2022-07-04 15:47:40,15:47:40,No
7816,55366,31,Email,2071,1654,39.62,18.55,2022-07-05 14:25:24,14:25:24,No
7817,94482,31,Email,2700,2493,56.25,13.7,2022-07-20 09:33:01,09:33:01,No
7818,97201,31,Email,2939,2397,65.35,11.54,2022-07-06 13:22:25,13:22:25,No
7819,45533,31,Email,3719,3229,54.29,13.48,2022-08-15 14:47:37,14:47:37,No
7820,43753,31,Email,3076,2269,47.72,17.35,2022-07-03 18:46:03,18:46:03,No
7821,32398,31,Email,3389,2974,54.04,15.65,2022-07-03 13:05:38,13:05:38,Yes
7822,73853,31,Email,2884,2575,51.76,15.18,2022-07-25 14:31:48,14:31:48,No
7823,80474,31,Email,4489,3979,46.39,6.14,2022-07-22 09:47:03,09:47:03,No
7824,26173,31,Email,4493,3479,52.59,6.8,2022-07-05 08:59:54,08:59:54,No
7825,57996,31,Email,4858,3602,59.3,9.83,2022-08-08 15:07:52,15:07:52,No
7826,79896,31,Email,5202,4036,55.46,14.3,2022-07-22 10:50:54,10:50:54,No
7827,2314,31,Email,4515,3873,37.61,15.65,2022-07-29 08:59:54,08:59:54,No
7828,56916,31,Email,3379,2981,50.2,14.75,2022-08-19 08:46:15,08:46:15,No
7829,37359,31,Email,3690,3175,42.63,12.31,2022-07-25 17:35:23,17:35:23,No
7830,25556,31,Email,2643,2331,71.92,15.89,2022-07-27 12:34:19,12:34:19,Yes
7831,9912,31,Email,3892,3846,60.03,15.35,2022-07-04 13:00:44,13:00:44,Yes
7832,34660,31,Email,3019,2344,38.4,16.23,2022-07-14 10:37:06,10:37:06,No
7833,77414,31,Email,2743,2353,38.6,17.58,2022-07-29 14:26:44,14:26:44,No
7834,16090,31,Email,2870,2368,42.24,17.11,2022-08-12 14:47:00,14:47:00,No
7835,87981,31,Email,1400,1159,45.23,19.98,2022-07-04 15:22:42,15:22:42,No
7836,67047,31,Email,2744,2537,51.21,5.53,2022-08-16 16:13:54,16:13:54,Yes
7837,4583,31,Email,1666,1648,42.1,8.1,2022-07-27 16:35:25,16:35:25,No
7838,29108,31,Email,3606,2914,57.77,10.28,2022-08-06 11:10:37,11:10:37,No
7839,23274,31,Email,1591,1405,48.1,17.73,2022-06-28 18:01:35,18:01:35,Yes
7840,96642,31,Email,1586,1459,63.55,10.69,2022-06-30 12:49:22,12:49:22,No
7841,21560,31,Email,2158,1751,63.53,14.89,2022-07-27 13:57:37,13:57:37,No
7842,75139,31,Email,4708,4094,59.61,11.26,2022-06-26 12:28:27,12:28:27,No
7843,14899,31,Email,4194,3561,46.26,5.34,2022-07-06 15:40:02,15:40:02,No
7844,57377,31,Email,3749,3168,44.27,4.99,2022-07-13 09:26:18,09:26:18,No
7845,12937,31,Email,2870,2326,45.54,8.32,2022-07-03 11:24:54,11:24:54,No
7846,72714,31,Email,2780,2344,45.62,18.13,2022-07-22 10:07:23,10:07:23,No
7847,96502,31,Email,4644,3879,52.36,19.98,2022-06-27 10:54:21,10:54:21,No
7848,87775,31,Email,4718,3931,58.64,5.13,2022-07-15 16:10:26,16:10:26,No
7849,17670,31,Email,1533,1349,46.9,5.76,2022-07-03 13:31:56,13:31:56,Yes
7850,65843,31,Email,1738,1574,42.34,15.42,2022-08-04 13:27:22,13:27:22,No
7851,16277,31,Email,2153,1889,37.28,11.71,2022-07-13 15:58:36,15:58:36,No
7852,89666,31,Email,3096,2666,48.14,14.03,2022-07-20 06:10:38,06:10:38,No
7853,61532,31,Email,3238,2408,61.53,12.83,2022-07-19 17:16:02,17:16:02,No
7854,65739,31,Email,1384,1216,54.98,11.2,2022-08-07 11:29:38,11:29:38,No
7855,919,31,Email,2569,2081,46.13,7.39,2022-07-29 08:10:41,08:10:41,No
7856,62857,31,Email,4773,4564,61.27,7.95,2022-07-23 15:35:50,15:35:50,No
7857,5724,31,Email,1742,1566,58.68,17.68,2022-07-22 11:11:15,11:11:15,No
7858,21604,31,Email,4726,3840,53.94,10.95,2022-07-31 11:46:28,11:46:28,Yes
7859,21331,31,Email,4308,3504,55.37,9.58,2022-08-09 14:59:28,14:59:28,No
7860,74032,31,Email,4017,3370,47.23,21.12,2022-08-06 11:57:17,11:57:17,No
7861,97711,31,Email,2762,2686,40.27,9.46,2022-08-10 15:38:59,15:38:59,No
7862,15997,31,Email,3756,2895,45.57,11.59,2022-08-07 09:52:45,09:52:45,No
7863,63238,31,Email,2015,1781,60.99,7.81,2022-07-15 13:10:44,13:10:44,No
7864,85567,31,Email,1168,924,57.7,8.47,2022-07-05 11:47:00,11:47:00,No
7865,8264,31,Email,4587,4005,75.4,9.85,2022-08-14 14:32:17,14:32:17,Yes
7866,50308,31,Email,1420,1391,41.09,10.82,2022-07-14 17:54:18,17:54:18,No
7867,45623,31,Email,2736,2370,53.64,5.54,2022-07-25 15:06:06,15:06:06,No
7868,16694,31,Email,4664,3936,72.58,7.44,2022-06-28 15:50:20,15:50:20,No
7869,79154,31,Email,3936,3359,49.29,19.97,2022-06-26 13:17:46,13:17:46,No
7870,72297,31,Email,1308,1005,58.59,8.53,2022-07-25 06:59:46,06:59:46,No
7871,79478,31,Email,1838,1648,59.88,15.17,2022-07-15 16:56:52,16:56:52,No
7872,27447,31,Email,3783,3632,62.77,5.59,2022-08-01 11:27:32,11:27:32,No
7873,6199,31,Email,4021,3076,72.17,11.42,2022-07-18 09:56:36,09:56:36,No
7874,59000,31,Email,2380,2202,49.62,9.39,2022-07-26 14:14:11,14:14:11,No
7875,38911,31,Email,1997,1824,54.03,16.04,2022-07-15 11:48:33,11:48:33,No
7876,83379,31,Email,3378,3132,59.27,12.5,2022-06-26 16:36:31,16:36:31,No
7877,94639,31,Email,1657,1417,59.91,6.14,2022-07-29 22:56:08,22:56:08,No
7878,26868,31,Email,3161,2564,42.28,18.03,2022-07-30 20:32:56,20:32:56,No
7879,40942,31,Email,1494,1325,62.61,12.42,2022-07-15 08:05:11,08:05:11,No
7880,95056,31,Email,2402,2031,35.77,18.92,2022-08-12 12:21:50,12:21:50,No
7881,1003,31,Email,1742,1415,49.04,5.92,2022-07-28 17:54:59,17:54:59,Yes
7882,19145,31,Email,1592,1494,68.35,13.88,2022-07-15 12:05:32,12:05:32,Yes
7883,39888,31,Email,2110,1814,56.19,12.57,2022-07-24 14:38:25,14:38:25,Yes
7884,92087,31,Email,2797,2139,61.93,5.27,2022-07-03 14:07:34,14:07:34,No
7885,57314,31,Email,4517,3925,71.62,9.88,2022-07-03 12:13:10,12:13:10,No
7886,53332,31,Email,4759,4139,41.7,10.66,2022-08-06 11:28:11,11:28:11,No
7887,1601,31,Email,1806,1492,48.95,19.72,2022-08-10 07:10:31,07:10:31,No
7888,38771,31,Email,4111,3711,56.43,11.2,2022-07-09 11:17:38,11:17:38,No
7889,12210,31,Email,3344,2595,49.58,17.56,2022-06-30 14:53:34,14:53:34,No
7890,74593,31,Email,1155,1017,45.74,10.82,2022-07-13 09:37:48,09:37:48,No
7891,25684,31,Email,1178,980,51.95,10.44,2022-07-17 05:26:51,05:26:51,No
7892,15204,31,Email,1172,1152,41.26,8.41,2022-07-31 05:37:55,05:37:55,No
7893,44124,31,Email,1049,888,38.13,14.32,2022-07-20 13:07:15,13:07:15,No
7894,93236,31,Email,4490,3889,49.71,15.71,2022-07-08 10:20:34,10:20:34,No
7895,37893,31,Email,2273,1920,64.11,6.85,2022-07-28 13:44:49,13:44:49,No
7896,20235,31,Email,3219,2599,63.14,20.47,2022-07-02 16:46:02,16:46:02,No
7897,74721,31,Email,3873,3550,56.9,8.54,2022-08-06 15:19:12,15:19:12,No
7898,19546,31,Email,3025,2845,72.02,6.46,2022-07-05 17:16:06,17:16:06,No
7899,56516,31,Email,3355,2924,52.74,15.85,2022-08-15 11:04:06,11:04:06,No
7900,77431,31,Email,2388,2251,59.72,12.85,2022-07-05 17:16:59,17:16:59,No
7901,97256,31,Email,2965,2511,54.09,5.65,2022-06-29 13:13:37,13:13:37,No
7902,8063,31,Email,3387,3340,38.4,4.99,2022-07-17 10:26:29,10:26:29,No
7903,74205,31,Email,952,873,41.94,17.66,2022-08-09 13:38:57,13:38:57,No
7904,14177,31,Email,2150,1746,59.02,13.44,2022-07-27 13:55:08,13:55:08,No
7905,82551,31,Email,4383,3312,60.29,12.2,2022-07-26 11:39:43,11:39:43,Yes
7906,45256,31,Email,3702,2985,65.87,15.0,2022-07-13 12:22:21,12:22:21,No
7907,20061,31,Email,3862,3486,73.18,10.5,2022-08-19 14:56:08,14:56:08,Yes
7908,94790,31,Email,5022,4789,64.47,6.12,2022-07-21 10:46:03,10:46:03,No
7909,12492,31,Email,4971,4435,41.65,6.55,2022-07-15 12:11:49,12:11:49,No
7910,62213,31,Email,1774,1545,39.59,8.46,2022-08-03 10:26:29,10:26:29,No
7911,64638,31,Email,3934,3673,54.4,13.73,2022-07-08 15:32:08,15:32:08,No
7912,7794,31,Email,4163,3936,71.03,11.13,2022-08-08 17:32:26,17:32:26,No
7913,11165,31,Email,4557,4496,74.46,14.57,2022-07-31 11:32:38,11:32:38,No
7914,45944,31,Email,3306,2867,60.9,16.89,2022-08-18 09:10:50,09:10:50,No
7915,1603,31,Email,4222,3575,61.24,8.9,2022-07-21 12:06:59,12:06:59,No
7916,30087,31,Email,2235,1944,36.65,5.55,2022-07-17 12:13:09,12:13:09,No
7917,44676,31,Email,2188,1802,37.75,6.75,2022-07-04 07:16:24,07:16:24,Yes
7918,95175,31,Email,4588,4138,56.83,10.84,2022-07-21 11:05:43,11:05:43,No
7919,99001,31,Email,3999,3265,45.86,13.65,2022-08-14 08:48:11,08:48:11,No
7920,85775,31,Email,1719,1581,47.55,17.08,2022-07-19 12:03:06,12:03:06,No
7921,37457,31,Email,5370,4216,58.48,5.62,2022-07-29 12:39:01,12:39:01,Yes
7922,96882,31,Email,1822,1656,40.41,15.96,2022-08-14 10:11:25,10:11:25,Yes
7923,15875,31,Email,4066,3738,46.82,7.22,2022-08-01 17:46:27,17:46:27,Yes
7924,78812,31,Email,1720,1427,44.36,14.29,2022-07-11 10:25:28,10:25:28,No
7925,19300,31,Email,1696,1460,58.47,12.68,2022-07-17 09:47:03,09:47:03,No
7926,30534,31,Email,4633,3678,68.57,12.28,2022-08-13 12:28:10,12:28:10,Yes
7927,414,31,Email,3234,2549,68.98,6.27,2022-08-11 16:21:23,16:21:23,Yes
7928,95761,31,Email,2503,1922,46.89,12.19,2022-07-14 15:11:25,15:11:25,No
7929,47490,31,Email,1706,1433,57.02,17.2,2022-07-26 15:46:41,15:46:41,No
7930,33056,31,Email,3681,3653,52.82,8.2,2022-07-30 11:49:16,11:49:16,No
7931,46318,31,Email,4132,3654,48.14,13.04,2022-07-17 16:24:40,16:24:40,No
7932,84207,31,Email,3626,3297,63.98,7.12,2022-07-05 09:15:49,09:15:49,No
7933,89018,31,Email,3205,2676,46.29,13.71,2022-06-27 10:29:00,10:29:00,No
7934,1133,31,Email,1239,1128,71.76,11.08,2022-07-27 13:03:56,13:03:56,No
7935,3446,31,Email,2858,2595,60.19,11.28,2022-07-07 11:32:16,11:32:16,No
7936,40512,31,Email,1399,1097,38.58,8.44,2022-07-24 10:36:34,10:36:34,No
7937,94355,31,Email,1660,1342,73.4,13.59,2022-08-10 08:05:21,08:05:21,No
7938,72659,31,Email,2198,1812,57.25,9.71,2022-06-30 11:14:35,11:14:35,No
7939,85662,31,Email,2127,2043,50.96,14.05,2022-07-09 08:53:37,08:53:37,No
7940,92403,31,Email,2955,2605,50.16,15.19,2022-07-13 15:00:51,15:00:51,No
7941,17268,31,Email,3436,2541,41.83,11.62,2022-07-30 11:00:04,11:00:04,No
7942,78688,31,Email,2560,2289,36.19,6.3,2022-07-20 13:03:00,13:03:00,No
7943,34754,31,Email,1787,1754,52.74,7.91,2022-07-24 11:30:51,11:30:51,Yes
7944,45368,31,Email,1732,1581,51.01,17.32,2022-07-19 13:19:23,13:19:23,No
7945,30552,31,Email,4433,4056,41.3,7.49,2022-07-21 11:43:07,11:43:07,No
7946,95071,31,Email,1859,1612,55.02,11.33,2022-07-14 11:31:06,11:31:06,No
7947,3788,31,Email,3478,3061,59.79,9.12,2022-07-18 07:18:34,07:18:34,No
7948,47295,31,Email,1284,1034,65.96,17.76,2022-08-09 17:47:09,17:47:09,Yes
7949,38850,31,Email,3147,2979,43.44,17.21,2022-07-23 18:41:36,18:41:36,No
7950,85882,31,Email,4663,3751,55.33,9.3,2022-08-18 13:20:18,13:20:18,No
7951,67455,31,Email,1853,1684,54.63,7.96,2022-07-06 16:29:53,16:29:53,No
7952,80041,31,Email,2167,1773,44.65,8.65,2022-08-08 13:56:55,13:56:55,No
7953,7680,31,Email,3740,3561,70.02,17.49,2022-07-21 13:56:01,13:56:01,No
7954,69010,31,Email,4419,3788,65.43,20.8,2022-07-16 13:25:24,13:25:24,No
7955,40792,31,Email,2733,2328,76.78,13.12,2022-07-19 12:17:44,12:17:44,No
7956,85861,31,Email,4677,3991,57.49,14.74,2022-07-30 15:40:25,15:40:25,No
7957,23522,31,Email,5817,5112,62.55,8.81,2022-07-07 13:39:33,13:39:33,No
7958,21322,31,Email,1918,1585,64.16,10.48,2022-07-20 12:59:23,12:59:23,No
7959,40975,31,Email,4019,3532,61.0,12.1,2022-07-17 10:19:17,10:19:17,No
7960,21848,31,Email,1506,1500,47.5,20.07,2022-07-29 13:41:10,13:41:10,No
7961,55513,31,Email,1643,1532,74.99,10.03,2022-07-10 17:10:36,17:10:36,No
7962,13987,31,Email,2571,2532,45.88,6.42,2022-08-06 15:56:00,15:56:00,No
7963,60219,31,Email,4253,3473,56.17,13.55,2022-07-01 06:59:31,06:59:31,No
7964,54585,31,Email,5252,4199,51.12,16.38,2022-07-11 12:51:25,12:51:25,No
7965,51845,31,Email,4043,3728,64.56,8.32,2022-07-07 11:34:43,11:34:43,Yes
7966,5499,31,Email,1788,1410,46.58,9.23,2022-08-06 09:19:18,09:19:18,Yes
7967,70659,31,Email,1032,985,59.58,8.57,2022-07-15 08:39:20,08:39:20,No
7968,58509,31,Email,2859,2543,48.72,15.15,2022-07-25 14:28:26,14:28:26,Yes
7969,39742,31,Email,2346,2011,54.93,17.53,2022-08-13 09:41:48,09:41:48,No
7970,15868,31,Email,2244,1957,42.82,7.0,2022-07-11 13:46:11,13:46:11,No
7971,35612,31,Email,4195,3595,56.87,12.28,2022-07-28 11:20:09,11:20:09,Yes
7972,65956,31,Email,3567,3215,50.04,14.14,2022-08-18 13:44:38,13:44:38,No
7973,44604,31,Email,4045,3755,70.54,5.33,2022-07-17 12:22:47,12:22:47,No
7974,63349,31,Email,4952,4051,47.75,18.49,2022-07-19 17:27:17,17:27:17,No
7975,75730,31,Email,3151,2757,46.95,6.63,2022-06-26 12:24:11,12:24:11,No
7976,46427,31,Email,3922,3030,46.76,10.08,2022-07-03 14:59:13,14:59:13,Yes
7977,59654,31,Email,4594,3768,45.43,19.15,2022-07-03 14:02:20,14:02:20,No
7978,4010,31,Email,4188,3911,51.05,9.35,2022-07-14 13:14:50,13:14:50,Yes
7979,53483,31,Email,2073,1804,76.12,14.4,2022-07-07 11:07:00,11:07:00,No
7980,10857,31,Email,2483,2280,49.58,16.52,2022-07-19 20:16:52,20:16:52,Yes
7981,14297,31,Email,1705,1584,50.18,8.66,2022-07-23 13:25:08,13:25:08,No
7982,57051,31,Email,3534,2824,41.37,14.3,2022-07-26 07:51:11,07:51:11,No
7983,53441,31,Email,4510,3695,75.08,13.42,2022-07-07 11:02:38,11:02:38,No
7984,13295,31,Email,4014,3165,42.61,5.26,2022-06-27 12:27:03,12:27:03,Yes
7985,96728,31,Email,2323,2068,42.82,10.51,2022-07-24 15:30:26,15:30:26,No
7986,34428,31,Email,1647,1322,49.29,14.83,2022-07-15 17:59:35,17:59:35,No
7987,10291,31,Email,3304,2960,58.43,14.39,2022-08-06 16:10:57,16:10:57,No
7988,38307,31,Email,2478,1951,48.11,12.4,2022-06-29 10:48:45,10:48:45,No
7989,84954,31,Email,2337,2196,47.98,16.69,2022-08-17 18:46:23,18:46:23,No
7990,32227,31,Email,3091,2756,50.97,7.01,2022-07-17 15:51:31,15:51:31,No
7991,49052,31,Email,3227,2779,41.92,16.29,2022-07-26 11:35:21,11:35:21,No
7992,31252,31,Email,1729,1612,57.19,20.32,2022-07-05 10:09:40,10:09:40,No
7993,59538,31,Email,3171,2823,47.65,15.15,2022-07-30 14:46:04,14:46:04,No
7994,15723,31,Email,3607,3143,39.45,10.08,2022-08-02 14:01:08,14:01:08,No
7995,16092,31,Email,3063,2388,49.57,6.91,2022-07-09 15:01:15,15:01:15,No
7996,80751,31,Email,4001,3617,38.05,5.44,2022-07-11 16:19:34,16:19:34,No
7997,58094,31,Email,3117,2599,52.93,6.37,2022-07-26 14:43:06,14:43:06,No
7998,57785,31,Email,3997,3558,39.56,11.42,2022-07-06 13:41:10,13:41:10,No
7999,87220,31,Email,2006,1745,59.94,7.85,2022-07-26 14:39:40,14:39:40,Yes
8000,39552,31,Email,3724,3413,53.68,13.97,2022-07-29 10:46:53,10:46:53,No
8001,65877,31,Email,3778,3131,74.74,9.96,2022-08-04 04:55:41,04:55:41,No
8002,55088,31,Email,1820,1764,60.27,20.28,2022-06-28 11:23:04,11:23:04,No
8003,37105,31,Email,2014,1769,56.3,9.94,2022-07-24 12:02:27,12:02:27,No
8004,45201,31,Email,1666,1337,60.83,9.24,2022-07-27 16:33:27,16:33:27,No
8005,25873,31,Email,2152,1911,63.12,13.13,2022-07-10 12:25:36,12:25:36,No
8006,62892,31,Email,4764,3668,60.78,12.33,2022-08-11 14:06:46,14:06:46,No
8007,75919,31,Email,1764,1646,62.02,5.7,2022-07-18 16:49:36,16:49:36,No
8008,2544,31,Email,3579,3160,42.71,11.69,2022-06-29 13:04:15,13:04:15,No
