customer_id,age,job,marital,education,credit_default,customer_segment,region,income,credit_card,personal_loan,mortgage,savings_account,investment_product,auto_loan,wealth_management,cluster
5639,55,admin,single,secondary,0,High-Value,Urban,3753,1,0,1,1,1,1,1,2
5640,29,admin,single,secondary,0,Young Professionals,Urban,4933,1,0,1,1,0,1,0,2
5641,70,retired,single,tertiary,0,Retired,Suburban,1869,1,1,1,1,1,0,0,0
5642,67,management,divorced,secondary,0,Retired,Urban,6434,1,1,0,1,0,1,1,1
5643,55,entrepreneur,single,tertiary,0,High-Value,Urban,2804,1,1,0,1,1,1,0,2
5644,52,entrepreneur,married,tertiary,0,High-Value,Urban,2021,1,1,1,1,1,0,1,2
5645,61,retired,married,primary,0,Retired,Urban,2676,1,0,1,1,0,0,0,0
5646,24,technician,single,tertiary,0,Budget-Conscious,Suburban,3236,1,0,0,1,0,1,0,2
5647,39,admin,married,primary,1,Budget-Conscious,Urban,3796,1,1,0,1,0,1,0,2
5648,41,services,married,primary,0,Budget-Conscious,Urban,1260,1,1,1,1,0,0,0,2
5649,57,services,divorced,secondary,0,Middle-Market,Urban,1710,0,1,0,1,0,0,0,2
5650,64,retired,married,primary,0,Retired,Urban,1777,1,1,1,0,0,1,0,0
5651,42,services,single,primary,0,Budget-Conscious,Urban,1628,1,1,0,1,0,0,0,2
5652,52,services,married,secondary,0,High-Value,Urban,2706,1,1,0,1,0,1,0,2
5653,47,technician,single,tertiary,0,Middle-Market,Suburban,4330,0,0,1,0,0,1,0,2
5654,38,blue-collar,married,primary,0,Middle-Market,Urban,1886,1,1,0,1,0,1,1,2
5655,49,admin,married,secondary,0,High-Value,Urban,3307,1,1,1,1,1,0,1,2
5657,41,services,divorced,secondary,0,Budget-Conscious,Suburban,2949,1,1,1,1,0,0,0,2
5658,38,management,married,secondary,0,High-Value,Suburban,6455,1,1,1,1,1,0,0,1
5659,24,student,single,secondary,0,Young Professionals,Urban,1365,0,1,1,0,1,0,0,0
5660,40,services,married,primary,0,Budget-Conscious,Suburban,1836,1,1,1,1,0,1,0,2
5661,33,technician,single,secondary,0,Middle-Market,Urban,2660,1,1,1,1,1,0,0,2
5662,41,admin,married,tertiary,0,High-Value,Urban,4682,1,1,1,1,1,1,0,2
5663,46,management,married,primary,0,Middle-Market,Suburban,5458,1,1,1,1,1,1,0,1
5664,74,retired,married,secondary,0,Retired,Urban,2332,1,1,1,1,0,0,0,0
5665,51,services,married,secondary,0,Middle-Market,Urban,2448,1,1,0,1,0,1,1,2
5666,52,self-employed,married,secondary,0,High-Value,Urban,3559,1,1,1,1,0,1,0,2
5667,64,services,married,secondary,0,Budget-Conscious,Suburban,2144,0,1,0,0,1,1,0,2
5668,24,management,single,tertiary,0,Budget-Conscious,Suburban,6374,1,1,1,1,0,1,0,1
5669,28,admin,married,secondary,0,Young Professionals,Urban,3542,1,0,0,1,0,1,1,2
5670,35,services,married,tertiary,1,Middle-Market,Urban,1550,1,1,0,1,0,1,0,2
5671,29,management,single,primary,1,Young Professionals,Rural,8937,1,0,1,1,0,1,1,2
5672,64,technician,married,tertiary,0,Retired,Urban,3379,1,1,1,1,1,1,1,2
5674,42,entrepreneur,single,secondary,0,Budget-Conscious,Urban,1937,1,1,0,1,0,0,1,2
5676,43,admin,married,secondary,0,Middle-Market,Urban,4431,0,1,1,1,0,1,0,2
5677,62,retired,divorced,primary,0,Retired,Urban,2317,1,1,1,1,0,1,0,0
5678,41,technician,married,tertiary,0,Budget-Conscious,Rural,2773,0,1,0,1,0,1,0,2
5679,57,services,married,secondary,0,Budget-Conscious,Suburban,2595,1,0,0,1,0,1,0,2
5680,48,technician,married,secondary,0,Middle-Market,Urban,2591,1,0,0,1,1,1,1,2
5681,35,technician,married,tertiary,0,High-Value,Urban,3300,1,1,0,1,0,1,0,2
5682,44,blue-collar,married,tertiary,0,Middle-Market,Urban,3388,1,0,1,1,1,1,0,2
5683,58,unemployed,married,secondary,0,Middle-Market,Suburban,371,0,1,1,1,0,0,0,0
5684,37,technician,single,secondary,0,High-Value,Urban,3697,1,0,0,0,1,1,1,2
5685,33,admin,married,secondary,0,Middle-Market,Suburban,3615,1,0,1,1,0,1,0,2
5686,29,self-employed,single,tertiary,0,Young Professionals,Urban,4246,1,0,0,0,1,0,1,2
5687,30,blue-collar,married,primary,0,Middle-Market,Rural,3779,0,1,0,0,0,1,0,2
5688,29,unemployed,single,primary,0,Young Professionals,Urban,353,1,0,0,0,1,1,0,0
5689,46,admin,single,tertiary,0,High-Value,Urban,3564,1,0,0,1,1,0,0,2
5690,54,services,married,primary,0,High-Value,Urban,1821,1,1,0,1,1,0,0,2
5691,50,technician,single,secondary,0,Middle-Market,Urban,3885,1,0,1,1,0,1,0,2
5692,35,technician,married,tertiary,0,Middle-Market,Suburban,2778,1,1,0,1,0,1,0,2
5693,32,services,married,secondary,0,High-Value,Urban,1732,1,0,1,1,1,0,0,2
5694,81,retired,single,secondary,0,Retired,Urban,1521,1,1,1,1,0,1,0,0
5695,52,self-employed,married,tertiary,0,Budget-Conscious,Urban,2640,0,1,0,1,1,1,0,2
5696,51,entrepreneur,married,primary,0,Middle-Market,Urban,2942,1,1,1,1,0,0,0,2
5697,62,blue-collar,divorced,secondary,0,Retired,Urban,2924,1,1,0,1,0,1,0,2
5698,29,blue-collar,single,primary,0,Young Professionals,Urban,2455,1,1,0,1,0,1,0,2
5700,53,technician,married,tertiary,0,Budget-Conscious,Suburban,2928,0,1,1,1,0,0,0,2
5701,42,technician,married,tertiary,0,Middle-Market,Urban,4141,1,1,1,1,0,1,0,2
5702,39,blue-collar,married,secondary,0,Middle-Market,Urban,2567,1,1,1,1,1,1,0,2
5703,82,retired,married,secondary,0,Retired,Suburban,1816,0,1,0,0,0,0,0,0
5704,37,technician,single,primary,0,Budget-Conscious,Urban,3194,0,1,0,1,0,0,0,2
5705,30,unemployed,divorced,primary,0,High-Value,Urban,305,1,1,0,0,0,0,1,0
5706,44,technician,married,secondary,0,High-Value,Rural,3251,1,1,1,1,0,1,0,2
5707,42,management,married,tertiary,1,High-Value,Urban,7976,1,1,1,1,1,0,1,2
5708,55,admin,single,tertiary,0,Budget-Conscious,Rural,3944,0,0,0,1,1,1,0,2
5709,43,services,married,primary,0,Budget-Conscious,Urban,2545,0,0,1,1,1,1,0,2
5710,43,unemployed,single,tertiary,0,Budget-Conscious,Urban,550,0,1,1,1,0,0,0,0
5711,53,technician,married,tertiary,0,High-Value,Urban,3065,1,0,0,1,1,0,0,2
5712,23,student,single,secondary,0,Budget-Conscious,Suburban,470,1,1,0,1,0,0,0,0
5713,41,blue-collar,married,secondary,0,Middle-Market,Urban,3110,1,0,1,1,1,1,0,2
5714,41,unemployed,married,primary,1,Middle-Market,Urban,88,1,1,0,0,1,1,1,0
5715,59,services,married,tertiary,0,Middle-Market,Suburban,2489,1,0,0,0,0,0,0,2
5716,28,entrepreneur,single,tertiary,0,Young Professionals,Urban,1551,1,1,1,1,0,1,1,2
5717,32,technician,single,tertiary,0,Budget-Conscious,Urban,3544,1,1,1,1,0,1,0,2
5718,50,entrepreneur,married,tertiary,0,Budget-Conscious,Suburban,1861,1,1,1,1,1,1,1,2
5719,40,admin,married,tertiary,0,High-Value,Suburban,4133,1,0,0,1,0,1,0,2
5720,45,admin,married,secondary,0,High-Value,Urban,3507,1,1,0,1,0,1,0,2
5721,55,admin,married,secondary,0,High-Value,Urban,3956,1,1,1,0,0,1,0,2
5722,91,blue-collar,divorced,secondary,0,Retired,Urban,1361,0,0,1,1,0,0,1,2
5723,33,self-employed,married,primary,0,High-Value,Urban,5354,1,0,0,1,1,1,0,2
5724,45,admin,married,tertiary,0,Budget-Conscious,Urban,3366,1,1,1,1,0,1,0,2
5725,60,admin,married,secondary,0,High-Value,Urban,4600,1,1,1,1,0,1,0,2
5726,52,services,married,secondary,0,Middle-Market,Urban,3003,1,1,1,1,0,1,0,2
5727,46,technician,married,tertiary,0,Budget-Conscious,Urban,3526,1,0,1,1,0,1,0,2
5728,36,admin,single,tertiary,0,Middle-Market,Suburban,4610,1,1,0,1,0,1,1,2
5729,61,technician,married,primary,0,Retired,Urban,4085,1,1,1,1,0,1,0,2
5730,41,unemployed,divorced,secondary,0,Budget-Conscious,Suburban,311,1,1,0,1,0,1,0,0
5731,40,management,married,secondary,0,High-Value,Urban,8022,1,1,0,1,0,1,1,1
5732,48,blue-collar,single,secondary,0,Budget-Conscious,Urban,2331,1,1,0,1,0,1,0,2
5733,33,services,divorced,secondary,0,Budget-Conscious,Suburban,2502,1,1,1,1,0,1,0,2
5734,56,blue-collar,married,primary,0,Middle-Market,Suburban,2609,1,1,0,0,1,1,1,2
5735,56,services,married,secondary,0,Middle-Market,Urban,2406,0,1,1,1,1,1,0,2
5736,58,services,married,secondary,0,Budget-Conscious,Rural,3023,1,0,0,0,1,0,0,2
5737,48,services,married,secondary,0,Middle-Market,Urban,1287,1,1,1,1,1,1,1,2
5738,25,technician,married,tertiary,0,Young Professionals,Urban,4319,1,0,0,1,0,1,1,2
5739,47,admin,married,tertiary,0,Middle-Market,Suburban,3761,1,0,1,1,0,1,0,2
5740,34,blue-collar,married,secondary,0,High-Value,Urban,3889,1,0,1,1,1,0,0,2
5741,40,management,married,tertiary,0,Middle-Market,Suburban,5271,1,1,1,1,0,1,0,1
5742,71,retired,married,primary,0,Retired,Urban,2968,1,1,1,1,0,1,1,0
5743,98,management,married,tertiary,0,High-Value,Urban,9150,1,0,1,0,1,1,1,1
5744,22,student,divorced,secondary,0,Budget-Conscious,Suburban,341,0,1,1,1,0,0,0,0
5745,32,technician,married,secondary,0,Middle-Market,Suburban,2996,0,1,1,1,0,0,0,2
5746,60,services,single,secondary,0,Middle-Market,Urban,2150,0,1,0,1,0,0,0,2
5747,48,services,married,primary,0,Middle-Market,Urban,1422,0,1,1,1,0,1,1,2
5748,24,student,single,tertiary,0,Young Professionals,Urban,1065,0,1,0,1,0,0,0,0
5749,21,student,single,tertiary,0,Young Professionals,Urban,475,1,0,0,0,0,0,1,0
5750,50,services,married,secondary,0,High-Value,Urban,3383,1,1,1,1,1,1,1,2
5751,57,technician,married,secondary,0,Middle-Market,Urban,3348,1,1,1,1,0,1,0,2
5752,36,self-employed,married,secondary,0,Middle-Market,Urban,4594,1,1,1,1,0,0,0,2
5753,38,admin,married,tertiary,0,Middle-Market,Suburban,3652,1,1,1,1,0,0,1,2
5754,53,self-employed,married,tertiary,0,Middle-Market,Suburban,4113,1,0,1,1,0,1,0,2
5755,61,unemployed,divorced,secondary,0,Budget-Conscious,Urban,116,1,1,1,1,1,1,0,0
5757,65,services,divorced,primary,0,Budget-Conscious,Suburban,1964,1,1,0,1,0,1,0,2
5758,29,blue-collar,single,primary,0,Young Professionals,Urban,2349,1,1,0,1,0,1,0,2
5759,66,blue-collar,divorced,secondary,0,Budget-Conscious,Rural,1384,1,1,0,1,1,0,0,2
5760,52,entrepreneur,married,tertiary,0,High-Value,Urban,9768,1,1,1,1,1,1,0,1
5761,46,self-employed,married,tertiary,0,Middle-Market,Suburban,2660,1,1,0,1,0,1,0,2
5762,25,unemployed,married,tertiary,0,Budget-Conscious,Suburban,857,1,1,0,1,0,1,0,0
5763,65,unemployed,divorced,secondary,0,Retired,Suburban,165,1,1,0,1,0,0,0,0
5764,44,technician,married,secondary,0,High-Value,Urban,3760,1,1,1,1,1,0,0,2
5766,47,services,divorced,tertiary,0,Budget-Conscious,Urban,2657,1,1,0,1,0,1,0,2
5767,48,technician,married,tertiary,0,Budget-Conscious,Suburban,4210,1,1,1,1,1,0,1,2
5768,43,admin,married,tertiary,0,Middle-Market,Rural,3491,1,0,1,1,0,1,0,2
5769,28,technician,single,primary,0,Young Professionals,Suburban,4322,1,1,0,1,0,1,0,2
5770,50,unemployed,married,secondary,0,Middle-Market,Suburban,582,0,1,0,0,0,0,0,0
5771,29,services,single,primary,0,Budget-Conscious,Suburban,2482,1,1,0,1,0,1,0,2
5774,53,services,married,secondary,0,Budget-Conscious,Suburban,2839,1,1,0,1,0,1,0,2
5775,68,admin,divorced,tertiary,0,Retired,Urban,4000,1,1,0,1,1,0,0,2
5776,31,blue-collar,married,secondary,0,High-Value,Urban,3512,1,1,0,1,1,1,0,2
5777,36,services,married,primary,0,High-Value,Suburban,2080,1,1,1,1,0,0,0,2
5778,57,admin,married,primary,0,Middle-Market,Urban,3343,1,0,1,0,0,1,0,2
5779,52,management,married,primary,0,Budget-Conscious,Urban,5370,1,0,0,1,1,1,0,1
5780,45,technician,single,tertiary,0,High-Value,Suburban,4406,1,1,0,1,0,0,0,2
5781,40,services,married,tertiary,0,High-Value,Urban,1591,1,1,1,1,0,1,1,2
5782,45,blue-collar,married,secondary,0,Middle-Market,Rural,2655,1,1,0,1,0,1,0,2
5783,60,retired,single,tertiary,0,Middle-Market,Suburban,2266,1,1,1,0,0,1,0,0
5784,55,admin,married,tertiary,0,Middle-Market,Suburban,4302,1,0,1,0,1,0,0,2
5786,56,unemployed,divorced,tertiary,0,Middle-Market,Urban,913,0,0,1,1,0,0,0,0
5787,35,technician,married,secondary,0,Budget-Conscious,Rural,3593,1,1,0,1,0,1,0,2
5788,55,management,married,primary,0,High-Value,Urban,6522,1,0,1,0,1,1,0,1
5789,25,student,single,tertiary,0,Young Professionals,Urban,110,1,1,0,1,0,0,1,0
5790,23,technician,single,primary,0,Young Professionals,Urban,4043,0,1,1,1,0,1,0,2
5791,42,technician,married,tertiary,0,High-Value,Urban,3672,1,1,1,1,1,0,1,2
5792,49,services,single,secondary,0,Middle-Market,Rural,2494,1,1,0,1,0,1,0,2
5794,58,unemployed,married,secondary,0,Budget-Conscious,Suburban,69,1,0,1,1,0,0,0,0
5795,48,blue-collar,married,secondary,0,High-Value,Urban,2402,1,1,1,1,1,1,1,2
5796,55,self-employed,single,tertiary,0,Middle-Market,Urban,5823,1,0,1,1,1,1,1,2
5797,71,admin,divorced,tertiary,0,Retired,Urban,4462,1,1,1,1,0,0,0,2
5798,23,student,single,tertiary,0,Young Professionals,Rural,802,1,1,1,0,1,0,1,0
5799,23,student,single,tertiary,0,Young Professionals,Suburban,283,0,1,0,1,0,0,0,0
5800,41,technician,married,secondary,0,Middle-Market,Urban,3691,1,1,0,1,0,1,0,2
5801,57,technician,married,tertiary,0,Middle-Market,Urban,2511,0,0,0,0,1,1,1,2
5802,55,admin,single,secondary,0,High-Value,Urban,4615,1,0,1,1,0,1,1,2
5803,27,technician,single,secondary,0,Young Professionals,Urban,2914,1,0,1,1,0,0,0,2
5804,28,management,single,tertiary,0,Budget-Conscious,Rural,8270,1,1,1,1,0,1,0,1
5805,57,blue-collar,married,secondary,1,Middle-Market,Urban,3381,1,1,0,1,0,0,0,2
5806,47,admin,married,tertiary,0,Budget-Conscious,Suburban,3160,1,1,0,1,1,0,0,2
5807,76,entrepreneur,divorced,tertiary,0,Retired,Urban,8678,1,1,0,0,1,1,1,1
5808,22,student,divorced,tertiary,0,Budget-Conscious,Urban,429,1,1,1,1,0,1,0,0
5809,49,services,single,secondary,0,High-Value,Urban,3022,1,1,1,1,1,1,1,2
5810,61,blue-collar,divorced,primary,1,Budget-Conscious,Urban,1605,1,0,0,1,0,1,0,2
5811,43,technician,married,tertiary,0,Middle-Market,Suburban,3136,1,1,1,1,0,1,0,2
5812,21,student,single,tertiary,0,Young Professionals,Suburban,656,1,1,0,0,1,0,0,0
5813,55,management,married,tertiary,0,High-Value,Urban,5671,1,0,1,1,1,1,0,1
5814,41,technician,married,tertiary,0,Budget-Conscious,Suburban,4408,1,0,0,1,0,0,0,2
5815,50,admin,married,secondary,0,Middle-Market,Urban,3714,1,0,1,1,0,1,1,2
5816,47,admin,married,secondary,0,Middle-Market,Urban,4604,1,0,1,1,0,1,0,2
5817,61,admin,divorced,tertiary,0,Retired,Urban,4041,1,0,1,1,1,0,0,2
5818,87,retired,divorced,secondary,0,Retired,Urban,2756,1,1,0,1,0,1,0,0
5819,50,unemployed,single,secondary,0,Middle-Market,Urban,125,1,1,0,1,0,1,0,0
5820,41,blue-collar,married,primary,0,High-Value,Urban,3297,1,1,0,1,0,1,0,2
5821,48,management,married,tertiary,0,High-Value,Urban,7945,1,1,1,1,1,1,1,1
5822,98,blue-collar,divorced,secondary,0,Retired,Urban,3948,1,1,0,1,0,0,0,2
5823,59,services,single,secondary,0,Middle-Market,Urban,1960,1,1,0,1,0,1,0,2
5824,37,services,married,secondary,0,Middle-Market,Suburban,1789,1,1,0,1,1,1,0,2
5825,41,technician,married,tertiary,0,Middle-Market,Suburban,4500,1,1,0,1,1,1,1,2
5826,42,blue-collar,married,secondary,0,Middle-Market,Rural,1839,1,1,0,1,0,0,0,2
5827,51,services,single,secondary,0,Middle-Market,Suburban,1879,1,1,1,1,1,1,0,2
5828,44,admin,single,tertiary,0,Middle-Market,Urban,3375,1,0,0,1,0,1,1,2
5829,34,blue-collar,single,primary,0,Middle-Market,Urban,2251,1,1,0,1,0,1,1,2
5830,62,blue-collar,single,secondary,0,Retired,Urban,2604,1,1,0,1,0,1,0,2
5832,48,blue-collar,married,secondary,0,High-Value,Urban,3726,1,0,1,0,0,1,1,2
5833,47,management,married,tertiary,0,High-Value,Urban,9871,1,1,1,1,0,1,1,1
5834,26,blue-collar,single,tertiary,0,Young Professionals,Suburban,2901,1,1,0,1,0,1,1,2
5835,32,self-employed,married,tertiary,0,Middle-Market,Urban,4193,1,0,1,1,1,1,0,2
5836,86,retired,married,primary,0,Retired,Urban,2759,1,0,0,1,1,0,0,0
5837,42,management,married,tertiary,0,High-Value,Urban,9666,1,1,1,1,0,1,1,1
5838,47,blue-collar,married,secondary,0,Middle-Market,Urban,2823,1,1,1,1,0,0,0,2
5839,35,services,married,secondary,0,Middle-Market,Suburban,1354,0,1,1,1,0,1,0,2
5840,53,services,divorced,tertiary,0,Budget-Conscious,Urban,2983,1,0,0,1,0,1,0,2
5841,36,blue-collar,married,secondary,0,Middle-Market,Urban,2259,1,0,0,1,0,1,0,2
5842,52,admin,married,tertiary,0,Middle-Market,Urban,4100,1,0,1,1,1,1,0,2
5843,55,admin,married,secondary,0,High-Value,Suburban,3494,1,0,1,1,0,1,0,2
5844,45,admin,married,secondary,0,Middle-Market,Urban,3281,1,1,1,1,0,1,0,2
5847,47,technician,married,secondary,0,Budget-Conscious,Urban,4435,1,0,1,1,0,1,1,2
5848,50,services,married,secondary,0,Middle-Market,Urban,1901,1,0,0,1,0,1,1,2
5849,54,entrepreneur,married,tertiary,0,Middle-Market,Suburban,2427,1,1,1,1,1,1,1,2
5850,51,blue-collar,married,secondary,0,Middle-Market,Urban,3658,1,1,1,1,0,1,0,2
5851,53,technician,married,tertiary,0,Middle-Market,Suburban,3013,1,0,1,1,1,1,1,2
5852,22,student,single,tertiary,0,Young Professionals,Suburban,1151,1,0,1,1,0,1,0,0
5853,25,management,single,tertiary,0,High-Value,Urban,9935,1,0,0,1,1,1,1,0
5854,38,management,married,secondary,0,Middle-Market,Urban,5265,1,0,1,1,0,1,1,1
5855,47,blue-collar,single,secondary,0,High-Value,Urban,1631,1,1,1,1,0,0,0,2
5856,23,self-employed,married,secondary,0,Young Professionals,Suburban,4722,1,0,0,1,1,0,0,2
5857,29,admin,single,tertiary,0,Young Professionals,Suburban,3623,1,0,1,1,0,1,0,2
5858,30,admin,married,tertiary,0,Middle-Market,Urban,3836,0,1,0,1,1,0,0,2
5859,59,admin,married,secondary,0,Middle-Market,Urban,3154,1,0,1,1,0,1,0,2
5860,82,retired,single,primary,0,Retired,Suburban,1870,0,0,0,1,0,1,0,0
5861,38,blue-collar,married,secondary,0,Middle-Market,Urban,2628,1,0,1,1,0,1,1,2
5862,59,blue-collar,married,secondary,0,Middle-Market,Suburban,1837,1,1,1,1,1,0,0,2
5863,44,admin,married,secondary,0,Budget-Conscious,Urban,3136,1,1,0,1,0,1,0,2
5864,49,blue-collar,single,primary,0,Middle-Market,Urban,2178,1,1,0,1,1,0,0,2
5865,40,services,married,secondary,0,Budget-Conscious,Urban,1429,1,1,0,1,0,1,0,2
5866,45,blue-collar,divorced,secondary,0,Middle-Market,Urban,3808,1,1,1,0,0,1,0,2
5867,41,services,married,primary,0,Budget-Conscious,Suburban,3316,1,0,0,1,0,1,1,2
5868,28,technician,divorced,secondary,0,Young Professionals,Urban,2678,1,0,0,1,1,1,0,2
5869,61,management,married,tertiary,0,High-Value,Urban,8669,0,1,1,1,1,1,0,1
5870,68,retired,married,primary,0,Budget-Conscious,Rural,1915,0,0,0,1,1,0,0,0
5871,59,technician,married,tertiary,0,High-Value,Urban,3088,1,0,1,1,1,1,0,2
5872,47,technician,married,tertiary,0,Budget-Conscious,Suburban,3813,1,1,1,1,0,1,1,2
5873,52,services,divorced,primary,0,High-Value,Urban,2623,0,1,1,1,0,0,0,2
5874,44,management,married,primary,0,Budget-Conscious,Urban,7305,1,1,1,1,1,1,0,1
5875,44,blue-collar,married,primary,0,High-Value,Urban,2081,1,0,0,1,0,1,0,0
5876,39,technician,married,tertiary,0,Middle-Market,Urban,3790,1,1,1,1,0,0,0,2
5877,38,management,married,tertiary,0,Middle-Market,Rural,8259,1,0,1,1,1,1,1,1
5878,77,services,married,primary,0,Budget-Conscious,Urban,1797,0,1,0,1,0,1,0,2
5879,21,blue-collar,single,secondary,0,Young Professionals,Urban,1075,1,1,0,1,0,1,0,2
5880,57,blue-collar,single,secondary,0,Middle-Market,Suburban,3768,1,1,1,1,0,0,0,2
5881,59,technician,married,tertiary,0,High-Value,Urban,3623,1,0,1,1,1,1,0,2
5882,43,services,married,secondary,0,Middle-Market,Suburban,1898,1,1,1,1,0,1,0,2
5883,35,blue-collar,married,secondary,0,Middle-Market,Rural,2976,1,1,1,0,0,1,0,2
5884,24,student,married,secondary,0,Budget-Conscious,Urban,390,0,1,1,1,0,1,0,0
5885,55,blue-collar,married,primary,1,Middle-Market,Suburban,2787,0,1,1,1,0,0,0,2
5886,65,blue-collar,divorced,secondary,0,Retired,Suburban,1515,1,0,1,1,1,0,0,2
5887,84,retired,married,secondary,0,Budget-Conscious,Urban,2227,1,1,1,1,0,0,1,0
5888,46,unemployed,married,secondary,0,High-Value,Urban,64,1,0,1,0,1,0,1,0
5889,59,management,single,secondary,0,Budget-Conscious,Suburban,6935,1,1,1,1,0,1,0,1
5891,49,services,married,secondary,0,Budget-Conscious,Rural,2188,1,1,1,1,0,1,0,2
5892,64,retired,divorced,primary,0,Retired,Urban,2931,1,1,0,1,0,0,0,0
5893,30,blue-collar,divorced,tertiary,0,Budget-Conscious,Urban,3662,1,1,0,1,1,1,1,2
5894,32,technician,married,primary,0,Middle-Market,Suburban,3289,1,1,1,1,0,1,0,2
5895,35,blue-collar,married,secondary,0,High-Value,Urban,3771,1,1,1,1,1,1,0,2
5896,44,technician,married,tertiary,0,High-Value,Rural,3230,1,1,1,0,0,1,1,2
5897,35,unemployed,married,tertiary,0,High-Value,Urban,507,1,1,1,0,0,1,0,0
5898,50,entrepreneur,married,secondary,0,Budget-Conscious,Suburban,6245,1,1,1,0,0,1,0,2
5900,37,blue-collar,single,primary,0,Middle-Market,Rural,1485,1,0,0,1,0,0,0,2
5901,34,services,married,primary,0,Middle-Market,Urban,2476,1,1,1,1,0,1,0,2
5902,26,blue-collar,single,primary,0,Young Professionals,Rural,2107,1,1,0,1,0,1,0,2
5903,33,admin,married,secondary,0,Middle-Market,Urban,4020,1,0,1,1,0,0,0,2
5904,41,blue-collar,divorced,secondary,0,Middle-Market,Suburban,3450,1,1,0,1,0,1,0,2
5905,53,admin,single,secondary,0,Budget-Conscious,Urban,4251,1,0,1,1,0,1,1,2
5907,68,blue-collar,divorced,primary,0,Retired,Urban,3921,1,0,0,1,0,0,0,2
5908,43,self-employed,single,secondary,0,Budget-Conscious,Urban,4851,1,0,0,1,0,0,0,2
5909,28,technician,married,tertiary,0,Budget-Conscious,Urban,3122,1,0,0,1,0,1,1,2
5910,36,technician,married,secondary,0,High-Value,Suburban,3762,0,0,0,1,0,1,1,2
5911,52,blue-collar,married,secondary,0,Middle-Market,Rural,3275,1,0,0,1,0,1,0,2
5912,43,unemployed,married,secondary,0,Middle-Market,Urban,971,0,1,0,0,0,0,1,0
5913,54,services,married,secondary,0,Middle-Market,Urban,2963,0,1,0,1,1,0,0,2
5914,48,blue-collar,married,primary,0,Budget-Conscious,Suburban,1423,1,1,0,1,0,1,0,2
5915,46,blue-collar,married,primary,0,Budget-Conscious,Rural,1746,1,0,0,1,0,1,0,2
5916,69,admin,divorced,tertiary,0,Budget-Conscious,Urban,4411,1,1,1,1,0,0,0,2
5918,34,services,married,secondary,0,Middle-Market,Suburban,2733,0,1,1,1,0,0,0,2
5919,55,technician,married,tertiary,0,Middle-Market,Suburban,4114,0,1,0,1,0,0,1,2
5920,82,retired,divorced,tertiary,0,Retired,Suburban,2871,1,0,0,1,0,0,0,0
5921,54,admin,married,secondary,0,Middle-Market,Suburban,4252,1,1,1,1,0,0,0,2
5922,25,student,single,tertiary,1,Young Professionals,Urban,533,0,1,1,1,1,1,1,0
5923,47,technician,divorced,tertiary,0,Middle-Market,Suburban,2749,1,1,0,1,0,1,0,2
5924,46,services,divorced,secondary,0,Budget-Conscious,Urban,2892,1,1,1,1,1,1,0,2
5925,60,technician,single,secondary,0,Budget-Conscious,Suburban,2573,1,0,0,1,0,1,1,2
5926,57,services,married,primary,1,Middle-Market,Urban,1290,1,1,0,1,1,1,0,2
5927,26,self-employed,single,tertiary,0,Young Professionals,Suburban,5784,1,0,0,1,0,1,1,2
5928,59,services,married,secondary,0,Middle-Market,Urban,3091,1,0,0,1,0,1,0,0
5929,39,services,single,secondary,0,High-Value,Rural,2770,1,1,0,1,0,1,1,2
5930,50,management,married,tertiary,0,High-Value,Urban,8013,1,0,1,0,1,1,1,1
5931,44,admin,married,primary,0,Budget-Conscious,Urban,3436,0,0,1,1,0,1,1,2
5932,53,entrepreneur,married,secondary,0,Middle-Market,Suburban,6904,1,0,1,1,0,1,0,2
5933,44,technician,single,secondary,0,Budget-Conscious,Suburban,4303,1,1,0,1,0,1,0,2
5934,22,student,married,tertiary,0,Young Professionals,Urban,1304,1,1,0,1,0,0,1,0
5935,33,blue-collar,married,secondary,0,Middle-Market,Urban,3853,1,1,1,1,0,0,0,2
5936,43,services,married,secondary,0,Middle-Market,Urban,2553,1,1,0,1,0,1,0,2
5937,38,services,married,primary,0,Middle-Market,Suburban,2266,0,1,0,1,0,1,0,2
5938,30,technician,single,tertiary,0,High-Value,Suburban,2747,1,0,0,0,1,1,1,2
5939,42,technician,single,secondary,0,Middle-Market,Urban,3346,1,1,0,1,1,1,0,2
5940,56,technician,married,tertiary,0,Middle-Market,Rural,4029,1,0,1,1,0,1,0,2
5941,38,blue-collar,married,secondary,0,High-Value,Suburban,2176,1,1,0,1,0,1,0,2
5943,36,admin,married,primary,0,Budget-Conscious,Urban,3950,1,1,1,1,0,0,0,2
5944,42,management,single,tertiary,0,Budget-Conscious,Urban,8546,1,1,0,1,1,0,0,1
5945,24,student,single,tertiary,0,Young Professionals,Urban,998,0,0,1,1,0,0,0,0
5946,60,entrepreneur,single,secondary,0,Middle-Market,Urban,9679,1,1,1,1,0,1,0,1
5947,37,entrepreneur,married,tertiary,0,High-Value,Urban,1596,1,1,1,1,1,1,1,2
5948,46,admin,married,tertiary,0,Middle-Market,Suburban,4906,0,0,1,1,1,1,1,2
5949,38,services,single,tertiary,0,High-Value,Urban,1597,1,1,0,1,0,1,1,2
5950,42,management,divorced,secondary,0,High-Value,Urban,5960,1,1,1,1,1,1,1,1
5951,45,admin,single,secondary,0,Middle-Market,Rural,4764,1,1,0,1,1,1,0,2
5952,36,technician,married,secondary,0,High-Value,Rural,3990,1,0,0,1,0,0,0,2
