customer_id,has_mobile_app,has_web_account,mobile_logins_per_week,web_logins_per_week,avg_mobile_session_duration,avg_web_session_duration,last_mobile_login,last_web_login
6116,Yes,Yes,11,5,2.4,1.2,2025-02-21 17:22:12.134069,2025-02-14 05:50:09.611932
6117,No,Yes,0,8,0.0,2.1,,2025-02-08 11:07:06.741901
6118,Yes,Yes,11,6,1.7,4.4,2025-02-20 05:17:36.452306,2025-01-31 09:03:07.639112
6119,Yes,Yes,5,7,2.7,5.7,2024-08-03 16:09:54.585144,2024-08-04 03:15:41.481053
6120,No,Yes,0,9,0.0,2.7,,2025-02-15 14:25:12.079092
6121,Yes,No,6,0,2.9,0.0,2025-02-17 20:33:30.659734,
6122,Yes,Yes,10,6,3.6,4.1,2025-02-17 09:58:23.015477,2025-02-11 18:20:17.172072
6123,Yes,Yes,6,8,6.0,6.4,2025-02-19 10:27:00.545674,2025-02-06 11:48:02.995429
6124,Yes,Yes,11,5,1.6,5.1,2025-02-21 16:06:13.236670,2025-02-13 20:47:19.782307
6125,Yes,Yes,7,5,3.7,5.7,2025-02-23 15:12:37.579239,2025-02-04 16:31:50.673410
6126,Yes,Yes,10,5,3.3,3.0,2025-02-19 02:55:56.143516,2025-02-22 20:40:58.025672
6127,Yes,No,4,0,4.2,0.0,2024-01-07 15:47:18.253877,
6128,Yes,Yes,11,7,3.0,5.8,2025-02-20 14:51:15.908331,2025-02-25 09:26:34.854375
6129,Yes,Yes,8,4,5.1,8.6,2025-02-19 02:44:33.142805,2025-02-17 07:46:33.640433
6130,No,Yes,0,8,0.0,5.0,,2025-02-16 10:37:02.429256
6131,No,Yes,0,8,0.0,7.9,,2025-02-01 23:58:20.574887
6132,Yes,Yes,10,5,1.7,1.8,2025-02-23 11:32:58.433091,2025-02-07 12:52:28.573533
6133,Yes,Yes,10,5,4.1,8.3,2025-02-20 13:49:41.478389,2025-02-22 09:02:39.906274
6134,Yes,No,4,0,4.7,0.0,2025-02-22 16:45:43.034589,
6135,Yes,Yes,6,5,3.6,5.5,2025-02-22 18:26:46.388117,2025-02-25 12:32:55.240881
6136,Yes,No,12,0,3.9,0.0,2025-02-17 12:58:49.984877,
6137,Yes,Yes,6,10,4.8,5.5,2025-02-17 15:25:41.072932,2025-02-08 00:34:19.140030
6138,Yes,Yes,12,5,3.8,5.6,2025-02-24 19:33:59.122415,2025-02-07 20:08:13.434597
6139,No,Yes,0,5,0.0,3.1,,2025-02-02 19:26:36.329867
6140,Yes,No,8,0,6.4,0.0,2025-02-24 22:54:07.801013,
6141,Yes,Yes,9,5,3.8,8.4,2023-11-22 23:52:15.821658,2023-12-01 07:46:44.126173
6142,Yes,Yes,10,5,4.4,2.2,2025-02-21 03:28:22.447329,2025-01-27 21:07:06.794156
6143,Yes,Yes,7,9,3.6,5.2,2025-02-16 17:45:48.772365,2025-02-19 12:06:33.824775
6144,Yes,No,6,0,4.5,0.0,2025-02-23 09:34:30.363894,
6145,No,Yes,0,8,0.0,9.0,,2025-02-03 03:26:41.491303
6146,Yes,Yes,4,8,2.7,10.0,2025-02-18 17:39:15.531097,2025-02-20 12:38:02.222242
6147,Yes,No,10,0,0.9,0.0,2025-02-23 05:10:17.123761,
6148,Yes,Yes,12,7,3.1,1.9,2025-02-21 11:49:04.042325,2025-02-22 04:01:49.993430
6149,Yes,Yes,7,5,5.5,1.2,2025-02-24 17:42:33.611699,2025-02-20 04:01:26.192305
6150,Yes,Yes,4,9,3.5,4.4,2025-02-24 18:14:42.949545,2025-02-16 13:14:00.685528
6151,No,Yes,0,8,0.0,6.0,,2023-10-18 13:48:31.100776
6152,Yes,Yes,7,6,6.0,4.4,2025-02-24 11:45:46.158859,2025-02-07 08:15:17.292355
6153,No,Yes,0,5,0.0,7.8,,2025-02-10 05:44:44.057814
6154,Yes,Yes,6,9,3.6,6.5,2025-02-21 18:37:00.106055,2025-02-15 11:39:00.910086
6155,Yes,Yes,6,8,2.4,3.1,2025-02-21 16:31:50.375956,2025-02-09 04:32:35.757822
6156,Yes,Yes,7,5,3.5,6.0,2025-02-20 14:16:21.190732,2025-01-26 19:00:29.107528
6157,Yes,No,6,0,4.5,0.0,2025-02-20 05:59:01.914177,
6158,No,Yes,0,6,0.0,4.3,,2025-02-19 08:55:44.563991
6159,Yes,Yes,5,7,5.8,2.6,2025-02-22 21:05:07.508246,2025-02-16 09:31:55.310038
6160,Yes,Yes,12,5,2.3,3.7,2025-02-24 05:11:20.925621,2025-02-01 07:53:31.824406
6161,Yes,Yes,9,6,2.5,7.4,2025-02-17 02:34:49.364190,2025-02-11 13:41:30.227012
6162,No,Yes,0,4,0.0,6.2,,2025-01-28 03:37:22.547574
6163,Yes,Yes,10,6,2.5,7.0,2025-02-20 07:36:56.401564,2025-02-15 15:29:36.391967
6164,Yes,No,9,0,4.4,0.0,2025-02-20 23:39:50.432023,
6165,No,Yes,0,4,0.0,2.4,,2025-02-22 17:44:54.673478
6166,No,Yes,0,5,0.0,5.7,,2025-02-10 14:55:24.642165
6167,Yes,Yes,8,8,6.5,5.6,2025-02-18 09:44:10.417601,2025-02-11 19:36:22.566268
6168,Yes,Yes,9,6,0.9,5.6,2025-02-18 23:07:41.845407,2025-02-05 12:37:44.079311
6169,Yes,Yes,11,4,2.6,3.1,2025-02-24 11:52:47.788269,2025-02-06 19:22:28.086267
6170,Yes,Yes,6,5,1.8,1.7,2025-02-16 12:46:34.647766,2025-01-27 11:01:05.469492
6171,Yes,Yes,4,7,3.3,8.3,2025-02-25 06:06:22.065816,2025-02-15 01:49:43.117250
6172,Yes,No,10,0,3.9,0.0,2025-02-23 01:25:20.765211,
6173,Yes,No,7,0,5.7,0.0,2025-02-25 04:29:28.472987,
6174,Yes,Yes,6,6,5.4,2.3,2025-02-19 07:35:02.152160,2025-02-11 06:16:46.416428
6175,Yes,Yes,6,4,2.7,4.8,2025-02-23 19:00:47.968083,2025-01-31 02:56:46.345226
6176,Yes,Yes,7,8,2.5,4.9,2025-02-22 05:17:44.947094,2025-02-20 01:23:26.210790
6177,No,Yes,0,8,0.0,5.6,,2025-01-31 12:11:08.143261
6178,Yes,Yes,10,5,2.6,5.7,2025-02-19 00:27:02.651404,2025-02-25 04:28:24.241694
6179,Yes,Yes,6,4,4.0,5.0,2025-02-22 00:28:11.044846,2025-02-13 09:12:06.599020
6180,No,Yes,0,5,0.0,6.1,,2025-02-12 16:26:25.833007
6181,Yes,Yes,6,8,6.6,6.6,2025-02-18 23:27:21.781414,2025-02-16 18:47:31.668423
6182,Yes,Yes,11,6,2.9,6.6,2025-02-20 10:11:49.567428,2025-01-28 15:59:58.026417
6183,Yes,Yes,4,4,3.2,5.7,2025-02-21 17:57:29.876709,2025-02-24 07:06:37.623969
6184,Yes,No,9,0,4.5,0.0,2025-02-20 23:21:40.027611,
6185,Yes,Yes,12,5,2.4,5.1,2024-06-01 00:01:51.401109,2024-05-26 20:43:29.743471
6186,Yes,Yes,6,9,2.3,2.3,2025-02-21 21:59:55.049437,2025-02-20 18:11:39.848315
6187,Yes,Yes,10,4,0.3,7.2,2025-02-21 05:14:23.212185,2025-02-03 19:57:32.050230
6188,Yes,No,9,0,3.5,0.0,2023-06-27 01:52:16.348876,
6189,Yes,Yes,7,9,5.1,5.5,2025-02-18 17:36:29.535468,2025-02-23 20:44:21.355457
6190,Yes,Yes,5,5,5.0,2.8,2025-02-25 11:36:30.985042,2025-02-13 16:52:53.681551
6191,Yes,Yes,10,5,2.9,9.4,2025-02-18 18:19:02.640869,2025-02-05 02:40:47.644009
6192,Yes,Yes,7,7,5.0,4.8,2025-02-19 08:35:26.315859,2025-02-12 09:30:15.966307
6193,No,Yes,0,7,0.0,11.1,,2025-02-17 03:57:36.203725
6194,Yes,Yes,5,8,4.7,5.4,2025-02-16 21:19:20.793791,2025-01-30 21:41:54.511518
6195,Yes,Yes,6,5,3.4,5.8,2025-02-17 20:03:33.570910,2025-02-13 06:18:33.760910
6196,Yes,Yes,12,5,4.8,4.9,2025-02-17 15:54:41.657026,2025-02-05 00:16:58.892186
6197,Yes,Yes,6,9,5.5,5.0,2025-02-24 13:43:47.437944,2025-02-16 09:37:43.543617
6198,Yes,Yes,4,5,4.3,3.9,2025-02-19 05:37:45.257614,2025-02-21 22:30:19.683599
6199,Yes,No,9,0,3.6,0.0,2025-02-21 12:17:56.990369,
6200,Yes,Yes,5,5,6.8,4.3,2025-02-18 16:58:46.945554,2025-02-08 07:36:43.156345
6201,No,Yes,0,5,0.0,9.9,,2025-02-13 03:31:23.892601
6202,Yes,Yes,7,3,2.3,3.0,2025-02-23 15:50:07.618255,2025-02-01 18:15:34.208937
6203,Yes,Yes,11,5,2.9,1.1,2025-02-16 03:53:26.707061,2025-02-03 04:54:00.163568
6204,Yes,No,6,0,7.2,0.0,2025-02-15 22:01:00.007395,
6205,Yes,Yes,6,5,5.0,6.1,2025-02-17 21:17:35.404540,2025-02-15 13:00:30.105278
6206,Yes,Yes,8,5,1.0,4.9,2025-02-22 03:09:39.451267,2025-02-13 22:16:50.732823
6207,Yes,Yes,11,5,2.9,6.2,2025-02-19 11:44:15.732685,2025-02-17 03:52:10.867141
6208,Yes,Yes,11,6,3.3,9.7,2025-02-21 01:24:07.868878,2025-01-28 20:00:10.685860
6209,Yes,No,10,0,5.2,0.0,2025-02-22 07:41:21.568857,
6210,Yes,Yes,11,4,2.8,2.1,2025-02-25 03:55:20.010835,2025-02-09 23:21:13.249992
6211,Yes,Yes,5,5,4.1,5.6,2025-02-20 17:23:15.203069,2025-02-03 03:16:43.734852
6212,Yes,Yes,11,5,2.1,6.4,2025-02-17 18:06:18.451748,2025-02-21 16:55:25.034784
6213,Yes,Yes,6,8,4.7,5.2,2025-02-20 11:45:31.232724,2025-02-01 13:37:36.353135
6214,Yes,No,7,0,4.2,0.0,2025-02-20 11:30:47.284770,
6215,No,Yes,0,5,0.0,2.8,,2025-02-09 19:22:59.743968
6216,Yes,Yes,6,8,2.2,7.2,2025-02-18 06:50:12.268553,2025-02-23 00:03:05.060758
6217,Yes,Yes,9,5,1.1,5.8,2025-02-22 12:04:39.182840,2025-02-08 14:07:29.152195
6218,Yes,Yes,10,5,1.1,5.8,2025-02-20 12:33:51.929403,2025-02-23 06:16:01.380207
6219,Yes,Yes,6,6,3.8,0.0,2025-02-16 17:20:42.578612,2025-02-09 06:54:08.219948
6220,Yes,No,5,0,3.0,0.0,2025-02-22 10:17:41.014267,
6221,Yes,Yes,5,5,0.6,10.4,2025-02-24 15:40:54.607115,2025-02-23 03:44:40.147671
6222,Yes,Yes,7,4,4.1,3.3,2025-02-21 20:45:59.265958,2025-02-02 10:40:00.593677
6223,Yes,No,7,0,1.7,0.0,2025-02-19 20:34:38.274651,
6224,Yes,Yes,6,4,5.0,5.0,2025-02-21 12:58:23.417247,2025-01-30 19:15:28.123701
6225,No,No,0,0,0.0,0.0,,
6226,Yes,Yes,10,4,3.0,6.0,2025-02-20 12:36:02.944160,2025-02-16 16:28:43.166121
6227,Yes,Yes,9,5,4.6,4.1,2025-02-21 07:02:40.049644,2025-02-24 10:00:21.810565
6228,Yes,Yes,9,4,1.9,2.6,2024-09-09 10:05:44.383651,2024-09-09 12:40:02.333080
6229,No,No,0,0,0.0,0.0,,
6230,Yes,Yes,5,4,2.3,3.0,2025-02-25 10:12:57.764675,2025-02-06 08:52:59.522562
6231,Yes,Yes,6,7,6.0,6.1,2025-02-22 04:07:45.907993,2025-02-11 10:55:05.176196
6232,Yes,Yes,7,9,4.4,2.8,2025-02-24 17:26:35.291642,2025-02-01 20:41:12.649914
6233,No,Yes,0,8,0.0,7.6,,2025-01-30 05:58:40.977334
6234,Yes,Yes,6,5,3.6,8.0,2025-02-17 15:45:18.072348,2025-02-23 16:50:08.620028
6235,Yes,Yes,11,6,1.6,6.1,2025-02-20 22:31:57.521255,2025-02-02 11:15:51.890420
6236,Yes,Yes,7,7,2.4,7.4,2025-02-19 01:19:20.680288,2025-02-05 18:25:22.289657
6237,Yes,No,5,0,3.6,0.0,2023-02-22 09:42:16.916240,
6238,Yes,Yes,7,9,3.1,7.4,2025-02-18 19:23:11.436513,2025-02-11 09:04:52.852295
6239,Yes,Yes,12,6,2.2,7.6,2025-02-21 10:53:25.519485,2025-02-06 21:37:40.158947
6240,Yes,Yes,7,7,4.1,3.6,2025-02-23 05:37:39.555478,2025-02-24 05:58:08.385347
6241,Yes,Yes,6,4,3.6,6.8,2025-02-24 14:30:27.179265,2025-02-16 02:40:21.298110
6242,Yes,Yes,10,3,3.7,5.8,2025-02-22 03:03:15.833554,2025-02-25 03:56:19.900665
6243,Yes,Yes,6,9,5.7,4.7,2025-02-24 08:47:12.575746,2025-02-24 13:53:51.414113
6244,Yes,Yes,5,8,2.3,8.5,2025-02-24 01:27:16.567101,2025-01-27 08:20:08.924130
6245,Yes,Yes,6,8,6.4,4.1,2025-02-18 05:00:14.561823,2025-02-20 21:33:45.297011
6246,Yes,No,7,0,4.2,0.0,2024-09-27 11:48:50.164950,
6247,No,Yes,0,5,0.0,3.2,,2025-02-25 02:25:04.147992
6248,Yes,Yes,9,5,2.0,4.5,2025-02-22 05:38:22.596025,2025-02-16 22:38:12.028501
6249,Yes,Yes,7,4,3.8,5.2,2025-02-17 16:44:04.544240,2025-02-03 05:16:17.534347
6250,Yes,Yes,10,4,3.7,6.1,2025-02-20 10:32:37.641606,2025-02-18 05:50:27.648309
6251,Yes,No,10,0,3.1,0.0,2025-02-17 02:28:43.549950,
6252,Yes,Yes,5,7,2.9,9.7,2025-02-22 01:11:17.571470,2025-02-19 09:07:22.671960
6253,No,Yes,0,9,0.0,7.6,,2025-02-04 15:57:29.606180
6254,Yes,No,12,0,2.2,0.0,2023-06-01 15:32:17.176164,
6255,Yes,Yes,6,6,5.5,3.3,2025-02-19 07:45:50.263757,2025-02-07 13:56:46.804525
6256,Yes,Yes,5,8,5.5,3.5,2025-02-17 00:27:03.378413,2025-01-28 09:21:11.850591
6257,Yes,Yes,7,8,4.9,5.6,2025-02-20 18:05:42.975013,2025-02-01 17:26:52.850916
6258,Yes,Yes,5,7,5.1,6.3,2025-02-16 22:48:26.135680,2025-02-23 05:09:43.320832
6259,Yes,Yes,10,6,2.8,5.6,2025-02-25 07:13:00.393386,2025-01-28 12:26:20.974761
6260,No,Yes,0,5,0.0,4.5,,2025-02-23 12:03:10.278650
6261,Yes,Yes,6,6,3.7,4.3,2025-02-24 04:40:46.355112,2025-02-16 15:33:35.780569
6262,Yes,Yes,7,9,8.3,10.2,2025-02-16 16:01:22.760707,2025-02-09 18:03:46.417706
6263,No,Yes,0,5,0.0,0.6,,2023-11-30 18:46:29.486902
6264,No,Yes,0,5,0.0,3.0,,2025-02-13 22:07:53.964733
6265,Yes,Yes,10,6,2.4,3.2,2025-02-19 01:56:13.355341,2025-02-15 15:29:08.612279
6266,Yes,Yes,11,5,4.7,6.0,2025-02-16 00:12:09.638064,2025-02-18 02:01:15.621278
6267,Yes,No,10,0,2.0,0.0,2025-02-15 20:46:34.832244,
6268,Yes,Yes,10,4,4.7,6.6,2025-02-20 05:40:46.489814,2025-02-02 11:57:46.530089
6269,Yes,Yes,5,5,2.8,8.7,2025-02-20 14:46:52.964567,2025-02-21 06:51:18.625665
6270,Yes,Yes,5,5,6.6,5.9,2025-02-19 22:38:16.670718,2025-02-11 10:17:40.652809
6271,Yes,Yes,6,4,3.6,6.7,2025-02-20 16:35:41.020053,2025-02-14 06:35:35.400270
6272,Yes,Yes,5,5,3.7,3.9,2025-02-24 16:43:21.390861,2025-02-20 18:54:06.429444
6273,Yes,Yes,6,9,4.8,8.6,2025-02-17 17:53:08.624993,2025-02-08 06:10:56.332955
6274,Yes,Yes,5,5,6.1,2.5,2025-02-17 13:55:30.137420,2025-01-27 23:02:48.349207
6275,Yes,Yes,5,7,3.9,7.2,2025-02-23 19:31:57.192826,2025-02-09 11:34:07.547562
6276,No,No,0,0,0.0,0.0,,
6277,Yes,Yes,7,8,3.3,3.6,2025-02-17 19:38:04.270663,2025-02-25 09:56:11.303043
6278,Yes,No,7,0,3.8,0.0,2025-02-23 14:23:44.493923,
6279,Yes,Yes,6,5,4.1,3.2,2025-02-18 16:39:35.426646,2025-02-02 23:05:12.086515
6280,Yes,No,6,0,5.9,0.0,2025-02-19 19:49:06.440914,
6281,No,No,0,0,0.0,0.0,,
6282,Yes,Yes,6,7,1.6,6.8,2025-02-20 16:30:38.078153,2025-01-28 17:52:27.730461
6283,Yes,Yes,11,6,2.5,4.8,2025-02-22 01:55:28.966482,2025-02-13 05:17:39.357587
6284,Yes,Yes,9,5,5.0,8.7,2025-02-25 00:42:44.868067,2025-02-04 20:05:47.905085
6285,Yes,Yes,6,5,4.6,6.4,2023-09-16 09:43:38.501601,2023-09-30 19:22:25.314120
6286,Yes,No,7,0,3.3,0.0,2023-01-16 08:35:02.571725,
6287,Yes,Yes,10,6,1.0,5.9,2025-02-25 02:21:39.922900,2025-02-13 15:22:16.060509
6288,Yes,Yes,10,5,4.2,7.0,2025-02-16 13:05:01.292732,2025-02-20 21:40:47.181531
6289,Yes,Yes,11,6,2.7,5.8,2025-02-19 04:55:36.151004,2025-02-15 17:25:25.012840
6290,Yes,Yes,9,2,1.8,6.8,2025-02-24 12:58:34.933124,2025-02-04 04:21:57.544945
6291,Yes,Yes,6,6,4.1,1.2,2025-02-23 00:40:17.991614,2025-02-03 09:57:51.676248
6292,Yes,Yes,7,5,5.0,6.9,2025-02-18 07:53:31.857960,2025-02-03 03:12:40.470756
6293,Yes,No,11,0,1.1,0.0,2025-02-24 22:25:39.605648,
6294,No,No,0,0,0.0,0.0,,
6295,Yes,Yes,6,8,3.1,7.4,2025-02-17 14:22:43.472849,2025-02-17 16:42:03.955800
6296,No,Yes,0,8,0.0,6.3,,2025-02-24 07:34:55.937296
6297,Yes,Yes,5,8,3.4,6.1,2025-02-19 17:59:53.496022,2025-02-05 17:18:18.159061
6298,Yes,Yes,9,5,3.1,6.6,2025-02-16 23:36:31.046254,2025-01-30 18:57:00.623294
6299,Yes,No,10,0,2.5,0.0,2024-08-24 15:30:27.425701,
6300,No,Yes,0,8,0.0,9.2,,2025-02-07 03:45:06.470389
6301,Yes,Yes,5,4,4.5,5.5,2025-02-17 11:42:26.679443,2025-02-19 02:13:33.041002
6302,No,Yes,0,4,0.0,3.6,,2025-01-29 13:06:00.694322
6303,No,Yes,0,5,0.0,1.7,,2025-02-12 09:02:38.875399
6304,No,Yes,0,6,0.0,2.7,,2025-02-19 02:33:20.048577
6305,Yes,Yes,10,5,2.0,5.3,2025-02-22 20:36:30.240574,2025-02-10 11:16:12.930743
6306,No,Yes,0,5,0.0,8.0,,2025-02-08 14:52:55.894249
6307,Yes,Yes,11,4,3.7,2.9,2025-02-22 11:02:53.379293,2025-02-24 05:59:47.706312
6308,Yes,Yes,8,5,5.2,6.3,2025-02-20 12:12:57.421057,2025-02-08 19:52:06.472649
6309,Yes,Yes,9,6,0.9,2.0,2025-02-22 19:27:12.672798,2025-02-13 06:35:59.988367
6310,Yes,Yes,6,4,5.1,5.6,2025-02-24 11:22:46.135204,2025-02-03 18:59:09.935537
6311,Yes,Yes,7,6,3.8,4.3,2025-02-20 01:53:32.087400,2025-02-04 21:29:54.011086
6312,No,Yes,0,7,0.0,4.7,,2025-02-12 11:11:38.902839
6313,No,Yes,0,9,0.0,3.2,,2025-02-10 20:15:56.674900
6314,No,Yes,0,8,0.0,4.8,,2025-02-10 05:11:42.350042
6315,Yes,Yes,11,5,3.3,4.2,2025-02-25 03:22:13.693058,2025-02-11 20:45:00.226779
6316,Yes,Yes,11,5,3.3,3.4,2025-02-25 11:46:20.109657,2025-02-23 13:38:39.459889
6317,Yes,Yes,7,5,4.3,8.0,2025-02-16 07:12:35.260979,2025-02-16 09:11:30.384976
6318,Yes,Yes,7,9,3.4,4.4,2025-02-21 18:37:44.187013,2025-02-07 17:01:50.376447
6319,Yes,Yes,7,5,1.8,4.6,2025-02-20 02:01:08.145124,2025-02-22 16:24:25.179270
6320,Yes,Yes,10,6,6.4,2.8,2023-05-09 09:00:49.667784,2023-04-26 09:01:11.950066
6321,Yes,Yes,6,8,1.8,4.3,2025-02-16 11:43:50.759289,2025-01-29 11:26:44.523491
6322,Yes,Yes,7,5,4.2,2.9,2025-02-16 08:16:19.392750,2025-02-25 01:55:29.157408
6323,Yes,No,9,0,2.5,0.0,2023-05-23 08:04:47.522660,
6324,Yes,Yes,11,5,0.1,3.9,2025-02-22 20:45:22.538070,2025-01-31 23:55:50.736989
6325,Yes,Yes,6,6,2.8,1.8,2025-02-21 10:14:14.859646,2025-02-11 07:38:58.629796
6326,Yes,Yes,9,5,3.0,2.8,2025-02-20 19:35:08.056026,2025-02-02 13:16:20.047244
6327,Yes,Yes,11,5,5.1,6.4,2025-02-23 10:32:05.636835,2025-02-10 01:59:28.238872
6328,Yes,Yes,10,5,3.3,5.2,2025-02-17 03:42:59.849814,2025-02-16 21:47:31.216299
6329,Yes,No,11,0,3.5,0.0,2025-02-22 20:09:58.823274,
6330,Yes,No,11,0,0.6,0.0,2025-02-23 14:01:22.404612,
6331,Yes,Yes,6,8,6.8,6.3,2025-02-24 14:37:45.431295,2025-01-29 20:18:18.364755
6332,Yes,Yes,8,8,4.9,5.2,2025-02-21 07:47:04.609826,2025-02-11 06:15:52.915850
6333,Yes,No,10,0,3.9,0.0,2025-02-16 14:43:54.814479,
6334,Yes,Yes,9,6,0.7,5.9,2025-02-22 18:24:25.122975,2025-02-24 16:38:47.059424
6335,Yes,Yes,11,4,4.5,2.4,2025-02-21 22:49:00.528298,2025-02-01 23:35:44.756653
6336,Yes,Yes,5,6,4.8,2.9,2024-07-29 09:17:09.652429,2024-07-16 02:42:23.331646
6337,Yes,Yes,6,3,3.7,6.1,2025-02-24 04:24:50.375698,2025-01-28 20:11:40.036136
6338,No,Yes,0,8,0.0,2.4,,2025-01-26 16:45:06.592518
6339,Yes,Yes,9,5,2.8,4.7,2025-02-17 09:28:50.525749,2025-01-31 12:47:26.732011
6340,No,Yes,0,7,0.0,6.6,,2025-01-30 09:14:44.810649
6341,Yes,Yes,6,8,5.4,4.7,2025-02-22 07:01:21.890769,2025-01-30 22:48:30.157774
6342,No,Yes,0,5,0.0,0.8,,2025-01-28 20:15:42.761934
6343,Yes,Yes,8,6,5.3,5.5,2025-02-22 17:21:37.241208,2025-02-11 23:06:34.489689
6344,Yes,Yes,6,9,5.4,1.9,2025-02-24 22:16:51.119547,2025-02-17 13:48:33.372005
6345,Yes,Yes,4,7,4.8,5.7,2025-02-22 00:34:02.642833,2025-02-20 06:57:52.758476
6346,Yes,Yes,10,5,3.8,5.3,2025-02-17 21:57:28.223732,2025-02-17 09:39:08.685536
6347,No,Yes,0,5,0.0,2.8,,2025-02-18 06:08:10.094741
6348,Yes,Yes,12,5,1.3,3.0,2025-02-25 12:05:24.701146,2025-02-25 02:42:58.636272
6349,Yes,No,7,0,5.0,0.0,2025-02-18 21:13:54.754900,
6350,Yes,Yes,8,5,4.7,5.5,2025-02-18 19:01:44.003608,2025-01-29 18:50:21.787590
6351,Yes,Yes,5,6,6.4,3.2,2023-08-07 06:54:48.778035,2023-09-01 07:13:46.377127
6352,Yes,Yes,4,8,5.3,5.0,2025-02-22 12:26:00.122842,2025-02-16 17:11:05.400115
6353,Yes,Yes,6,6,4.2,6.8,2025-02-20 19:36:48.017762,2025-02-24 02:03:37.591991
6354,No,No,0,0,0.0,0.0,,
6355,Yes,Yes,10,6,2.6,6.3,2025-02-20 04:33:50.917861,2025-02-04 16:46:43.312740
6356,Yes,No,11,0,2.8,0.0,2025-02-16 07:58:26.851766,
6357,Yes,No,7,0,3.1,0.0,2025-02-23 02:35:14.135687,
6358,Yes,Yes,5,5,2.6,1.0,2025-02-24 11:52:47.151762,2025-02-14 08:50:28.925639
6359,Yes,Yes,10,6,1.7,0.1,2025-02-18 22:19:45.129843,2025-02-05 04:59:28.279292
6360,Yes,Yes,10,5,2.6,5.2,2025-02-20 09:21:36.509235,2025-02-18 00:14:26.410518
6361,Yes,Yes,5,5,5.9,4.2,2025-02-15 17:48:32.494401,2025-02-05 22:40:00.135399
6362,Yes,Yes,11,5,2.1,6.9,2025-02-24 12:38:42.827722,2025-02-23 04:03:03.159916
6363,Yes,Yes,11,6,1.9,3.5,2025-02-22 03:06:36.863952,2025-02-20 07:32:42.431854
6364,Yes,Yes,6,5,2.9,5.7,2025-02-19 00:45:32.867089,2025-02-05 00:44:37.099630
6365,Yes,Yes,9,5,2.6,6.7,2025-02-18 23:50:40.681368,2025-02-23 13:48:39.026783
6366,No,Yes,0,8,0.0,9.2,,2025-01-31 07:46:55.282933
6367,Yes,Yes,11,4,6.0,4.4,2025-02-25 09:45:46.074992,2025-02-18 05:06:06.719892
6368,Yes,Yes,6,8,4.3,4.8,2025-02-19 03:34:05.233658,2025-02-17 06:37:01.135955
6369,Yes,Yes,10,5,4.7,5.0,2025-02-17 22:41:34.757851,2025-01-31 02:44:31.603027
6370,Yes,Yes,8,9,4.8,6.6,2025-02-15 17:34:44.943135,2025-02-04 17:50:26.121991
6371,Yes,Yes,10,4,3.4,5.5,2025-02-22 23:39:11.006436,2025-02-12 18:03:19.460586
6372,Yes,No,10,0,1.4,0.0,2025-02-25 04:30:21.395286,
6373,No,Yes,0,9,0.0,9.5,,2025-02-17 07:39:07.035822
6374,Yes,Yes,4,9,3.8,2.9,2025-02-18 07:08:59.369388,2025-02-20 16:58:48.127203
6375,Yes,Yes,8,9,3.9,8.2,2025-02-15 18:04:55.154532,2025-02-22 08:39:57.252010
6376,Yes,Yes,6,5,3.2,2.6,2025-02-24 13:44:22.669069,2025-02-10 15:28:17.877155
6377,Yes,Yes,9,6,2.2,3.7,2025-02-16 04:32:36.888295,2025-02-23 01:38:02.679337
6378,No,Yes,0,7,0.0,7.3,,2025-01-30 16:47:38.555184
6379,Yes,Yes,9,5,5.7,8.1,2025-02-24 21:34:17.418842,2025-02-11 09:19:01.058533
6380,Yes,No,7,0,3.6,0.0,2025-02-24 02:53:49.331653,
6381,Yes,Yes,11,4,4.0,6.1,2025-02-17 17:55:48.711698,2025-02-05 23:26:19.348904
6382,No,Yes,0,9,0.0,3.7,,2024-09-16 21:14:17.479383
6383,Yes,Yes,4,4,1.8,5.9,2025-02-17 09:23:56.947898,2025-02-11 01:15:10.302299
6384,Yes,Yes,6,4,2.8,5.7,2024-05-10 23:17:42.933880,2024-05-07 11:30:50.162785
6385,Yes,Yes,6,7,6.6,6.7,2025-02-18 05:31:23.120073,2025-02-25 08:22:32.172072
6386,Yes,Yes,5,9,4.9,3.6,2025-02-22 02:15:21.879953,2025-02-13 05:15:23.231308
6387,Yes,Yes,4,8,5.2,6.7,2025-02-21 23:48:00.955375,2025-02-20 04:36:09.716034
6388,Yes,Yes,12,5,4.8,6.9,2025-02-21 13:02:56.650517,2025-02-05 20:23:50.649500
6389,Yes,Yes,6,9,3.2,5.6,2025-02-20 02:43:36.049158,2025-02-06 10:36:42.599350
6390,Yes,Yes,7,9,6.1,2.9,2025-02-19 05:19:06.360008,2025-02-17 21:19:37.932378
6391,Yes,No,6,0,5.4,0.0,2025-02-23 17:04:58.307522,
6392,Yes,No,5,0,5.4,0.0,2025-02-16 15:07:18.570544,
6393,Yes,Yes,10,4,3.4,5.3,2025-02-22 16:32:47.409148,2025-02-18 09:51:09.886815
6394,Yes,Yes,5,5,5.4,7.7,2025-02-19 13:24:48.142396,2025-02-18 16:19:00.775855
6395,Yes,Yes,9,5,1.3,4.6,2025-02-17 01:25:26.786307,2025-02-15 05:47:34.908498
6396,Yes,Yes,10,5,2.3,0.5,2023-07-09 06:44:51.038246,2023-07-17 15:36:14.229685
