customer_id,age,job,marital,education,credit_default,customer_segment,region,income,credit_card,personal_loan,mortgage,savings_account,investment_product,auto_loan,wealth_management
5062,28,unemployed,single,primary,no,Young Professionals,Suburban,62,no,yes,yes,yes,no,yes,no
5063,35,blue-collar,married,secondary,no,Budget-Conscious,Urban,3004,yes,yes,yes,yes,no,yes,yes
5064,47,entrepreneur,married,secondary,no,High-Value,Urban,2085,yes,yes,yes,yes,yes,no,no
5065,48,services,married,secondary,no,Middle-Market,Rural,1549,yes,yes,yes,yes,no,yes,no
5066,47,admin,married,secondary,no,Middle-Market,Urban,3814,yes,yes,yes,yes,no,yes,no
5067,37,blue-collar,married,primary,no,Middle-Market,Urban,1189,yes,yes,yes,yes,yes,yes,no
5068,39,entrepreneur,married,tertiary,no,Budget-Conscious,Urban,9789,yes,yes,no,yes,yes,yes,yes
5069,59,unemployed,married,secondary,no,Budget-Conscious,Urban,450,yes,no,no,no,no,yes,no
5070,62,admin,married,tertiary,no,Retired,Suburban,3903,yes,yes,no,yes,no,yes,no
5071,80,retired,married,secondary,no,Budget-Conscious,Urban,1591,yes,no,yes,yes,no,no,no
5072,33,services,single,tertiary,no,Middle-Market,Urban,3284,yes,yes,yes,yes,no,yes,no
5073,23,blue-collar,single,primary,no,Young Professionals,Suburban,3526,yes,no,no,yes,no,yes,no
5074,39,admin,married,secondary,no,Budget-Conscious,Urban,3846,yes,yes,no,yes,no,yes,no
5075,23,student,married,tertiary,no,Young Professionals,Urban,1047,no,yes,yes,yes,yes,no,yes
5076,40,blue-collar,divorced,primary,no,Middle-Market,Urban,3513,yes,no,no,yes,no,yes,yes
5077,51,services,divorced,primary,no,Middle-Market,Urban,1965,yes,yes,yes,yes,no,yes,no
5078,25,technician,single,tertiary,no,Young Professionals,Urban,2838,yes,yes,yes,no,no,yes,no
5079,65,blue-collar,single,primary,no,Budget-Conscious,Suburban,1481,no,yes,no,yes,yes,no,no
5080,61,blue-collar,divorced,secondary,no,Retired,Suburban,3827,yes,yes,no,yes,yes,no,no
5081,47,admin,married,secondary,no,Budget-Conscious,Suburban,4279,yes,yes,yes,yes,yes,no,no
5082,58,admin,married,secondary,no,Budget-Conscious,Urban,4690,no,yes,no,yes,yes,no,no
5083,49,management,married,secondary,no,Budget-Conscious,Rural,5742,yes,no,yes,yes,no,yes,no
5084,36,technician,married,tertiary,no,Budget-Conscious,Suburban,3898,yes,yes,no,yes,no,yes,yes
5085,40,technician,divorced,tertiary,no,Budget-Conscious,Urban,2959,yes,no,no,yes,no,yes,no
5086,47,blue-collar,divorced,secondary,no,Middle-Market,Urban,3881,no,yes,no,no,no,yes,no
5087,13,self-employed,divorced,secondary,no,Young Professionals,Suburban,2689,yes,no,no,yes,no,yes,no
5088,55,admin,married,primary,no,Middle-Market,Urban,4470,yes,no,no,yes,no,yes,no
5089,76,retired,married,primary,no,Budget-Conscious,Urban,1963,yes,yes,no,yes,no,yes,no
5090,55,admin,married,secondary,no,Middle-Market,Urban,3684,yes,yes,yes,yes,yes,no,no
5091,30,admin,divorced,secondary,no,Middle-Market,Suburban,4227,yes,yes,no,yes,no,no,no
5092,48,admin,divorced,primary,no,Middle-Market,Suburban,4570,yes,yes,no,yes,yes,no,no
5093,48,management,married,tertiary,no,Budget-Conscious,Urban,6652,yes,yes,yes,yes,no,yes,no
5094,53,admin,married,secondary,no,Budget-Conscious,Urban,3343,yes,yes,yes,yes,no,yes,no
5095,53,admin,married,secondary,no,Middle-Market,Urban,3180,yes,no,no,no,yes,yes,no
5096,46,blue-collar,married,primary,no,Middle-Market,Suburban,3799,no,no,yes,yes,no,yes,no
5097,39,management,single,secondary,no,Budget-Conscious,Suburban,5740,yes,no,no,yes,no,yes,no
5098,45,technician,married,tertiary,no,Middle-Market,Suburban,3033,yes,yes,no,yes,no,yes,yes
5099,44,blue-collar,married,secondary,no,Middle-Market,Suburban,3217,yes,yes,no,yes,no,no,no
5100,63,admin,married,tertiary,no,Retired,Suburban,3466,yes,no,yes,yes,yes,no,no
5101,71,blue-collar,married,primary,no,Budget-Conscious,Suburban,1170,yes,yes,yes,no,no,no,no
5102,62,retired,divorced,secondary,no,Retired,Urban,2018,yes,no,no,yes,no,yes,no
5103,82,retired,divorced,secondary,no,Retired,Suburban,2240,no,yes,no,yes,no,no,no
5104,46,entrepreneur,married,tertiary,no,Middle-Market,Urban,7509,yes,no,no,yes,no,yes,yes
5105,36,entrepreneur,single,primary,yes,Middle-Market,Rural,3513,yes,no,no,yes,no,yes,yes
5106,54,admin,married,secondary,no,Middle-Market,Urban,4417,yes,yes,yes,yes,no,yes,no
5107,59,blue-collar,married,primary,no,Middle-Market,Suburban,2572,yes,yes,yes,yes,no,yes,no
5108,44,admin,married,secondary,no,Middle-Market,Urban,4537,no,no,no,yes,yes,yes,no
5109,37,self-employed,married,secondary,no,Middle-Market,Urban,5929,yes,no,yes,yes,no,yes,no
5110,24,student,single,secondary,no,Budget-Conscious,Urban,730,yes,yes,no,yes,no,no,no
5111,21,student,single,secondary,no,Young Professionals,Urban,75,yes,no,no,no,no,no,yes
5112,44,management,married,primary,no,High-Value,Urban,8544,yes,yes,no,yes,no,yes,no
5113,51,services,single,primary,no,Middle-Market,Urban,1796,yes,yes,no,yes,no,yes,no
5114,57,services,married,secondary,no,Middle-Market,Urban,2508,yes,yes,no,yes,yes,yes,no
5115,41,technician,single,tertiary,no,Middle-Market,Urban,4236,yes,no,no,yes,no,yes,yes
5116,51,services,married,primary,yes,Middle-Market,Urban,3214,yes,yes,yes,yes,no,yes,no
5117,40,blue-collar,married,secondary,no,Middle-Market,Urban,1049,yes,no,no,yes,no,yes,no
5118,39,blue-collar,married,secondary,no,Middle-Market,Rural,2656,no,yes,yes,yes,no,yes,no
5119,48,self-employed,single,secondary,no,Middle-Market,Suburban,5303,yes,no,no,yes,yes,no,no
5120,75,technician,divorced,tertiary,no,Budget-Conscious,Urban,2522,yes,yes,no,yes,yes,no,no
5121,53,entrepreneur,married,secondary,no,Budget-Conscious,Suburban,8546,yes,yes,yes,yes,no,yes,yes
5122,28,unemployed,single,primary,no,Young Professionals,Rural,228,yes,yes,no,yes,yes,no,no
5123,62,admin,married,secondary,no,Retired,Suburban,3612,yes,yes,no,yes,yes,yes,no
5124,27,blue-collar,single,secondary,no,Young Professionals,Urban,1705,yes,yes,no,yes,yes,no,no
5125,56,unemployed,married,secondary,no,Budget-Conscious,Urban,85,yes,yes,no,yes,no,yes,no
5126,29,services,single,tertiary,no,Young Professionals,Urban,1953,yes,yes,no,yes,yes,yes,no
5127,47,blue-collar,divorced,secondary,no,Middle-Market,Urban,1300,yes,yes,yes,yes,yes,no,yes
5128,48,technician,married,tertiary,no,Budget-Conscious,Urban,2952,yes,no,yes,yes,no,no,no
5129,50,entrepreneur,married,secondary,no,Budget-Conscious,Urban,4826,yes,yes,yes,yes,no,yes,no
5130,43,management,married,tertiary,no,High-Value,Urban,6321,yes,no,yes,yes,yes,yes,no
5131,81,retired,divorced,primary,no,Retired,Urban,2671,no,yes,yes,yes,no,no,no
5132,40,blue-collar,single,secondary,no,Middle-Market,Suburban,2433,yes,yes,yes,yes,no,yes,no
5133,59,admin,married,tertiary,no,Middle-Market,Urban,3596,yes,yes,no,yes,yes,yes,no
5134,31,admin,divorced,primary,no,High-Value,Urban,3600,yes,no,no,no,no,yes,no
5135,22,student,single,secondary,no,Budget-Conscious,Urban,457,yes,yes,yes,yes,no,no,no
5136,48,blue-collar,married,primary,no,Middle-Market,Suburban,3009,yes,yes,yes,yes,no,yes,no
5137,56,services,married,primary,no,Middle-Market,Suburban,1734,yes,yes,yes,yes,no,no,no
5138,44,admin,married,primary,no,Middle-Market,Urban,3629,yes,no,yes,yes,no,yes,no
5139,40,services,single,primary,no,Middle-Market,Suburban,1385,yes,yes,yes,yes,no,no,no
5140,41,unemployed,married,primary,no,Middle-Market,Urban,547,yes,yes,yes,yes,no,no,no
5141,82,retired,married,tertiary,no,Retired,Suburban,2042,no,no,yes,yes,no,yes,yes
5142,42,admin,married,tertiary,no,Budget-Conscious,Suburban,3750,yes,yes,no,yes,yes,no,no
5143,73,retired,divorced,secondary,no,Budget-Conscious,Suburban,2169,no,yes,yes,yes,no,no,no
5144,54,self-employed,single,tertiary,no,Budget-Conscious,Suburban,3678,yes,no,yes,no,yes,yes,no
5145,50,blue-collar,married,secondary,no,Budget-Conscious,Urban,1170,yes,yes,no,yes,no,no,no
5146,35,management,married,tertiary,no,Middle-Market,Suburban,7470,yes,yes,yes,yes,no,yes,yes
5147,42,services,married,tertiary,no,Middle-Market,Suburban,1341,yes,no,yes,no,no,yes,no
5148,42,management,single,tertiary,no,High-Value,Urban,7153,yes,no,no,yes,yes,no,no
5149,37,services,single,secondary,no,Middle-Market,Urban,1542,yes,yes,no,yes,no,yes,yes
5150,40,admin,married,secondary,no,Middle-Market,Rural,3500,yes,no,no,yes,yes,yes,no
5151,58,entrepreneur,single,tertiary,no,Budget-Conscious,Suburban,4221,yes,no,no,yes,no,yes,yes
5152,37,technician,married,secondary,no,Budget-Conscious,Suburban,4179,yes,yes,yes,yes,no,no,no
5153,37,unemployed,married,tertiary,no,Middle-Market,Suburban,463,no,yes,yes,yes,yes,yes,no
5154,53,self-employed,married,primary,no,Budget-Conscious,Urban,4305,yes,no,no,yes,no,no,no
5155,50,services,single,tertiary,no,High-Value,Urban,1704,yes,yes,no,yes,no,no,yes
5156,33,entrepreneur,married,tertiary,no,High-Value,Rural,3622,yes,yes,no,yes,yes,yes,no
5157,44,technician,divorced,tertiary,no,High-Value,Urban,3142,yes,no,no,yes,no,yes,yes
5158,62,self-employed,single,secondary,no,Retired,Urban,4189,yes,no,no,yes,no,no,yes
5159,59,blue-collar,divorced,secondary,no,Middle-Market,Urban,1904,yes,no,no,yes,no,yes,no
5160,35,technician,married,tertiary,no,Middle-Market,Urban,3958,yes,yes,no,yes,no,no,no
5161,65,services,married,secondary,no,Retired,Rural,1466,yes,yes,no,yes,no,yes,no
5162,37,admin,single,secondary,no,Budget-Conscious,Suburban,4863,no,yes,yes,yes,yes,yes,no
5163,34,entrepreneur,divorced,tertiary,no,Middle-Market,Urban,1611,yes,yes,no,yes,yes,yes,no
5164,51,blue-collar,married,secondary,no,High-Value,Suburban,1109,yes,no,yes,yes,no,no,no
5165,73,admin,divorced,tertiary,no,Retired,Urban,4019,yes,yes,no,yes,no,yes,yes
5166,18,student,divorced,secondary,no,Young Professionals,Suburban,893,yes,yes,no,yes,no,no,yes
5167,45,technician,divorced,tertiary,no,High-Value,Urban,3446,yes,no,no,yes,no,no,yes
5168,29,admin,single,secondary,no,Young Professionals,Urban,4107,yes,no,yes,yes,no,yes,no
5169,42,technician,married,tertiary,no,Middle-Market,Urban,4324,yes,no,yes,yes,no,yes,no
5170,49,self-employed,single,tertiary,no,Middle-Market,Urban,4843,yes,no,yes,yes,yes,no,yes
5171,39,blue-collar,divorced,tertiary,no,Middle-Market,Urban,1625,yes,yes,yes,yes,no,no,no
5172,87,retired,married,secondary,no,Budget-Conscious,Urban,2803,yes,yes,no,yes,no,no,no
5173,50,admin,married,tertiary,no,High-Value,Urban,4211,yes,no,yes,yes,no,yes,no
5174,46,admin,divorced,tertiary,no,Middle-Market,Suburban,3918,yes,no,no,yes,no,yes,no
5175,36,blue-collar,divorced,primary,no,Middle-Market,Suburban,1877,no,yes,no,yes,yes,no,yes
5176,42,management,married,tertiary,no,Middle-Market,Urban,8020,yes,yes,yes,yes,yes,yes,no
5177,44,management,single,secondary,no,High-Value,Urban,9485,yes,no,yes,yes,yes,yes,no
5178,37,admin,single,primary,no,Budget-Conscious,Urban,4222,yes,no,yes,yes,no,no,no
5179,49,blue-collar,married,secondary,no,High-Value,Urban,2035,yes,no,yes,yes,no,yes,no
5180,55,unemployed,married,tertiary,no,Middle-Market,Suburban,661,yes,yes,no,yes,no,no,no
5181,32,blue-collar,married,secondary,no,Middle-Market,Rural,3800,yes,yes,yes,yes,no,yes,no
5182,25,management,single,secondary,no,Young Professionals,Urban,7703,yes,yes,yes,yes,yes,yes,yes
5183,22,admin,single,tertiary,yes,Young Professionals,Urban,3473,yes,yes,no,no,no,no,no
5184,17,unemployed,single,secondary,no,Young Professionals,Urban,868,no,yes,yes,no,no,no,no
5185,20,self-employed,single,tertiary,no,Young Professionals,Urban,3925,yes,yes,yes,no,no,no,no
5186,57,unemployed,divorced,primary,no,High-Value,Urban,569,yes,yes,yes,yes,no,no,yes
5187,21,services,married,tertiary,no,Young Professionals,Urban,2317,yes,yes,no,yes,no,yes,no
5188,28,blue-collar,single,secondary,no,Young Professionals,Urban,2011,yes,no,no,yes,no,yes,no
5189,46,unemployed,single,secondary,no,High-Value,Urban,683,no,no,no,yes,yes,no,yes
5190,45,technician,married,tertiary,no,Budget-Conscious,Suburban,4057,yes,no,yes,yes,no,yes,no
5191,21,entrepreneur,married,tertiary,no,Budget-Conscious,Rural,7115,yes,no,yes,yes,yes,yes,no
5192,45,services,married,primary,no,Budget-Conscious,Urban,1364,yes,yes,no,yes,yes,no,no
5193,48,self-employed,single,secondary,yes,Middle-Market,Urban,4559,yes,yes,yes,yes,yes,yes,no
5194,57,unemployed,married,primary,no,Budget-Conscious,Urban,845,yes,yes,no,yes,yes,no,no
5195,45,technician,married,primary,no,Middle-Market,Urban,3391,yes,yes,yes,yes,no,yes,no
5196,34,self-employed,married,secondary,no,High-Value,Urban,5689,yes,yes,no,yes,yes,no,no
5197,39,services,married,secondary,no,High-Value,Suburban,1396,yes,yes,yes,yes,no,yes,no
5198,33,admin,divorced,secondary,no,Middle-Market,Suburban,3202,yes,no,no,yes,yes,yes,yes
5199,43,blue-collar,married,secondary,no,Middle-Market,Suburban,2187,no,no,yes,yes,no,no,no
5200,45,technician,single,tertiary,no,Middle-Market,Suburban,4216,yes,yes,no,yes,no,no,no
5201,59,entrepreneur,single,tertiary,no,High-Value,Suburban,2866,yes,yes,yes,yes,no,no,yes
5202,22,student,single,tertiary,no,Young Professionals,Urban,239,yes,yes,no,yes,no,yes,yes
5203,56,services,single,secondary,no,High-Value,Suburban,3101,yes,no,yes,yes,no,no,no
5204,48,services,married,tertiary,no,Middle-Market,Urban,3403,yes,no,yes,yes,no,yes,no
5205,23,student,single,secondary,no,Young Professionals,Suburban,289,no,yes,no,no,no,no,no
5206,42,blue-collar,divorced,tertiary,no,High-Value,Urban,3377,yes,no,no,yes,yes,yes,yes
5207,56,management,married,tertiary,no,High-Value,Urban,5220,yes,yes,yes,yes,yes,yes,no
5208,46,blue-collar,married,secondary,no,Middle-Market,Rural,3593,yes,yes,yes,yes,no,no,yes
5209,37,management,single,secondary,no,High-Value,Urban,6627,yes,yes,yes,yes,no,no,yes
5210,57,technician,married,tertiary,no,Budget-Conscious,Suburban,3184,yes,no,no,yes,no,yes,no
5211,36,unemployed,married,primary,no,High-Value,Urban,937,yes,yes,no,yes,no,yes,no
5212,49,technician,single,secondary,no,Budget-Conscious,Suburban,3224,yes,yes,yes,yes,no,yes,no
5213,36,entrepreneur,divorced,tertiary,no,Middle-Market,Urban,3360,yes,no,yes,yes,no,yes,no
5214,52,self-employed,married,secondary,no,Budget-Conscious,Urban,4281,yes,yes,yes,no,no,yes,no
5215,32,blue-collar,married,secondary,no,Budget-Conscious,Urban,2292,no,no,no,yes,no,no,no
5216,58,services,married,secondary,no,High-Value,Urban,2602,yes,yes,no,yes,no,yes,no
5217,38,blue-collar,married,secondary,no,Middle-Market,Suburban,1850,yes,yes,yes,yes,yes,yes,no
5218,92,services,married,primary,no,Budget-Conscious,Rural,3085,yes,yes,yes,yes,yes,yes,no
5219,54,technician,married,secondary,no,Middle-Market,Urban,3577,no,yes,no,yes,no,yes,no
5220,27,admin,single,primary,no,Young Professionals,Suburban,3275,yes,no,no,yes,no,no,no
5221,28,technician,single,secondary,no,Young Professionals,Urban,4415,no,yes,no,yes,no,yes,no
5222,40,blue-collar,married,secondary,no,Middle-Market,Urban,3145,yes,yes,no,no,no,yes,no
5223,47,technician,married,secondary,no,High-Value,Urban,3370,yes,no,yes,yes,no,no,yes
5224,56,blue-collar,divorced,primary,no,High-Value,Urban,3383,yes,no,no,yes,no,no,yes
5225,28,blue-collar,single,secondary,no,Young Professionals,Urban,3093,no,yes,no,yes,no,no,yes
5226,48,admin,married,tertiary,no,High-Value,Urban,3827,yes,yes,no,no,no,yes,no
5227,89,retired,married,secondary,no,Retired,Urban,2673,yes,yes,yes,yes,no,yes,no
5228,29,management,married,tertiary,no,Young Professionals,Suburban,7794,yes,no,yes,yes,no,yes,no
5229,46,technician,married,tertiary,no,Budget-Conscious,Urban,2839,yes,no,no,yes,no,yes,no
5230,64,retired,married,secondary,no,Budget-Conscious,Urban,1763,yes,yes,yes,yes,no,no,yes
5231,34,services,married,secondary,no,Budget-Conscious,Urban,3213,yes,yes,no,yes,no,yes,yes
5232,42,blue-collar,married,secondary,no,Middle-Market,Rural,3988,yes,yes,yes,yes,yes,yes,no
5233,37,services,married,secondary,no,Budget-Conscious,Suburban,1251,yes,yes,yes,yes,yes,yes,no
5234,51,blue-collar,married,secondary,no,Budget-Conscious,Rural,3748,yes,yes,yes,yes,yes,no,no
5235,43,blue-collar,married,primary,no,Budget-Conscious,Suburban,3802,yes,yes,yes,yes,no,yes,no
5236,35,admin,married,tertiary,no,Budget-Conscious,Rural,4698,yes,no,no,yes,no,yes,yes
5237,47,services,single,secondary,no,Budget-Conscious,Rural,3075,yes,no,no,yes,no,no,no
5238,37,services,married,primary,no,Middle-Market,Suburban,1962,no,yes,yes,yes,yes,yes,no
5239,36,admin,divorced,secondary,no,Middle-Market,Suburban,3076,yes,no,no,yes,no,yes,no
5240,49,blue-collar,married,secondary,no,Middle-Market,Suburban,1775,yes,yes,no,yes,no,yes,yes
5241,18,student,married,tertiary,no,Young Professionals,Urban,1126,no,no,no,yes,no,yes,no
5242,62,blue-collar,married,secondary,no,Retired,Urban,1770,yes,yes,yes,yes,no,yes,no
5243,44,blue-collar,single,primary,no,Budget-Conscious,Urban,2509,yes,yes,no,yes,yes,no,no
5244,52,unemployed,married,primary,no,Budget-Conscious,Rural,118,yes,no,no,yes,no,no,no
5245,41,services,married,primary,no,Middle-Market,Urban,2840,no,no,yes,yes,no,no,no
5246,72,retired,divorced,tertiary,no,Budget-Conscious,Urban,1663,no,no,yes,yes,no,yes,no
5247,67,self-employed,married,tertiary,no,Retired,Suburban,-652,yes,yes,no,no,no,yes,no
5248,35,management,married,tertiary,no,Budget-Conscious,Suburban,5073,yes,yes,yes,yes,no,yes,no
5249,61,blue-collar,married,secondary,no,Retired,Urban,3828,yes,no,no,yes,no,yes,no
5250,53,blue-collar,married,tertiary,no,Budget-Conscious,Urban,1153,yes,yes,no,yes,yes,no,no
5251,64,blue-collar,divorced,secondary,no,Retired,Urban,3594,yes,yes,yes,yes,no,yes,no
5252,22,student,married,tertiary,no,Budget-Conscious,Urban,1094,yes,yes,yes,yes,no,yes,no
5253,52,services,married,tertiary,no,High-Value,Suburban,2289,yes,yes,no,yes,no,yes,yes
5254,35,admin,single,tertiary,no,High-Value,Urban,4076,yes,no,yes,yes,yes,no,yes
5255,44,management,divorced,tertiary,no,Middle-Market,Urban,8303,yes,no,yes,no,yes,yes,yes
5256,33,blue-collar,married,secondary,no,Budget-Conscious,Urban,2575,yes,yes,no,yes,no,yes,no
5257,72,admin,married,tertiary,no,Retired,Urban,4618,no,yes,no,yes,no,yes,yes
5258,62,blue-collar,married,secondary,no,Retired,Urban,2764,yes,yes,no,yes,no,no,no
5259,58,blue-collar,single,primary,no,Middle-Market,Suburban,3262,yes,no,yes,no,no,yes,no
5260,36,management,single,tertiary,no,Middle-Market,Urban,6549,yes,no,no,yes,no,yes,no
5261,60,technician,married,primary,no,Middle-Market,Suburban,3525,yes,no,yes,yes,yes,yes,yes
5262,50,management,married,secondary,no,Budget-Conscious,Suburban,7880,yes,yes,yes,yes,yes,yes,no
5263,84,retired,married,secondary,no,Retired,Suburban,2190,no,no,no,yes,no,no,no
5264,28,admin,single,tertiary,no,Young Professionals,Urban,4952,yes,no,yes,yes,yes,yes,yes
5265,21,student,single,secondary,no,Young Professionals,Urban,84,yes,yes,no,yes,no,no,no
5266,55,blue-collar,married,secondary,no,High-Value,Suburban,2682,yes,no,no,yes,yes,yes,no
5267,42,technician,married,tertiary,no,Middle-Market,Urban,3930,yes,yes,yes,yes,no,yes,no
5268,56,blue-collar,single,tertiary,no,High-Value,Urban,1762,yes,no,yes,yes,yes,no,yes
5269,46,management,married,tertiary,no,Middle-Market,Suburban,5689,yes,yes,no,yes,yes,yes,no
5270,41,entrepreneur,married,tertiary,no,High-Value,Urban,4520,yes,no,yes,yes,yes,yes,yes
5271,45,technician,married,secondary,no,Budget-Conscious,Urban,3868,yes,yes,yes,yes,no,yes,no
5272,79,admin,married,tertiary,no,Budget-Conscious,Urban,3666,yes,yes,no,yes,yes,yes,no
5273,64,technician,married,primary,no,Budget-Conscious,Rural,3580,yes,no,yes,yes,no,yes,no
5274,37,self-employed,married,tertiary,no,Middle-Market,Suburban,2591,yes,yes,yes,no,no,yes,no
5275,52,blue-collar,divorced,primary,no,High-Value,Urban,2027,yes,yes,no,yes,no,yes,no
5276,43,technician,divorced,tertiary,no,Budget-Conscious,Urban,2651,yes,no,no,yes,yes,yes,no
5277,53,technician,divorced,secondary,no,High-Value,Urban,3729,yes,yes,no,yes,yes,yes,no
5278,36,entrepreneur,divorced,tertiary,no,Budget-Conscious,Suburban,8461,yes,yes,no,yes,yes,yes,yes
5279,47,unemployed,married,secondary,no,Budget-Conscious,Urban,837,yes,yes,yes,yes,no,no,no
5280,35,entrepreneur,married,tertiary,no,Budget-Conscious,Suburban,8667,yes,no,yes,yes,no,yes,yes
5281,20,student,single,tertiary,no,Young Professionals,Urban,240,no,yes,no,yes,yes,no,yes
5282,38,blue-collar,married,primary,no,Middle-Market,Urban,3643,yes,yes,yes,yes,no,no,no
5283,24,technician,single,tertiary,no,Young Professionals,Urban,3231,yes,no,no,yes,no,yes,yes
5284,40,management,married,tertiary,no,High-Value,Urban,7356,yes,yes,yes,yes,yes,yes,no
5285,43,blue-collar,single,primary,no,Middle-Market,Suburban,2819,yes,yes,yes,no,no,yes,no
5286,72,services,divorced,primary,no,Retired,Suburban,2811,no,yes,no,yes,no,no,no
5287,24,student,married,tertiary,no,Budget-Conscious,Urban,337,no,yes,no,yes,no,no,yes
5288,62,admin,divorced,secondary,no,Retired,Urban,3186,yes,yes,yes,yes,yes,no,no
5289,45,admin,married,tertiary,no,Budget-Conscious,Urban,4883,no,yes,no,no,no,yes,no
5290,61,services,divorced,tertiary,no,Retired,Urban,3248,yes,no,no,yes,yes,yes,no
5291,39,technician,married,tertiary,no,Budget-Conscious,Urban,3541,yes,no,no,yes,no,yes,no
5292,35,technician,married,tertiary,no,Middle-Market,Urban,3758,yes,yes,no,yes,yes,yes,yes
5293,30,admin,single,primary,no,High-Value,Urban,3445,yes,no,no,yes,yes,yes,yes
5294,48,admin,married,secondary,no,Budget-Conscious,Urban,4008,yes,yes,yes,yes,no,yes,no
5295,16,self-employed,single,secondary,no,Young Professionals,Urban,2654,yes,yes,no,yes,yes,no,yes
5296,32,admin,single,tertiary,no,Middle-Market,Suburban,3588,yes,no,yes,yes,no,yes,no
5297,36,blue-collar,married,secondary,no,Budget-Conscious,Suburban,2721,yes,yes,yes,yes,no,yes,no
5298,60,services,married,tertiary,no,Middle-Market,Urban,2420,yes,yes,no,yes,yes,yes,no
5299,28,blue-collar,single,secondary,no,Young Professionals,Urban,1225,no,no,no,no,yes,no,no
5300,26,admin,single,primary,no,Young Professionals,Urban,3693,yes,no,no,yes,no,yes,no
5301,42,self-employed,married,secondary,no,Middle-Market,Suburban,4133,yes,yes,yes,yes,no,yes,no
5302,59,admin,married,tertiary,no,Budget-Conscious,Suburban,4170,yes,yes,yes,yes,yes,no,yes
5303,45,self-employed,married,primary,no,High-Value,Urban,4899,yes,no,no,yes,yes,yes,yes
5304,31,management,single,tertiary,no,Middle-Market,Rural,7810,yes,yes,no,yes,yes,yes,yes
5305,44,blue-collar,married,secondary,no,Budget-Conscious,Urban,2419,yes,yes,no,yes,no,yes,no
5306,51,blue-collar,married,primary,no,Budget-Conscious,Urban,2583,yes,yes,yes,yes,no,no,no
5307,41,blue-collar,married,primary,no,Budget-Conscious,Urban,2215,yes,yes,no,yes,no,yes,yes
5308,53,blue-collar,married,primary,no,Middle-Market,Urban,1292,yes,yes,yes,yes,yes,yes,no
5309,63,management,divorced,tertiary,no,High-Value,Urban,5634,yes,yes,no,yes,yes,yes,yes
5310,25,management,divorced,tertiary,no,Budget-Conscious,Rural,5867,yes,no,no,no,no,yes,yes
5311,58,entrepreneur,single,primary,no,Middle-Market,Urban,3938,yes,no,no,yes,no,yes,yes
5312,48,services,married,secondary,no,Middle-Market,Suburban,3109,yes,no,no,yes,no,yes,no
5313,47,unemployed,divorced,secondary,no,Budget-Conscious,Suburban,444,no,yes,yes,yes,no,no,no
5314,18,student,divorced,tertiary,no,Young Professionals,Rural,1088,no,yes,no,yes,no,no,yes
5315,32,blue-collar,married,secondary,no,Middle-Market,Suburban,2511,yes,no,yes,no,no,yes,no
5316,52,blue-collar,married,secondary,no,Middle-Market,Urban,1700,yes,yes,yes,yes,no,no,no
5317,35,technician,married,tertiary,no,Budget-Conscious,Rural,4294,yes,no,yes,yes,no,yes,no
5318,10,student,single,tertiary,no,Young Professionals,Suburban,1111,yes,yes,no,no,no,no,no
5319,62,admin,married,secondary,yes,Budget-Conscious,Suburban,3300,yes,yes,no,yes,no,yes,no
5320,76,retired,married,primary,no,Retired,Rural,1742,yes,yes,no,yes,no,no,no
5321,37,technician,married,tertiary,no,Middle-Market,Suburban,2912,yes,yes,yes,yes,yes,no,no
5322,43,technician,single,tertiary,no,Middle-Market,Urban,4233,yes,yes,yes,yes,no,yes,yes
5323,30,blue-collar,married,primary,no,Budget-Conscious,Suburban,3545,yes,yes,yes,no,yes,yes,no
5324,18,student,married,tertiary,no,Budget-Conscious,Suburban,-440,yes,yes,no,yes,no,no,no
5325,66,admin,married,primary,no,Retired,Suburban,3302,yes,yes,no,yes,no,yes,no
5326,77,retired,married,secondary,no,Retired,Suburban,2652,no,yes,yes,yes,no,yes,no
5327,33,admin,married,tertiary,no,Middle-Market,Rural,3111,yes,yes,yes,yes,no,yes,no
5328,47,technician,single,secondary,no,Middle-Market,Urban,4259,yes,yes,yes,yes,yes,yes,yes
5329,41,blue-collar,married,secondary,no,Middle-Market,Urban,1825,yes,yes,yes,yes,no,yes,no
5330,35,blue-collar,married,secondary,yes,High-Value,Suburban,2189,yes,yes,yes,yes,no,yes,no
5331,28,technician,single,secondary,no,Young Professionals,Urban,3524,yes,yes,no,yes,yes,yes,no
5332,45,entrepreneur,married,primary,no,High-Value,Suburban,2607,yes,yes,yes,yes,yes,yes,no
5333,71,admin,divorced,secondary,no,Retired,Suburban,4160,no,no,no,yes,yes,no,no
5334,63,entrepreneur,divorced,tertiary,no,Retired,Urban,3526,yes,yes,no,yes,yes,yes,yes
5335,19,student,single,tertiary,no,Budget-Conscious,Rural,1123,no,yes,no,yes,yes,no,yes
5336,37,unemployed,single,primary,no,Middle-Market,Rural,17,yes,yes,no,yes,no,no,yes
5337,51,entrepreneur,married,tertiary,no,Budget-Conscious,Urban,5843,yes,yes,no,yes,no,yes,no
5338,73,retired,married,secondary,no,Budget-Conscious,Urban,1740,yes,no,no,yes,yes,yes,no
5339,37,unemployed,single,secondary,no,Budget-Conscious,Suburban,848,yes,yes,no,no,no,no,no
5340,36,admin,divorced,secondary,no,Middle-Market,Suburban,3800,yes,no,no,yes,no,no,no
