customer_id,days_since_last_transaction,account_lifetime_days,current_balance,peak_month,peak_month_spending,peak_month_frequency,total_transactions_3m,total_transactions_6m,total_transactions_12m,total_transaction_amount_3m,total_transaction_amount_6m,total_transaction_amount_12m,average_transaction_amount_3m,average_transaction_amount_6m,average_transaction_amount_12m,transaction_frequency_3m,transaction_frequency_6m,transaction_frequency_12m,high_value_transaction_rate_3m,high_value_transaction_rate_6m,high_value_transaction_rate_12m,online_transaction_ratio_3m,online_transaction_ratio_6m,online_transaction_ratio_12m
3833,9,1610,9684.619366584451,6,41088.455643902715,61.88101240048175,137,249,531,57706.23906648158,104882.14253688988,223664.3280605965,421.21342384293126,421.21342384293126,421.21342384293126,45.666666666666664,41.5,44.25,0.1678832116788321,0.13253012048192772,0.160075329566855,0.70941289639249,0.6504994533022449,0.6697954791925215
3834,7,650,3579.3719254959115,10,5417.409849032954,47.09114129884708,75,234,429,5086.95081860983,15871.28655406267,29097.358682448226,67.82601091479773,67.82601091479773,67.82601091479773,25.0,39.0,35.75,0.04,0.03418803418803419,0.03496503496503497,0.7114172956025202,0.6598889037636756,0.5667661299024618
3835,43,1769,3804.3087696000234,11,6302.218242824801,49.43686643930817,83,176,364,7432.565489469012,15760.62079694634,32595.829375502653,89.54898180083147,89.54898180083147,89.54898180083147,27.666666666666668,29.333333333333332,30.333333333333332,0.07228915662650602,0.0625,0.06868131868131869,0.6025006025214141,0.5879051192665429,0.6946116590836462
3836,24,1582,18343.09392666862,5,37790.18194960798,64.86311015869798,150,217,489,59314.37185291126,85808.12461387829,193364.8522404907,395.42914568607506,395.42914568607506,395.42914568607506,50.0,36.166666666666664,40.75,0.12,0.15668202764976957,0.1329243353783231,0.7939373457827092,0.630303920099234,0.6328608606548858
3837,7,1774,1271.0509591210794,5,2505.8699995510206,26.31679916727475,63,100,242,2720.42752474042,4318.1389281593965,10449.896206145739,43.181389281593965,43.181389281593965,43.181389281593965,21.0,16.666666666666668,20.166666666666668,0.07936507936507936,0.06,0.07024793388429752,0.5540553677142888,0.6247611261656127,0.5534489202102167
3838,39,1752,4417.593609149274,11,19527.39379401294,46.407177870610354,118,219,431,22395.968861725025,41565.39983659136,81802.22524918208,189.7963462858053,189.7963462858053,189.7963462858053,39.333333333333336,36.5,35.916666666666664,0.1440677966101695,0.1278538812785388,0.09976798143851508,0.5344926221340451,0.6216427556509421,0.7335252585628032
3839,56,1614,1785.3303774887,2,2232.73036911517,23.999927163118464,70,122,226,3250.7865586528965,5665.656573652192,10495.39660365078,46.43980798075567,46.43980798075567,46.43980798075567,23.333333333333332,20.333333333333332,18.833333333333332,0.014285714285714285,0.03278688524590164,0.0752212389380531,0.5941903478688311,0.6314569982295777,0.6200881389949827
3840,54,1653,3606.4493393160806,9,6031.203379162119,42.81587264514855,72,212,349,7591.048944722154,22351.42189279301,36795.50113483378,105.43123534336326,105.43123534336326,105.43123534336326,24.0,35.333333333333336,29.083333333333332,0.027777777777777776,0.05660377358490566,0.054441260744985676,0.6722866649745863,0.6955721217487949,0.6482353608720032
3841,16,879,5916.2999700701075,8,8181.243541934305,37.18389195913869,99,211,428,11775.13028575596,25096.489800954623,50906.623861652035,118.94070995713092,118.94070995713092,118.94070995713092,33.0,35.166666666666664,35.666666666666664,0.12121212121212122,0.07582938388625593,0.09813084112149532,0.5515783110539525,0.6915841394997932,0.6792201477404719
3842,53,1256,9133.04172293462,1,12337.403683124881,32.22742613043685,72,191,300,18265.20820379149,48453.538429502434,76105.03418246456,253.68344727488184,253.68344727488184,253.68344727488184,24.0,31.833333333333332,25.0,0.1388888888888889,0.193717277486911,0.12333333333333334,0.4968167482479001,0.44509113945259826,0.5689044528329422
3843,23,127,1752.405509205717,8,4708.180884372128,54.14299416729892,145,182,497,8445.092257780156,10600.046833903369,28946.28173873612,58.24201557089763,58.24201557089763,58.24201557089763,48.333333333333336,30.333333333333332,41.416666666666664,0.041379310344827586,0.038461538461538464,0.05030181086519115,0.6702742703588637,0.7184708513186518,0.7667182336075915
3844,46,1818,6532.077209896471,3,18028.577022152,42.685808245658535,83,183,434,14144.099788812935,31185.183871720084,73958.30491981703,170.4108408290715,170.4108408290715,170.4108408290715,27.666666666666668,30.5,36.166666666666664,0.03614457831325301,0.07103825136612021,0.08064516129032258,0.6660393869135602,0.6097554324107586,0.6430366707390216
3845,50,1806,5950.094331645638,11,12481.745495779525,51.510930295446414,132,208,442,16901.25732399594,26632.28426811481,56593.604069743975,128.03982821209044,128.03982821209044,128.03982821209044,44.0,34.666666666666664,36.833333333333336,0.03787878787878788,0.10096153846153846,0.09954751131221719,0.704798666446629,0.5609440847374513,0.6715350283906915
3846,29,1723,5477.825823669526,4,6648.161808264307,38.09984986477011,94,188,361,11537.541886543211,23075.083773086422,44309.07043661808,122.73980730365119,122.73980730365119,122.73980730365119,31.333333333333332,31.333333333333332,30.083333333333332,0.09574468085106383,0.0851063829787234,0.11634349030470914,0.6600000665750181,0.6218451615464202,0.6410916042870219
3847,45,1551,1214.8963879580351,5,3515.4369152479526,37.91728313819329,87,156,317,4071.5714952811622,7300.74888809036,14835.496137978487,46.79967235955359,46.79967235955359,46.79967235955359,29.0,26.0,26.416666666666668,0.08045977011494253,0.05128205128205128,0.06624605678233439,0.718164859695149,0.6494566769500008,0.6484105118472887
3848,74,1127,2905.9252595547187,7,3271.4745899358477,13.71516500577742,28,100,132,3448.2564659465343,12315.201664094766,16256.06619660509,123.15201664094765,123.15201664094765,123.15201664094765,9.333333333333334,16.666666666666668,11.0,0.10714285714285714,0.09,0.06060606060606061,0.4352493901551883,0.48020725198537195,0.47167107450059725
3849,55,1668,2004.6862420810205,4,4405.796928452323,38.29646857066778,103,161,335,8728.556341073245,13643.665737017403,28388.993924849878,84.74326544731306,84.74326544731306,84.74326544731306,34.333333333333336,26.833333333333332,27.916666666666668,0.02912621359223301,0.062111801242236024,0.04776119402985075,0.5984891512624952,0.7007827177403994,0.7123207081476485
3850,53,912,9441.354569625011,8,14591.682442730951,42.2168323442169,81,236,466,11394.186909202035,33197.87790829235,65551.74197145863,140.66897418767945,140.66897418767945,140.66897418767945,27.0,39.333333333333336,38.833333333333336,0.07407407407407407,0.08050847457627118,0.06223175965665236,0.6580897551967296,0.6319903131797953,0.5864284979298747
3851,9,1509,1539.8349270965516,6,2820.347806757043,34.263531028000095,67,87,280,3302.391772172903,4288.180360881232,13801.040241916611,49.289429435416466,49.289429435416466,49.289429435416466,22.333333333333332,14.5,23.333333333333332,0.05970149253731343,0.06896551724137931,0.08214285714285714,0.5334847135510458,0.4865610417552424,0.6072871377162952
3852,20,1824,4341.7060767097555,12,16127.08401453855,41.72418321741368,77,183,413,13052.20574584577,31020.17729207501,70007.28536408185,169.50916553046454,169.50916553046454,169.50916553046454,25.666666666666668,30.5,34.416666666666664,0.15584415584415584,0.09836065573770492,0.1089588377723971,0.6085816201303862,0.5920694860979177,0.578179875850179
3853,9,1619,4758.468826584593,10,5093.693579805924,38.637703812111184,70,179,364,5417.439669617236,13853.167155164076,28170.68628200963,77.39199528024623,77.39199528024623,77.39199528024623,23.333333333333332,29.833333333333332,30.333333333333332,0.05714285714285714,0.11731843575418995,0.06868131868131869,0.573401827915443,0.6477769596134747,0.6788604268298628
3854,60,1530,242.7509035662606,12,380.779808328689,28.633640676275682,55,122,239,504.5494038850326,1119.182314072254,2192.4965005185963,9.17362552518241,9.17362552518241,9.17362552518241,18.333333333333332,20.333333333333332,19.916666666666668,0.07272727272727272,0.02459016393442623,0.0502092050209205,0.6551134529221079,0.6980343939575206,0.7221707886555148
3855,21,1794,7103.779554046254,4,12525.487821500155,36.64442238635255,55,159,387,8303.475310174019,24004.592260321253,58426.27172795173,150.97227836680034,150.97227836680034,150.97227836680034,18.333333333333332,26.5,32.25,0.07272727272727272,0.06289308176100629,0.08785529715762273,0.6102975275166403,0.7593432836129276,0.613712522465764
3856,51,18,10545.745318422363,12,16178.355970394772,41.997063578495535,125,212,446,24894.434356911555,42220.960669322,88823.34178546043,199.15547485529245,199.15547485529245,199.15547485529245,41.666666666666664,35.333333333333336,37.166666666666664,0.056,0.05188679245283019,0.07623318385650224,0.6960538682279841,0.608495436997234,0.7319389732905512
3857,44,1202,4999.935755033089,12,6285.38478489325,45.711140858315424,88,189,405,8051.9896543864415,17293.477780443605,37057.452386664874,91.49988243620956,91.49988243620956,91.49988243620956,29.333333333333332,31.5,33.75,0.056818181818181816,0.07936507936507936,0.06419753086419754,0.6281068681422369,0.648722060427704,0.7017023111735954
3858,129,695,5468.949514197181,3,2261.7018589697327,15.656070042486133,39,79,122,3574.0620586919626,7239.766734273463,11180.399260523576,91.6426168895375,91.6426168895375,91.6426168895375,13.0,13.166666666666666,10.166666666666666,0.1282051282051282,0.05063291139240506,0.07377049180327869,0.5021953410790562,0.4785794471715852,0.3106136317538766
3859,3,1751,10216.646827712659,3,13308.510254271425,42.488193855597046,115,257,400,21295.725908585544,47591.31790005639,74072.0901168193,185.18022529204822,185.18022529204822,185.18022529204822,38.333333333333336,42.833333333333336,33.333333333333336,0.0782608695652174,0.09727626459143969,0.125,0.6281695993558424,0.6356337486435195,0.7523846471454133
3860,45,1075,12266.412984402403,6,25985.36733104201,56.51157791794653,132,213,535,39154.891215139025,63181.75627897434,158695.9606068135,296.62796375105324,296.62796375105324,296.62796375105324,44.0,35.5,44.583333333333336,0.13636363636363635,0.107981220657277,0.09719626168224299,0.8033215483639516,0.6414739207836748,0.6458485501369056
3861,32,1822,19630.843932860473,5,48599.26983113953,52.722294790169826,149,253,528,68302.43273469717,115976.61397233813,242038.15089879264,458.4055888234709,458.4055888234709,458.4055888234709,49.666666666666664,42.166666666666664,44.0,0.14093959731543623,0.15019762845849802,0.14583333333333334,0.7210753271875338,0.7459650822208057,0.6562878437267142
3862,20,204,5732.624054096611,5,10248.97424151835,42.157532915445685,90,193,405,9647.046773471475,20687.55585866661,43411.71048062164,107.1894085941275,107.1894085941275,107.1894085941275,30.0,32.166666666666664,33.75,0.1,0.05699481865284974,0.07407407407407407,0.6674505389099026,0.6085989221371964,0.7238888623487018
3863,3,1810,8663.547453310252,2,11424.825425193561,37.861369849470485,108,226,409,18421.924889389822,38549.583564834255,69764.51184963367,170.5733786054613,170.5733786054613,170.5733786054613,36.0,37.666666666666664,34.083333333333336,0.09259259259259259,0.06637168141592921,0.06845965770171149,0.7544367353534377,0.7120278357041474,0.6528942142133272
3864,42,916,6560.086553054528,2,11612.672239513817,46.58261166649332,118,232,420,16145.276129305163,31743.254762701676,57466.237070408206,136.8243739771624,136.8243739771624,136.8243739771624,39.333333333333336,38.666666666666664,35.0,0.1016949152542373,0.09482758620689655,0.09761904761904762,0.6502956787670713,0.5741998567140872,0.6697194054216868
3865,12,1814,7360.948797237499,5,18042.372733295506,41.384088122829255,94,237,454,16515.396200242223,41639.881909121345,79765.84973308477,175.69570425789598,175.69570425789598,175.69570425789598,31.333333333333332,39.5,37.833333333333336,0.02127659574468085,0.07172995780590717,0.06167400881057269,0.6646354711628742,0.6079873748704313,0.621232223425002
3866,41,1813,6656.921490449763,3,12531.828061671384,37.36821252779221,101,200,367,13856.187331092813,27437.994715035275,50348.72030208973,137.18997357517637,137.18997357517637,137.18997357517637,33.666666666666664,33.333333333333336,30.583333333333332,0.04950495049504951,0.1,0.05994550408719346,0.6920306419309807,0.6550871356796361,0.5771080376450279
3867,2,896,8255.34966020395,12,13064.322069382446,44.53654030719519,75,175,379,14469.617160003052,33762.440040007124,73119.79871521542,192.9282288000407,192.9282288000407,192.9282288000407,25.0,29.166666666666668,31.583333333333332,0.09333333333333334,0.08,0.05804749340369393,0.630296050399279,0.6945923412276738,0.6287469119920476
3868,57,243,6225.134362421462,11,10198.414386675451,38.55238892692685,98,162,362,14840.990628117328,24533.066140357216,54820.80211610687,151.43867987874825,151.43867987874825,151.43867987874825,32.666666666666664,27.0,30.166666666666668,0.08163265306122448,0.17901234567901234,0.10497237569060773,0.6576245271909871,0.6707770277453098,0.6438094597919976
3869,21,463,3455.255673891327,3,8011.085539812019,35.20771042933017,93,152,359,12689.556919427943,20739.920986591907,48984.418645963786,136.4468485959994,136.4468485959994,136.4468485959994,31.0,25.333333333333332,29.916666666666668,0.10752688172043011,0.09868421052631579,0.09192200557103064,0.6456122584178088,0.6384344450001569,0.6502832593936032
3870,37,1160,11577.33564757289,3,20024.37339477311,49.06694544225216,131,175,464,32655.253816363256,43623.430670714275,115664.41046406528,249.27674668979586,249.27674668979586,249.27674668979586,43.666666666666664,29.166666666666668,38.666666666666664,0.1297709923664122,0.13714285714285715,0.1206896551724138,0.7118914400500089,0.7030204092243909,0.7167470346653532
3871,34,706,2022.7813390366803,9,5463.681339433767,43.81853267725104,117,250,385,7031.750950617966,15025.108868841808,23138.667658016384,60.10043547536723,60.10043547536723,60.10043547536723,39.0,41.666666666666664,32.083333333333336,0.05128205128205128,0.06,0.033766233766233764,0.7049089278282656,0.7283769655030075,0.652597804141182
3872,45,1034,10000.480956938442,4,20361.66151302279,43.88584148811748,102,226,444,21182.92538556918,46934.717030770924,92208.02814894819,207.67573907420763,207.67573907420763,207.67573907420763,34.0,37.666666666666664,37.0,0.08823529411764706,0.06637168141592921,0.07207207207207207,0.6805957249729083,0.6373091496676616,0.705016479181142
3873,45,-120,3884.826187779166,3,15686.04668692076,42.749146165289524,111,206,415,17038.202162953738,31620.447257373606,63701.38646509731,153.497316783367,153.497316783367,153.497316783367,37.0,34.333333333333336,34.583333333333336,0.02702702702702703,0.043689320388349516,0.06987951807228916,0.6283129656544528,0.6475695910622555,0.7046245548722998
3874,43,637,16810.433376936795,1,33644.160666834156,64.1415322679421,133,277,523,48512.561309495664,101037.43971977668,190767.4403373401,364.75610007139596,364.75610007139596,364.75610007139596,44.333333333333336,46.166666666666664,43.583333333333336,0.06015037593984962,0.09386281588447654,0.0994263862332696,0.5862646141292899,0.706810199792891,0.7124726855668553
3875,15,1289,9319.284572062854,9,18191.97006464379,48.79602263021306,120,236,453,30913.34815329742,60796.25136815159,116697.88927869777,257.61123461081183,257.61123461081183,257.61123461081183,40.0,39.333333333333336,37.75,0.15833333333333333,0.17372881355932204,0.1346578366445916,0.6892759090012658,0.6317330634620111,0.6726750494485954
3876,14,1177,2492.4211781036042,1,5147.055958578941,38.204223606695216,102,145,400,6589.6460218944285,9367.634050732275,25841.749105468345,64.60437276367087,64.60437276367087,64.60437276367087,34.0,24.166666666666668,33.333333333333336,0.12745098039215685,0.08275862068965517,0.0825,0.7896538195422145,0.608676016611673,0.6108798407315796
3877,30,1392,6008.918500979286,11,12348.736932654738,45.384084954037405,92,198,436,14067.708476223037,30276.15519882784,66668.70538731787,152.90987474155475,152.90987474155475,152.90987474155475,30.666666666666668,33.0,36.333333333333336,0.043478260869565216,0.08080808080808081,0.07568807339449542,0.6917826817509138,0.6722202785559985,0.7194968481116045
3878,12,1609,7623.533077746118,8,32428.884175359948,61.47850711334877,150,320,475,49158.167941869855,104870.75827598904,155667.53181592122,327.7211196124657,327.7211196124657,327.7211196124657,50.0,53.333333333333336,39.583333333333336,0.16,0.1375,0.15368421052631578,0.6872778508359205,0.720148039566424,0.73074177008638
3879,137,48,7126.9128669048905,1,2730.180445790639,15.440835866948818,27,89,126,3134.6601954676853,10332.768792467556,14628.414245515865,116.09852575806242,116.09852575806242,116.09852575806242,9.0,14.833333333333334,10.5,0.037037037037037035,0.0898876404494382,0.05555555555555555,0.5748173177754783,0.446220514843403,0.4138157547813884
3880,6,1824,4671.043990358719,7,11476.957210605373,34.77663393599947,90,164,350,12168.686096344061,22174.050220004734,47322.66815244913,135.2076232927118,135.2076232927118,135.2076232927118,30.0,27.333333333333332,29.166666666666668,0.1,0.12804878048780488,0.12857142857142856,0.517655892245561,0.4104119349137177,0.504720184147393
3881,18,1723,7500.657579632659,1,7764.893366102906,46.77960239647954,88,180,368,10285.702818629183,21038.937583559695,43012.93905972204,116.88298657533163,116.88298657533163,116.88298657533163,29.333333333333332,30.0,30.666666666666668,0.14772727272727273,0.16111111111111112,0.11956521739130435,0.6800015974615486,0.6462736409226801,0.7070411330495014
3882,61,1519,4159.543647387224,4,12504.525166857726,34.764151254065155,92,179,327,15420.167545452901,30002.282506913798,54808.63899307716,167.6105167984011,167.6105167984011,167.6105167984011,30.666666666666668,29.833333333333332,27.25,0.10869565217391304,0.0893854748603352,0.08256880733944955,0.6522449144554965,0.7112504550719445,0.659981725303912
3883,11,1534,3431.1215893575145,6,3728.099793151558,37.6108468671611,41,168,331,2710.93076824726,11108.204123549749,21885.806933898613,66.12026264017707,66.12026264017707,66.12026264017707,13.666666666666666,28.0,27.583333333333332,0.04878048780487805,0.05952380952380952,0.06948640483383686,0.7083931922851459,0.7771001231070199,0.6954207102483392
3884,37,299,4694.729151693057,12,9966.027688257956,37.52695364018205,92,130,277,14702.642609383756,20775.47325239009,44267.73916086196,159.811332710693,159.811332710693,159.811332710693,30.666666666666668,21.666666666666668,23.083333333333332,0.043478260869565216,0.09230769230769231,0.06859205776173286,0.5058789222686384,0.5727265115224628,0.4691305277137464
3885,20,1817,19494.043482321456,12,57457.03080149759,55.605744548747374,147,269,494,70516.28718821329,129040.008528091,236973.10116311134,479.7026339334238,479.7026339334238,479.7026339334238,49.0,44.833333333333336,41.166666666666664,0.14285714285714285,0.13382899628252787,0.12753036437246965,0.6841327733393189,0.6798657296402888,0.6702629914765884
3886,76,1758,1419.4873377473803,12,2728.1095497459864,27.158530925177626,76,139,299,3018.3532130258977,5520.409165928944,11874.83698282557,39.715173855603915,39.715173855603915,39.715173855603915,25.333333333333332,23.166666666666668,24.916666666666668,0.013157894736842105,0.10071942446043165,0.0802675585284281,0.6016734435071224,0.6664023182595583,0.6296419177719994
3887,37,1048,1711.5481251417102,1,1531.622029186988,25.574301003309202,65,84,231,2593.868511409022,3352.076230128582,9218.2096328536,39.905669406292645,39.905669406292645,39.905669406292645,21.666666666666668,14.0,19.25,0.06153846153846154,0.05952380952380952,0.06493506493506493,0.6752381732023582,0.6172086548234089,0.5895257993554416
3888,37,1690,2614.6796714758916,6,6531.919163464115,39.2860855800105,106,112,364,12497.422431913943,13204.823701644922,42915.67703034599,117.90021162182965,117.90021162182965,117.90021162182965,35.333333333333336,18.666666666666668,30.333333333333332,0.08490566037735849,0.08928571428571429,0.11813186813186813,0.6270052987810266,0.7766142265374718,0.6795518841062933
3889,23,973,3458.762824058252,2,5889.249324168385,51.6676268911869,108,211,442,7817.250465345464,15272.591186924934,31992.821348913843,72.38194875319874,72.38194875319874,72.38194875319874,36.0,35.166666666666664,36.833333333333336,0.12037037037037036,0.12796208530805686,0.09728506787330317,0.7047692843647037,0.6886919106364766,0.642654499631542
3890,20,1684,8988.656465894757,4,24014.931343544766,52.53919841955751,74,207,525,13987.580177230328,39127.42022549565,99236.21071683678,189.02135374635577,189.02135374635577,189.02135374635577,24.666666666666668,34.5,43.75,0.02702702702702703,0.04830917874396135,0.06285714285714286,0.6464241423184712,0.7324638421968583,0.7107238853891205
3891,1,1733,10294.438719128822,6,16609.174056360713,52.59001382268774,127,256,471,23144.787844110913,46654.06053616058,85836.18168957668,182.24242396937726,182.24242396937726,182.24242396937726,42.333333333333336,42.666666666666664,39.25,0.09448818897637795,0.0859375,0.0870488322717622,0.6957003404177463,0.7778867950553059,0.6905245565131007
3892,43,1078,3083.6240887693725,9,13302.271014715168,59.47840699870668,105,170,491,14274.222459847348,23110.6458873719,66748.98312176236,135.94497580806998,135.94497580806998,135.94497580806998,35.0,28.333333333333332,40.916666666666664,0.06666666666666667,0.047058823529411764,0.06313645621181263,0.7608231899224226,0.6936805340021497,0.7494541789723956
3893,34,1538,6150.350601171299,7,10045.35575811167,44.34267478854214,117,227,426,17867.499831285677,34666.00394616965,65056.025026732466,152.71367377167246,152.71367377167246,152.71367377167246,39.0,37.833333333333336,35.5,0.07692307692307693,0.07048458149779736,0.06103286384976526,0.6578155857050554,0.7018322756113995,0.704990853898042
3894,41,85,6321.05834393901,11,9015.555785626155,56.83966240709911,129,195,464,16129.892415366283,24382.395511600196,58017.597525038414,125.03792570051382,125.03792570051382,125.03792570051382,43.0,32.5,38.666666666666664,0.13178294573643412,0.06666666666666667,0.09482758620689655,0.6563975070049022,0.6963775619031424,0.6600185231140271
3895,7,-202,3900.3591892935806,5,7264.295669530579,44.15193149409208,73,187,371,6197.655279544916,15876.185442121909,31497.67272207074,84.89938739102625,84.89938739102625,84.89938739102625,24.333333333333332,31.166666666666668,30.916666666666668,0.0547945205479452,0.0427807486631016,0.05660377358490566,0.6225059283165336,0.7318965479095797,0.6756366988196995
3896,22,1514,25984.457752704526,6,49048.06127629837,51.44185793452346,150,226,520,57038.572970459994,85938.11660882639,197733.71963092798,380.25715313639995,380.25715313639995,380.25715313639995,50.0,37.666666666666664,43.333333333333336,0.12666666666666668,0.12831858407079647,0.16346153846153846,0.7163647041979342,0.6785517351819846,0.7367949860589806
3897,2,662,8592.692384862108,11,18497.75359012282,53.969021733923526,111,213,433,20435.937146978966,39214.90641717585,79718.56562740443,184.10754186467537,184.10754186467537,184.10754186467537,37.0,35.5,36.083333333333336,0.07207207207207207,0.03755868544600939,0.057736720554272515,0.6442278969990067,0.6515873875416257,0.5181959762924357
3898,11,1218,16318.859190612138,3,32982.703539557246,58.98357380731541,133,251,543,38130.75532170351,71961.0495168991,155676.6927795865,286.69740843386097,286.69740843386097,286.69740843386097,44.333333333333336,41.833333333333336,45.25,0.09022556390977443,0.07171314741035857,0.09760589318600368,0.7223547475977434,0.6655073459036952,0.8086601634595669
3899,2,858,3895.4914818607454,1,8171.6551477042585,37.082335868250304,87,157,398,10981.004823856196,19816.29606144164,50234.94160798581,126.21844625122064,126.21844625122064,126.21844625122064,29.0,26.166666666666668,33.166666666666664,0.08045977011494253,0.10191082802547771,0.09045226130653267,0.635544891922142,0.5203377075324769,0.6108441033577641
3900,7,186,16654.851432772146,4,57660.78069443053,48.8575992416229,138,254,524,68248.82628126608,125617.40489450423,259147.71718393787,494.55671218308754,494.55671218308754,494.55671218308754,46.0,42.333333333333336,43.666666666666664,0.18115942028985507,0.16535433070866143,0.15648854961832062,0.7030931014002869,0.6353396630048651,0.7369112294799844
3901,6,396,10301.835414907939,8,12247.130985339654,42.15092358007306,94,148,380,16007.865272198243,25203.872981758937,64712.646845056726,170.29643906593876,170.29643906593876,170.29643906593876,31.333333333333332,24.666666666666668,31.666666666666668,0.0851063829787234,0.07432432432432433,0.0868421052631579,0.5805654505427178,0.6644160777583511,0.5911079713195979
3902,48,1783,6827.363659738198,10,12607.022585642348,41.53643461666192,119,213,396,23301.260221973236,41707.297708237806,77540.32813362521,195.8089094283465,195.8089094283465,195.8089094283465,39.666666666666664,35.5,33.0,0.11764705882352941,0.13145539906103287,0.14393939393939395,0.616836249751461,0.5711546397210738,0.7113133011806448
3903,20,1731,1707.066283089744,1,1631.3282288435237,24.487193992051154,55,145,223,2023.4631259128344,5334.58460467929,8204.22321961022,36.790238652960625,36.790238652960625,36.790238652960625,18.333333333333332,24.166666666666668,18.583333333333332,0.05454545454545454,0.07586206896551724,0.06726457399103139,0.561148103375895,0.6922933889936684,0.5542148318164475
3904,26,1688,6832.15408747662,2,19131.104670938734,53.04118252335803,89,221,455,19118.55668202984,47474.168839647136,97740.93584633233,214.81524361831282,214.81524361831282,214.81524361831282,29.666666666666668,36.833333333333336,37.916666666666664,0.12359550561797752,0.07692307692307693,0.08351648351648351,0.7340028629023174,0.6856656060304339,0.6356043049561443
3905,16,709,12394.185001817325,10,24016.36785688431,61.955280984676065,126,235,538,33750.53152257715,62947.419903219285,144109.41237417862,267.86136129029484,267.86136129029484,267.86136129029484,42.0,39.166666666666664,44.833333333333336,0.15873015873015872,0.13617021276595745,0.12639405204460966,0.6672492990364475,0.7034237480803309,0.6559908397115749
3906,19,1262,4207.454825060012,12,6999.395946627647,40.03151755840463,108,208,382,12341.54378197828,23768.89913566187,43652.49745107132,114.27355353683592,114.27355353683592,114.27355353683592,36.0,34.666666666666664,31.833333333333332,0.09259259259259259,0.1346153846153846,0.0968586387434555,0.6875229910113358,0.7314417947026686,0.6694814227854516
3907,21,422,3211.9157401129423,7,8457.418568649751,44.77490623541059,121,184,394,15720.249872764824,23905.17336023742,51188.25165181273,129.91942043607293,129.91942043607293,129.91942043607293,40.333333333333336,30.666666666666668,32.833333333333336,0.14049586776859505,0.15217391304347827,0.1218274111675127,0.5955128726212457,0.6725486956867951,0.6125063774644011
3908,45,1401,5570.07272868894,6,15398.931204812898,49.3278436623153,86,323,502,14892.820911744235,55934.66458713242,86932.5127639024,173.1723361830725,173.1723361830725,173.1723361830725,28.666666666666668,53.833333333333336,41.833333333333336,0.1744186046511628,0.1393188854489164,0.11553784860557768,0.6864096855006535,0.63861556532831,0.654148608061272
3909,125,1043,1966.5154620049634,7,2117.080046498481,14.081231272220762,30,75,143,2633.493301027117,6583.733252567793,12552.984734895925,87.78311003423724,87.78311003423724,87.78311003423724,10.0,12.5,11.916666666666666,0.13333333333333333,0.05333333333333334,0.055944055944055944,0.4602563391959389,0.45641910183519907,0.4793072423519848
3910,8,739,8064.123759373323,5,27704.87945305911,51.61713887381048,168,292,499,50157.1286926271,87177.8665371852,148978.61439060073,298.5543374561137,298.5543374561137,298.5543374561137,56.0,48.666666666666664,41.583333333333336,0.08928571428571429,0.07876712328767123,0.08617234468937876,0.7445005650450627,0.6539319331472527,0.7243331273129727
3911,5,603,7960.783576023769,9,11864.476885156411,37.71385220457466,72,192,285,12390.78242882595,33042.0864768692,49046.84711410272,172.09420040036042,172.09420040036042,172.09420040036042,24.0,32.0,23.75,0.1111111111111111,0.07291666666666667,0.10526315789473684,0.42379207016009185,0.5540563481033332,0.45820758348073387
3912,14,1449,6083.572244557103,12,13653.561274332014,54.39506185122771,73,200,444,14932.043630995182,40909.70857806899,90819.55304331315,204.54854289034495,204.54854289034495,204.54854289034495,24.333333333333332,33.333333333333336,37.0,0.136986301369863,0.105,0.10810810810810811,0.606646234940688,0.6319585249200773,0.6756562576932108
3913,21,-125,7630.315998782536,9,14385.692804859584,37.77257875624124,84,144,326,16972.5703747607,29095.834928161203,65869.73740680939,202.05440922334168,202.05440922334168,202.05440922334168,28.0,24.0,27.166666666666668,0.03571428571428571,0.1527777777777778,0.08282208588957055,0.4806265119653837,0.5141177424732049,0.48723634665738497
3914,38,269,267.2143962055843,4,560.2003323879975,40.27811739342696,56,109,346,479.03946399915145,932.416099569777,2959.7795454233287,8.55427614284199,8.55427614284199,8.55427614284199,18.666666666666668,18.166666666666668,28.833333333333332,0.0,0.08256880733944955,0.04335260115606936,0.6549577018773064,0.6976312241341942,0.749070599765959
3915,22,190,-703.1171744470145,2,-1223.2297006926858,35.63160146936075,93,180,345,-1913.947390051845,-3704.414303326152,-7100.127414708458,-20.580079462923067,-20.580079462923067,-20.580079462923067,31.0,30.0,28.75,0.11827956989247312,0.044444444444444446,0.08695652173913043,0.6693256461880197,0.710249154912332,0.6716053668147683
3916,28,791,3534.714666550601,11,9425.339274412025,44.13887262504991,85,182,412,11925.874604557664,25535.402094464644,57805.41573032656,140.3044071124431,140.3044071124431,140.3044071124431,28.333333333333332,30.333333333333332,34.333333333333336,0.07058823529411765,0.08241758241758242,0.0703883495145631,0.6067250108553957,0.637322092993338,0.6198297097134853
3917,58,1668,6622.8536159696105,8,9719.282569222596,37.591496157808976,79,174,365,9004.795169989578,19833.346323774516,41604.4333803316,113.98474898720985,113.98474898720985,113.98474898720985,26.333333333333332,29.0,30.416666666666668,0.11392405063291139,0.10344827586206896,0.09041095890410959,0.7166829555126373,0.6479986955516828,0.6212917534354843
