customer_id,age,job,marital,education,credit_default,region,income,created_at,credit_card,personal_loan,mortgage,savings_account,investment_product,auto_loan,wealth_management,cluster
5820,41,blue-collar,married,primary,0,Urban,3297,2021-11-22 07:23:23.580295,1,1,0,1,0,1,0,2
5821,48,management,married,tertiary,0,Urban,7945,2021-04-22 16:48:33.506602,1,1,1,1,1,1,1,1
5822,98,blue-collar,divorced,secondary,0,Urban,3948,2023-11-21 16:20:20.381444,1,1,0,1,0,0,0,2
5823,59,services,single,secondary,0,Urban,1960,2021-02-27 22:09:35.241717,1,1,0,1,0,1,0,2
5824,37,services,married,secondary,0,Suburban,1789,2021-03-17 17:53:01.671254,1,1,0,1,1,1,0,2
5825,41,technician,married,tertiary,0,Suburban,4500,2020-03-07 01:45:50.392974,1,1,0,1,1,1,1,2
5826,42,blue-collar,married,secondary,0,Rural,1839,2020-09-09 01:31:06.469943,1,1,0,1,0,0,0,2
5827,51,services,single,secondary,0,Suburban,1879,2021-01-25 20:22:40.360003,1,1,1,1,1,1,0,2
5828,44,admin,single,tertiary,0,Urban,3375,2020-07-30 08:37:54.056059,1,0,0,1,0,1,1,2
5829,34,blue-collar,single,primary,0,Urban,2251,2020-04-02 11:20:35.051862,1,1,0,1,0,1,1,2
5830,62,blue-collar,single,secondary,0,Urban,2604,2021-08-20 12:28:29.367797,1,1,0,1,0,1,0,2
5832,48,blue-collar,married,secondary,0,Urban,3726,2022-07-09 01:48:46.752166,1,0,1,0,0,1,1,2
5833,47,management,married,tertiary,0,Urban,9871,2022-06-25 04:46:20.888553,1,1,1,1,0,1,1,1
5834,26,blue-collar,single,tertiary,0,Suburban,2901,2020-03-06 01:04:37.996787,1,1,0,1,0,1,1,2
5835,32,self-employed,married,tertiary,0,Urban,4193,2021-12-28 07:19:59.177685,1,0,1,1,1,1,0,1
5836,86,retired,married,primary,0,Urban,2759,2021-04-13 15:09:48.001259,1,0,0,1,1,0,0,0
5837,42,management,married,tertiary,0,Urban,9666,2024-06-15 20:26:37.961250,1,1,1,1,0,1,1,1
5838,47,blue-collar,married,secondary,0,Urban,2823,2020-03-07 03:07:50.655956,1,1,1,1,0,0,0,2
5839,35,services,married,secondary,0,Suburban,1354,2020-10-06 21:37:59.105643,0,1,1,1,0,1,0,2
5840,53,services,divorced,tertiary,0,Urban,2983,2022-12-08 12:00:15.009951,1,0,0,1,0,1,0,2
5841,36,blue-collar,married,secondary,0,Urban,2259,2024-07-15 23:06:10.119455,1,0,0,1,0,1,0,2
5842,52,admin,married,tertiary,0,Urban,4100,2020-10-14 13:47:38.119004,1,0,1,1,1,1,0,2
5843,55,admin,married,secondary,0,Suburban,3494,2020-03-30 23:19:01.987878,1,0,1,1,0,1,0,2
5844,45,admin,married,secondary,0,Urban,3281,2020-05-30 08:42:40.991006,1,1,1,1,0,1,0,2
5847,47,technician,married,secondary,0,Urban,4435,2021-08-14 14:42:32.809572,1,0,1,1,0,1,1,2
5848,50,services,married,secondary,0,Urban,1901,2023-04-22 02:10:22.775940,1,0,0,1,0,1,1,2
5849,54,entrepreneur,married,tertiary,0,Suburban,2427,2021-07-13 05:35:41.392580,1,1,1,1,1,1,1,1
5850,51,blue-collar,married,secondary,0,Urban,3658,2023-04-12 18:25:47.361584,1,1,1,1,0,1,0,2
5851,53,technician,married,tertiary,0,Suburban,3013,2020-03-05 16:21:45.066750,1,0,1,1,1,1,1,2
5852,22,student,single,tertiary,0,Suburban,1151,2020-11-26 01:55:10.971955,1,0,1,1,0,1,0,0
5853,25,management,single,tertiary,0,Urban,9935,2023-08-11 05:36:46.073938,1,0,0,1,1,1,1,2
5854,38,management,married,secondary,0,Urban,5265,2020-04-21 12:35:04.154569,1,0,1,1,0,1,1,1
5855,47,blue-collar,single,secondary,0,Urban,1631,2021-01-11 18:21:15.656366,1,1,1,1,0,0,0,2
5856,23,self-employed,married,secondary,0,Suburban,4722,2024-04-20 01:58:31.012541,1,0,0,1,1,0,0,1
5857,29,admin,single,tertiary,0,Suburban,3623,2022-04-02 13:19:33.093672,1,0,1,1,0,1,0,2
5858,30,admin,married,tertiary,0,Urban,3836,2022-05-18 18:41:22.293777,0,1,0,1,1,0,0,2
5859,59,admin,married,secondary,0,Urban,3154,2020-11-05 09:22:37.789930,1,0,1,1,0,1,0,2
5860,82,retired,single,primary,0,Suburban,1870,2022-05-04 11:05:06.491769,0,0,0,1,0,1,0,0
5861,38,blue-collar,married,secondary,0,Urban,2628,2021-07-09 06:46:07.579592,1,0,1,1,0,1,1,2
5862,59,blue-collar,married,secondary,0,Suburban,1837,2024-06-19 21:03:43.901789,1,1,1,1,1,0,0,2
5863,44,admin,married,secondary,0,Urban,3136,2020-11-11 12:37:34.727822,1,1,0,1,0,1,0,2
5864,49,blue-collar,single,primary,0,Urban,2178,2021-09-25 06:45:57.419372,1,1,0,1,1,0,0,2
5865,40,services,married,secondary,0,Urban,1429,2023-09-09 12:34:56.104170,1,1,0,1,0,1,0,2
5866,45,blue-collar,divorced,secondary,0,Urban,3808,2024-09-27 22:08:11.767892,1,1,1,0,0,1,0,2
5867,41,services,married,primary,0,Suburban,3316,2022-11-14 20:21:04.635405,1,0,0,1,0,1,1,2
5868,28,technician,divorced,secondary,0,Urban,2678,2023-05-27 01:27:56.070788,1,0,0,1,1,1,0,2
5869,61,management,married,tertiary,0,Urban,8669,2022-07-30 07:52:22.819968,0,1,1,1,1,1,0,1
5870,68,retired,married,primary,0,Rural,1915,2020-08-16 15:34:40.291280,0,0,0,1,1,0,0,0
5871,59,technician,married,tertiary,0,Urban,3088,2024-04-27 01:37:44.652936,1,0,1,1,1,1,0,2
5872,47,technician,married,tertiary,0,Suburban,3813,2020-12-15 13:59:30.600500,1,1,1,1,0,1,1,2
5873,52,services,divorced,primary,0,Urban,2623,2021-07-19 07:09:36.602790,0,1,1,1,0,0,0,2
5874,44,management,married,primary,0,Urban,7305,2020-11-12 03:59:28.602129,1,1,1,1,1,1,0,1
5875,44,blue-collar,married,primary,0,Urban,2081,2021-05-28 10:16:35.879048,1,0,0,1,0,1,0,2
5876,39,technician,married,tertiary,0,Urban,3790,2024-08-12 16:13:38.282107,1,1,1,1,0,0,0,2
5877,38,management,married,tertiary,0,Rural,8259,2022-08-09 07:34:21.863474,1,0,1,1,1,1,1,1
5878,77,services,married,primary,0,Urban,1797,2021-11-08 04:45:48.921241,0,1,0,1,0,1,0,2
5879,21,blue-collar,single,secondary,0,Urban,1075,2021-07-28 15:32:12.711553,1,1,0,1,0,1,0,2
5880,57,blue-collar,single,secondary,0,Suburban,3768,2020-05-27 22:19:10.240890,1,1,1,1,0,0,0,2
5881,59,technician,married,tertiary,0,Urban,3623,2021-02-11 02:15:05.737429,1,0,1,1,1,1,0,2
5882,43,services,married,secondary,0,Suburban,1898,2024-11-11 13:33:51.280767,1,1,1,1,0,1,0,2
5883,35,blue-collar,married,secondary,0,Rural,2976,2020-03-30 09:13:17.528878,1,1,1,0,0,1,0,2
5884,24,student,married,secondary,0,Urban,390,2020-03-06 03:45:09.048721,0,1,1,1,0,1,0,0
5885,55,blue-collar,married,primary,1,Suburban,2787,2021-03-16 02:28:43.677266,0,1,1,1,0,0,0,2
5886,65,blue-collar,divorced,secondary,0,Suburban,1515,2023-02-14 07:15:24.235809,1,0,1,1,1,0,0,2
5887,84,retired,married,secondary,0,Urban,2227,2020-11-03 20:37:32.946254,1,1,1,1,0,0,1,0
5888,46,unemployed,married,secondary,0,Urban,64,2023-10-05 15:02:40.401571,1,0,1,0,1,0,1,0
5889,59,management,single,secondary,0,Suburban,6935,2024-12-17 21:37:26.512273,1,1,1,1,0,1,0,1
5891,49,services,married,secondary,0,Rural,2188,2020-05-10 10:25:44.075894,1,1,1,1,0,1,0,2
5892,64,retired,divorced,primary,0,Urban,2931,2021-08-03 00:24:28.766305,1,1,0,1,0,0,0,0
5893,30,blue-collar,divorced,tertiary,0,Urban,3662,2021-09-30 15:25:32.053837,1,1,0,1,1,1,1,2
5894,32,technician,married,primary,0,Suburban,3289,2021-07-08 05:59:02.657472,1,1,1,1,0,1,0,2
5895,35,blue-collar,married,secondary,0,Urban,3771,2024-06-02 06:38:34.048989,1,1,1,1,1,1,0,2
5896,44,technician,married,tertiary,0,Rural,3230,2020-07-01 13:57:11.940794,1,1,1,0,0,1,1,2
5897,35,unemployed,married,tertiary,0,Urban,507,2023-09-11 10:56:11.174101,1,1,1,0,0,1,0,0
5898,50,entrepreneur,married,secondary,0,Suburban,6245,2022-06-27 00:31:00.417977,1,1,1,0,0,1,0,1
5900,37,blue-collar,single,primary,0,Rural,1485,2020-06-11 12:18:43.086216,1,0,0,1,0,0,0,2
5901,34,services,married,primary,0,Urban,2476,2020-04-18 23:00:30.436675,1,1,1,1,0,1,0,2
5902,26,blue-collar,single,primary,0,Rural,2107,2020-05-16 00:33:18.404256,1,1,0,1,0,1,0,2
5903,33,admin,married,secondary,0,Urban,4020,2024-10-16 08:11:46.428331,1,0,1,1,0,0,0,2
5904,41,blue-collar,divorced,secondary,0,Suburban,3450,2020-05-29 15:02:24.580921,1,1,0,1,0,1,0,2
5905,53,admin,single,secondary,0,Urban,4251,2020-03-21 18:38:54.810970,1,0,1,1,0,1,1,2
5907,68,blue-collar,divorced,primary,0,Urban,3921,2025-02-23 15:26:45.438271,1,0,0,1,0,0,0,2
5908,43,self-employed,single,secondary,0,Urban,4851,2020-05-13 06:12:29.095761,1,0,0,1,0,0,0,1
5909,28,technician,married,tertiary,0,Urban,3122,2023-08-09 05:34:26.807096,1,0,0,1,0,1,1,2
5910,36,technician,married,secondary,0,Suburban,3762,2023-07-19 22:22:03.575084,0,0,0,1,0,1,1,2
5911,52,blue-collar,married,secondary,0,Rural,3275,2024-12-26 02:27:33.867014,1,0,0,1,0,1,0,2
5912,43,unemployed,married,secondary,0,Urban,971,2022-11-09 05:52:03.762144,0,1,0,0,0,0,1,0
5913,54,services,married,secondary,0,Urban,2963,2020-09-14 04:01:51.700055,0,1,0,1,1,0,0,2
5914,48,blue-collar,married,primary,0,Suburban,1423,2020-03-05 23:57:40.088692,1,1,0,1,0,1,0,2
5915,46,blue-collar,married,primary,0,Rural,1746,2020-03-13 03:03:58.558248,1,0,0,1,0,1,0,2
5916,69,admin,divorced,tertiary,0,Urban,4411,2020-06-27 02:45:07.618428,1,1,1,1,0,0,0,2
5918,34,services,married,secondary,0,Suburban,2733,2023-10-27 00:55:41.615561,0,1,1,1,0,0,0,2
5919,55,technician,married,tertiary,0,Suburban,4114,2023-01-26 05:26:02.530400,0,1,0,1,0,0,1,2
5920,82,retired,divorced,tertiary,0,Suburban,2871,2020-11-22 09:11:49.339059,1,0,0,1,0,0,0,0
5921,54,admin,married,secondary,0,Suburban,4252,2021-05-11 04:48:59.918005,1,1,1,1,0,0,0,2
5922,25,student,single,tertiary,1,Urban,533,2023-08-18 22:51:52.009584,0,1,1,1,1,1,1,0
5923,47,technician,divorced,tertiary,0,Suburban,2749,2021-04-29 21:59:23.869324,1,1,0,1,0,1,0,2
5924,46,services,divorced,secondary,0,Urban,2892,2020-03-17 09:40:30.977457,1,1,1,1,1,1,0,2
5925,60,technician,single,secondary,0,Suburban,2573,2024-11-25 08:47:19.520848,1,0,0,1,0,1,1,2
5926,57,services,married,primary,1,Urban,1290,2020-03-24 17:44:02.507590,1,1,0,1,1,1,0,2
5927,26,self-employed,single,tertiary,0,Suburban,5784,2023-08-05 05:10:28.410227,1,0,0,1,0,1,1,1
5928,59,services,married,secondary,0,Urban,3091,2025-01-18 07:40:04.288054,1,0,0,1,0,1,0,2
5929,39,services,single,secondary,0,Rural,2770,2021-10-03 11:33:14.270261,1,1,0,1,0,1,1,2
5930,50,management,married,tertiary,0,Urban,8013,2020-07-17 07:39:53.826579,1,0,1,0,1,1,1,1
5931,44,admin,married,primary,0,Urban,3436,2020-03-13 15:26:52.527828,0,0,1,1,0,1,1,2
5932,53,entrepreneur,married,secondary,0,Suburban,6904,2021-03-01 01:28:31.389812,1,0,1,1,0,1,0,1
5933,44,technician,single,secondary,0,Suburban,4303,2021-07-31 11:28:37.527198,1,1,0,1,0,1,0,2
5934,22,student,married,tertiary,0,Urban,1304,2022-08-10 05:38:22.316443,1,1,0,1,0,0,1,0
5935,33,blue-collar,married,secondary,0,Urban,3853,2020-04-08 18:46:15.171215,1,1,1,1,0,0,0,2
5936,43,services,married,secondary,0,Urban,2553,2020-03-06 02:42:48.230292,1,1,0,1,0,1,0,2
5937,38,services,married,primary,0,Suburban,2266,2020-04-08 11:59:08.990389,0,1,0,1,0,1,0,2
5938,30,technician,single,tertiary,0,Suburban,2747,2020-11-30 10:58:03.618196,1,0,0,0,1,1,1,2
5939,42,technician,single,secondary,0,Urban,3346,2021-11-28 16:21:51.162263,1,1,0,1,1,1,0,2
5940,56,technician,married,tertiary,0,Rural,4029,2022-05-08 05:25:14.695918,1,0,1,1,0,1,0,2
5941,38,blue-collar,married,secondary,0,Suburban,2176,2020-03-05 18:32:47.845079,1,1,0,1,0,1,0,2
5943,36,admin,married,primary,0,Urban,3950,2023-09-26 07:09:24.229726,1,1,1,1,0,0,0,2
5944,42,management,single,tertiary,0,Urban,8546,2022-02-21 04:24:10.839846,1,1,0,1,1,0,0,1
5945,24,student,single,tertiary,0,Urban,998,2021-02-03 13:39:58.293114,0,0,1,1,0,0,0,0
5946,60,entrepreneur,single,secondary,0,Urban,9679,2024-09-03 13:34:40.516024,1,1,1,1,0,1,0,1
5947,37,entrepreneur,married,tertiary,0,Urban,1596,2023-10-11 14:40:27.636654,1,1,1,1,1,1,1,1
5948,46,admin,married,tertiary,0,Suburban,4906,2020-03-20 00:23:18.829833,0,0,1,1,1,1,1,2
5949,38,services,single,tertiary,0,Urban,1597,2021-09-02 08:05:24.064141,1,1,0,1,0,1,1,2
5950,42,management,divorced,secondary,0,Urban,5960,2024-08-04 05:19:51.789807,1,1,1,1,1,1,1,1
5951,45,admin,single,secondary,0,Rural,4764,2022-01-18 10:35:25.930057,1,1,0,1,1,1,0,2
5952,36,technician,married,secondary,0,Rural,3990,2022-05-12 00:35:20.751306,1,0,0,1,0,0,0,2
5953,36,self-employed,divorced,secondary,1,Rural,2874,2022-12-21 05:20:38.197454,1,1,1,1,0,1,0,1
5954,56,services,single,secondary,0,Urban,2429,2021-11-19 05:18:19.524415,1,1,1,1,0,1,1,2
5955,61,admin,divorced,secondary,0,Rural,9605,2020-03-22 05:46:12.164689,1,0,0,0,1,1,0,1
5956,48,services,divorced,secondary,0,Urban,1710,2020-07-24 03:57:57.935165,1,1,1,1,0,0,0,2
5957,46,entrepreneur,married,tertiary,0,Rural,9727,2020-08-10 05:19:57.418138,0,1,0,1,1,0,1,1
5958,39,blue-collar,single,primary,0,Suburban,2113,2020-11-25 06:18:02.263686,1,1,0,1,1,0,0,2
5959,34,self-employed,married,primary,0,Urban,3978,2021-11-14 07:37:24.430231,1,0,1,1,1,1,0,1
5961,56,blue-collar,married,primary,0,Urban,2618,2020-05-20 11:17:36.204328,1,0,0,1,1,0,0,2
5962,58,unemployed,married,secondary,0,Suburban,723,2021-05-08 19:25:02.434611,1,0,1,1,0,1,0,0
5964,37,self-employed,married,secondary,0,Urban,5434,2020-10-13 10:38:45.366877,0,1,0,1,0,0,0,2
5965,36,blue-collar,single,primary,0,Urban,2250,2020-03-22 22:32:28.072388,1,1,1,1,0,0,0,2
5966,55,management,married,tertiary,0,Urban,8423,2021-12-25 07:05:42.553226,1,0,0,1,1,1,1,1
5967,63,unemployed,divorced,secondary,0,Urban,734,2021-09-13 09:44:37.510308,1,1,0,1,0,0,1,0
5968,27,admin,single,secondary,0,Urban,4840,2020-07-11 03:39:58.416937,1,0,1,1,0,1,0,2
5969,54,unemployed,married,primary,0,Urban,888,2020-12-07 04:24:17.972771,0,1,1,1,0,0,1,0
5970,28,management,divorced,tertiary,0,Urban,9555,2020-04-12 04:40:47.377562,1,0,1,1,1,1,0,1
5971,48,self-employed,divorced,tertiary,0,Urban,2664,2024-05-14 16:47:10.038263,1,1,1,1,0,1,1,1
5972,51,technician,single,secondary,0,Urban,2725,2020-09-20 09:12:43.375083,1,0,0,1,0,0,0,2
5973,44,management,married,tertiary,0,Urban,8962,2021-11-17 14:08:39.464964,1,0,1,1,1,1,1,1
5974,46,management,divorced,secondary,0,Suburban,9102,2020-03-08 00:06:56.565093,1,1,1,1,1,1,0,1
5975,45,technician,married,tertiary,0,Suburban,2885,2020-03-11 03:29:06.872678,1,1,1,1,0,1,0,2
5976,21,student,single,secondary,0,Suburban,1198,2024-06-29 16:02:54.563938,1,0,0,1,1,0,0,0
5977,42,admin,married,primary,0,Rural,3463,2024-07-09 23:38:37.271349,1,0,0,1,1,1,0,2
5978,51,admin,married,secondary,1,Urban,4551,2020-11-07 09:26:39.188350,1,1,1,1,1,0,0,2
5979,37,blue-collar,married,secondary,1,Urban,3684,2020-03-20 09:21:19.351098,1,0,1,1,0,1,0,2
5980,77,retired,single,primary,0,Urban,2022,2020-03-18 03:04:33.283382,1,1,0,1,0,0,0,0
5981,36,services,single,secondary,0,Rural,1318,2020-03-25 13:50:34.042702,1,0,1,1,0,1,0,2
5982,34,admin,single,secondary,0,Urban,4867,2021-09-26 17:59:48.891367,1,0,0,1,0,1,1,2
5984,42,admin,married,tertiary,0,Urban,4321,2021-05-18 03:39:57.071114,1,0,0,1,1,1,0,2
5985,65,admin,married,tertiary,0,Rural,3396,2020-10-05 12:42:04.495939,0,1,0,1,0,0,1,2
5986,32,admin,single,secondary,0,Suburban,3329,2020-06-18 10:06:19.608258,1,0,0,1,1,1,0,2
5987,86,retired,single,secondary,0,Urban,2444,2020-06-28 21:21:52.699166,0,0,0,1,1,0,0,0
5988,65,unemployed,married,primary,0,Urban,536,2022-10-31 06:52:34.474090,0,1,1,1,0,1,0,0
5989,47,services,married,secondary,0,Urban,1744,2021-05-15 00:33:49.168120,1,1,0,1,0,1,1,2
5990,40,management,married,primary,0,Rural,6421,2022-08-21 03:59:04.892199,1,1,0,1,0,0,0,1
5992,40,blue-collar,married,tertiary,0,Urban,3178,2024-04-06 05:03:07.341676,1,0,1,1,0,1,0,2
5993,51,blue-collar,married,secondary,0,Urban,1118,2020-07-25 07:08:09.794107,1,1,0,1,1,0,0,2
5994,35,blue-collar,married,primary,0,Suburban,1158,2023-10-28 14:02:30.602990,0,1,0,1,1,0,0,2
5996,33,services,single,secondary,0,Urban,1460,2022-08-05 13:12:36.224978,1,1,0,1,1,1,0,2
5997,45,blue-collar,divorced,secondary,0,Urban,1928,2022-07-13 16:36:13.873730,1,0,1,1,0,1,0,2
5998,33,self-employed,married,tertiary,0,Urban,2866,2020-03-14 14:13:24.715237,1,1,0,1,0,1,0,1
5999,63,blue-collar,married,primary,0,Rural,2410,2024-10-02 12:54:51.281149,0,0,0,1,0,1,0,2
6000,50,admin,divorced,tertiary,0,Urban,3270,2023-10-01 10:05:56.569849,1,1,0,1,0,1,0,2
6001,28,services,single,tertiary,0,Urban,1954,2020-03-06 23:12:43.206866,0,0,1,1,1,1,0,2
6002,44,technician,married,tertiary,0,Suburban,2962,2020-09-15 04:03:55.935735,0,0,1,1,0,1,0,2
6003,36,management,married,secondary,0,Suburban,7784,2023-02-04 06:31:24.295686,1,1,0,1,1,1,1,1
6004,65,services,divorced,secondary,1,Urban,1649,2023-11-06 17:34:11.295089,1,1,1,1,0,1,0,2
6005,56,technician,married,tertiary,0,Urban,3485,2020-08-24 23:42:37.413021,1,0,0,0,1,1,0,2
6007,69,blue-collar,single,primary,0,Suburban,3267,2020-03-05 16:08:50.954832,0,0,1,1,0,0,0,2
6008,52,admin,married,secondary,0,Urban,4416,2024-10-12 01:56:24.573832,1,1,0,1,1,1,1,2
6009,43,services,married,primary,0,Urban,1437,2021-08-22 19:50:52.368130,1,1,0,1,0,1,0,2
6010,26,technician,single,secondary,0,Urban,3197,2020-03-10 20:46:54.914591,1,1,0,1,0,1,0,2
6011,55,management,married,tertiary,0,Urban,7830,2020-12-08 17:05:49.975396,1,1,1,1,1,1,1,1
6012,42,management,married,tertiary,0,Urban,5477,2023-09-24 04:39:31.905460,1,0,1,1,1,0,1,1
6013,25,student,single,secondary,0,Suburban,756,2022-07-26 23:15:54.029170,0,1,1,1,0,1,0,0
6014,38,blue-collar,divorced,primary,0,Suburban,1451,2020-08-21 02:43:24.108881,0,1,0,1,1,1,0,2
6015,50,blue-collar,married,tertiary,0,Suburban,1227,2020-03-05 16:44:34.370417,1,1,1,1,1,1,0,2
6016,58,self-employed,divorced,primary,0,Urban,5311,2022-01-28 13:26:29.299109,1,0,0,1,1,1,1,2
6017,46,admin,single,secondary,0,Urban,3906,2024-04-08 21:18:21.563174,1,1,1,1,0,1,1,2
6018,38,blue-collar,single,secondary,0,Urban,1482,2020-04-05 19:46:02.461476,1,1,1,1,0,0,0,2
6019,44,blue-collar,married,secondary,0,Urban,1415,2020-06-04 10:44:52.651088,1,1,1,1,1,1,0,2
6020,42,admin,married,tertiary,0,Suburban,4959,2020-07-01 09:22:55.674001,1,1,1,1,0,1,0,2
6021,49,blue-collar,single,primary,0,Suburban,3960,2022-08-27 13:15:08.747820,1,0,0,1,0,1,0,2
6022,67,management,single,tertiary,0,Urban,9460,2024-03-19 09:00:15.433329,1,0,0,0,0,0,0,1
6024,55,admin,married,tertiary,0,Urban,3693,2020-07-24 03:30:31.580276,1,0,1,1,0,0,0,2
6025,54,admin,married,secondary,0,Urban,3873,2023-02-27 16:20:28.936483,1,0,0,1,0,1,1,2
6026,36,technician,married,tertiary,0,Suburban,4031,2023-04-06 11:53:00.746525,1,0,1,1,0,0,0,2
6027,42,management,single,tertiary,0,Urban,9824,2020-06-09 05:25:19.954924,1,0,1,1,1,1,1,1
6028,50,admin,married,secondary,0,Urban,3136,2021-05-22 12:17:08.641933,1,1,1,1,0,0,0,2
6029,28,services,married,secondary,0,Suburban,1971,2020-12-19 18:48:18.786743,1,0,0,1,0,0,0,2
6030,35,admin,married,secondary,0,Urban,3894,2020-05-02 19:34:48.964435,1,0,1,1,0,1,0,2
6031,40,services,married,tertiary,0,Urban,2519,2020-12-27 20:31:42.204496,1,0,0,1,0,0,0,2
6033,33,self-employed,married,tertiary,0,Urban,2560,2022-05-23 12:18:06.010702,1,1,1,1,0,0,1,1
6034,51,technician,single,secondary,0,Urban,3111,2021-11-25 07:46:30.191098,1,1,0,1,0,1,0,2
6035,35,services,married,tertiary,0,Urban,2942,2021-11-30 10:52:00.968074,1,0,0,1,0,0,1,2
6036,43,technician,married,tertiary,0,Suburban,3536,2020-08-04 13:53:22.036671,1,1,1,1,0,1,0,2
6037,21,services,divorced,tertiary,0,Urban,1919,2023-07-02 11:38:59.029772,1,1,1,1,0,0,0,2
6038,43,management,single,secondary,0,Urban,6022,2022-04-15 01:57:13.117819,1,1,0,1,1,1,0,1
6039,53,admin,divorced,secondary,0,Urban,3655,2021-02-24 10:34:37.628445,1,1,0,1,1,1,0,2
6040,51,management,single,secondary,0,Suburban,6422,2020-08-12 09:16:36.442144,1,0,0,1,1,1,0,1
6041,84,retired,married,primary,0,Suburban,2204,2020-05-11 06:58:40.609335,0,0,0,1,0,0,0,0
6042,53,admin,single,tertiary,0,Urban,4783,2020-09-17 11:07:45.676874,1,1,0,1,0,1,1,2
6044,53,technician,married,tertiary,0,Urban,2539,2020-05-20 13:49:19.613592,1,1,1,0,0,1,1,2
6045,47,services,married,primary,0,Urban,1767,2021-02-25 08:08:22.034652,1,1,0,1,1,1,0,2
6046,71,self-employed,single,secondary,0,Urban,5325,2024-04-14 23:17:24.380701,0,1,0,1,0,0,0,2
6047,36,admin,single,secondary,0,Suburban,4891,2020-03-22 14:04:03.701092,1,0,0,1,0,1,0,2
6048,44,blue-collar,single,primary,0,Urban,1130,2021-04-06 11:27:58.820362,1,1,0,1,0,1,0,2
6049,31,management,single,tertiary,0,Suburban,5422,2020-04-27 23:05:16.753438,1,0,0,1,1,0,1,1
6050,47,unemployed,married,secondary,0,Rural,881,2020-04-02 16:23:02.962819,1,1,1,1,1,1,0,0
6051,36,blue-collar,divorced,primary,0,Urban,1590,2020-04-24 07:28:28.348457,1,1,1,1,0,1,1,2
6052,24,student,single,tertiary,0,Urban,472,2021-12-09 11:33:30.084621,1,1,0,1,1,0,1,0
6053,54,blue-collar,divorced,secondary,0,Urban,1763,2022-01-28 11:43:02.353275,1,1,0,1,1,1,1,2
6054,54,blue-collar,married,primary,0,Urban,1556,2020-05-28 23:28:13.199756,1,1,0,1,1,1,1,2
6055,49,management,married,tertiary,0,Urban,6216,2020-06-11 13:42:46.397633,1,1,1,1,1,1,1,1
6056,36,blue-collar,married,secondary,0,Urban,3766,2020-03-12 22:55:55.233804,1,0,1,1,0,0,0,2
6057,58,blue-collar,single,primary,0,Urban,2493,2023-05-19 07:14:49.550829,1,1,0,1,0,0,0,2
6058,59,blue-collar,married,secondary,0,Urban,3510,2020-09-11 04:39:34.039551,0,1,1,1,0,1,0,2
6059,48,management,married,secondary,0,Urban,8139,2020-05-20 20:53:26.115806,1,1,1,1,1,1,1,1
6060,31,management,married,tertiary,0,Urban,7687,2024-01-03 16:27:36.174323,1,0,1,1,1,1,1,1
6061,33,blue-collar,married,primary,0,Urban,2562,2024-08-12 09:15:57.646648,0,1,0,1,0,0,0,2
6062,68,entrepreneur,divorced,primary,0,Suburban,2412,2020-07-24 20:19:15.909855,0,0,0,1,0,1,1,1
6063,49,blue-collar,single,primary,0,Rural,1482,2022-04-11 06:13:07.775869,1,1,0,1,0,0,0,2
6064,67,retired,single,primary,0,Suburban,2819,2021-03-12 07:55:23.955807,1,1,1,1,0,1,0,0
6065,42,technician,single,tertiary,0,Suburban,2599,2024-10-17 16:40:53.690882,0,1,1,1,0,1,0,2
6066,50,self-employed,married,tertiary,0,Rural,5846,2020-09-02 22:00:49.933016,1,1,1,0,0,1,0,1
6067,37,blue-collar,married,primary,0,Rural,3166,2022-07-03 20:56:14.420893,1,1,1,1,0,1,0,2
6068,29,entrepreneur,single,tertiary,0,Urban,3728,2020-09-25 02:38:52.567189,1,1,0,1,0,0,0,1
6069,52,admin,married,secondary,0,Urban,4266,2025-01-01 19:39:59.377954,1,1,1,1,0,1,0,2
6070,36,technician,divorced,secondary,0,Suburban,4252,2020-09-25 21:25:14.748486,0,1,1,1,0,0,0,2
6071,34,unemployed,married,primary,0,Suburban,65,2020-04-03 13:27:29.350991,1,1,1,1,0,1,0,0
6073,45,technician,married,secondary,0,Urban,3083,2023-11-22 22:41:39.990596,1,0,0,1,0,1,0,2
6074,51,blue-collar,divorced,secondary,0,Urban,3812,2020-04-08 15:48:27.870724,1,1,0,1,0,1,0,2
6075,39,entrepreneur,married,secondary,0,Urban,2801,2021-05-03 12:30:55.392110,1,1,0,1,0,0,0,1
6076,47,admin,married,tertiary,0,Urban,3846,2023-04-10 18:25:13.415422,1,1,1,1,0,1,1,2
6077,48,entrepreneur,married,tertiary,0,Suburban,7918,2020-05-07 06:02:40.761110,1,1,1,1,1,0,1,1
6078,62,blue-collar,married,secondary,0,Rural,2972,2023-05-14 02:31:50.390817,1,1,0,1,1,0,1,2
6079,77,retired,married,tertiary,0,Urban,2640,2021-08-23 07:04:46.748225,0,1,1,1,0,0,1,0
6080,43,blue-collar,divorced,secondary,0,Urban,3704,2020-09-29 13:47:13.147565,1,1,0,1,0,1,0,2
6081,46,blue-collar,married,tertiary,0,Suburban,3955,2023-09-28 20:12:37.094061,1,1,1,1,1,1,0,2
6082,25,student,single,tertiary,0,Suburban,997,2020-03-09 02:47:47.953946,0,1,1,1,0,1,0,0
6083,47,blue-collar,married,tertiary,0,Rural,3192,2023-11-21 13:44:49.944979,1,0,0,1,0,0,0,2
