churn_id,customer_id,churn_status,churn_date
3217,3217,No,
3218,3218,Yes,2025-02-12
3219,3219,No,
3220,3220,No,
3221,3221,Yes,2025-02-11
3222,3222,No,
3223,3223,No,
3224,3224,No,
3225,3225,No,
3226,3226,No,
3227,3227,No,
3228,3228,No,
3229,3229,No,
3230,3230,No,
3231,3231,No,
3232,3232,No,
3233,3233,No,
3234,3234,No,
3235,3235,No,
3236,3236,No,
3237,3237,No,
3238,3238,No,
3239,3239,No,
3240,3240,No,
3241,3241,No,
3242,3242,No,
3243,3243,No,
3244,3244,No,
3245,3245,No,
3246,3246,No,
3247,3247,No,
3248,3248,No,
3249,3249,No,
3250,3250,No,
3251,3251,No,
3252,3252,No,
3253,3253,No,
3254,3254,No,
3255,3255,No,
3256,3256,No,
3257,3257,No,
3258,3258,No,
3259,3259,No,
3260,3260,No,
3261,3261,No,
3262,3262,No,
3263,3263,No,
3264,3264,No,
3265,3265,No,
3266,3266,No,
3267,3267,No,
3268,3268,No,
3269,3269,No,
3270,3270,No,
3271,3271,No,
3272,3272,No,
3273,3273,No,
3274,3274,No,
3275,3275,No,
3276,3276,No,
3277,3277,No,
3278,3278,No,
3279,3279,No,
3280,3280,No,
3281,3281,No,
3282,3282,No,
3283,3283,No,
3284,3284,No,
3285,3285,No,
3286,3286,No,
3287,3287,No,
3288,3288,No,
3289,3289,No,
3290,3290,No,
3291,3291,No,
3292,3292,No,
3293,3293,No,
3294,3294,No,
3295,3295,No,
3296,3296,No,
3297,3297,No,
3298,3298,No,
3299,3299,No,
3300,3300,No,
3301,3301,No,
3302,3302,No,
3303,3303,No,
3304,3304,No,
3305,3305,No,
3306,3306,No,
3307,3307,No,
3308,3308,No,
3309,3309,No,
3310,3310,No,
3311,3311,No,
3312,3312,No,
3313,3313,No,
3314,3314,No,
3315,3315,No,
3316,3316,No,
3317,3317,No,
3318,3318,No,
3319,3319,No,
3320,3320,No,
3321,3321,No,
3322,3322,No,
3323,3323,No,
3324,3324,No,
3325,3325,No,
3326,3326,No,
3327,3327,Yes,2024-11-02
3328,3328,No,
3329,3329,No,
3330,3330,No,
3331,3331,No,
3332,3332,No,
3333,3333,No,
3334,3334,No,
3335,3335,No,
3336,3336,No,
3337,3337,No,
3338,3338,No,
3339,3339,No,
3340,3340,Yes,2025-02-03
3341,3341,No,
3342,3342,No,
3343,3343,Yes,2025-02-10
3344,3344,No,
3345,3345,No,
3346,3346,No,
3347,3347,No,
3348,3348,No,
3349,3349,No,
3350,3350,No,
3351,3351,No,
3352,3352,Yes,2025-02-12
3353,3353,No,
3354,3354,No,
3355,3355,No,
3356,3356,No,
3357,3357,No,
3358,3358,No,
3359,3359,No,
3360,3360,No,
3361,3361,No,
3362,3362,No,
3363,3363,No,
3364,3364,No,
3365,3365,No,
3366,3366,No,
3367,3367,No,
3368,3368,No,
3369,3369,No,
3370,3370,No,
3371,3371,No,
3372,3372,No,
3373,3373,No,
3374,3374,No,
3375,3375,No,
3376,3376,No,
3377,3377,No,
3378,3378,No,
3379,3379,No,
3380,3380,No,
3381,3381,No,
3382,3382,No,
3383,3383,No,
3384,3384,No,
3385,3385,No,
3386,3386,No,
3387,3387,No,
3388,3388,No,
3389,3389,No,
3390,3390,No,
3391,3391,No,
3392,3392,No,
3393,3393,No,
3394,3394,No,
3395,3395,No,
3396,3396,No,
3397,3397,No,
3398,3398,No,
3399,3399,No,
3400,3400,No,
3401,3401,No,
3402,3402,No,
3403,3403,No,
3404,3404,No,
3405,3405,No,
3406,3406,No,
3407,3407,No,
3408,3408,No,
3409,3409,No,
3410,3410,No,
3411,3411,No,
3412,3412,No,
3413,3413,No,
3414,3414,No,
3415,3415,No,
3416,3416,No,
3417,3417,No,
3418,3418,No,
3419,3419,No,
3420,3420,Yes,2025-01-08
3421,3421,No,
3422,3422,No,
3423,3423,No,
3424,3424,No,
3425,3425,No,
3426,3426,No,
3427,3427,No,
3428,3428,No,
3429,3429,No,
3430,3430,No,
3431,3431,No,
3432,3432,No,
3433,3433,No,
3434,3434,No,
3435,3435,No,
3436,3436,No,
3437,3437,No,
3438,3438,No,
3439,3439,No,
3440,3440,No,
3441,3441,No,
3442,3442,No,
3443,3443,Yes,2024-11-23
3444,3444,No,
3445,3445,No,
3446,3446,No,
3447,3447,No,
3448,3448,No,
3449,3449,No,
3450,3450,No,
3451,3451,No,
3452,3452,No,
3453,3453,No,
3454,3454,No,
3455,3455,No,
3456,3456,No,
3457,3457,Yes,2025-02-06
3458,3458,No,
3459,3459,No,
3460,3460,No,
3461,3461,No,
3462,3462,No,
3463,3463,No,
3464,3464,No,
3465,3465,No,
3466,3466,No,
3467,3467,No,
3468,3468,No,
3469,3469,No,
3470,3470,No,
3471,3471,No,
3472,3472,No,
3473,3473,No,
3474,3474,No,
3475,3475,No,
3476,3476,No,
3477,3477,No,
3478,3478,No,
3479,3479,Yes,2024-11-18
3480,3480,No,
3481,3481,No,
3482,3482,Yes,2024-10-09
3483,3483,No,
3484,3484,No,
3485,3485,Yes,2025-02-01
3486,3486,No,
3487,3487,No,
3488,3488,No,
3489,3489,No,
3490,3490,No,
3491,3491,No,
3492,3492,No,
3493,3493,No,
3494,3494,No,
3495,3495,No,
3496,3496,No,
3497,3497,Yes,2024-12-20
3498,3498,No,
3499,3499,No,
3500,3500,No,
3501,3501,No,
3502,3502,No,
3503,3503,No,
3504,3504,No,
3505,3505,No,
3506,3506,No,
3507,3507,No,
3508,3508,No,
3509,3509,No,
3510,3510,No,
3511,3511,No,
3512,3512,No,
3513,3513,No,
3514,3514,No,
3515,3515,No,
3516,3516,No,
3517,3517,No,
3518,3518,No,
3519,3519,No,
3520,3520,No,
3521,3521,No,
3522,3522,No,
3523,3523,No,
3524,3524,No,
3525,3525,No,
3526,3526,Yes,2025-02-10
3527,3527,No,
3528,3528,No,
3529,3529,No,
3530,3530,No,
3531,3531,No,
3532,3532,No,
3533,3533,No,
3534,3534,No,
3535,3535,No,
3536,3536,No,
3537,3537,No,
3538,3538,No,
3539,3539,No,
3540,3540,No,
3541,3541,No,
3542,3542,No,
3543,3543,No,
3544,3544,No,
3545,3545,No,
3546,3546,No,
3547,3547,No,
3548,3548,No,
3549,3549,Yes,2024-08-24
3550,3550,No,
3551,3551,No,
3552,3552,No,
3553,3553,No,
3554,3554,No,
3555,3555,No,
3556,3556,No,
3557,3557,No,
3558,3558,No,
3559,3559,No,
3560,3560,No,
3561,3561,No,
3562,3562,No,
3563,3563,No,
3564,3564,No,
3565,3565,Yes,2025-02-08
3566,3566,No,
3567,3567,No,
3568,3568,No,
3569,3569,No,
3570,3570,No,
3571,3571,No,
3572,3572,No,
3573,3573,No,
3574,3574,No,
3575,3575,No,
3576,3576,No,
3577,3577,No,
3578,3578,No,
3579,3579,Yes,2024-11-28
3580,3580,No,
3581,3581,No,
3582,3582,No,
3583,3583,No,
3584,3584,No,
3585,3585,No,
3586,3586,No,
3587,3587,No,
3588,3588,No,
3589,3589,No,
3590,3590,No,
3591,3591,No,
3592,3592,No,
3593,3593,No,
3594,3594,No,
3595,3595,No,
3596,3596,No,
3597,3597,No,
3598,3598,No,
3599,3599,No,
3600,3600,No,
3601,3601,No,
3602,3602,No,
3603,3603,No,
3604,3604,No,
3605,3605,No,
3606,3606,No,
3607,3607,No,
3608,3608,No,
3609,3609,No,
3610,3610,No,
3611,3611,No,
3612,3612,No,
3613,3613,No,
3614,3614,No,
3615,3615,No,
3616,3616,No,
3617,3617,Yes,2024-11-06
3618,3618,No,
3619,3619,No,
3620,3620,No,
3621,3621,No,
3622,3622,No,
3623,3623,No,
3624,3624,No,
3625,3625,No,
3626,3626,No,
3627,3627,No,
3628,3628,No,
3629,3629,No,
3630,3630,No,
3631,3631,No,
3632,3632,No,
3633,3633,No,
3634,3634,No,
3635,3635,No,
3636,3636,No,
3637,3637,No,
3638,3638,No,
3639,3639,No,
3640,3640,No,
3641,3641,No,
3642,3642,No,
3643,3643,No,
3644,3644,No,
3645,3645,No,
3646,3646,No,
3647,3647,Yes,2024-10-25
3648,3648,No,
3649,3649,No,
3650,3650,No,
3651,3651,No,
3652,3652,No,
3653,3653,No,
3654,3654,No,
3655,3655,No,
3656,3656,No,
3657,3657,No,
3658,3658,Yes,2025-01-15
3659,3659,No,
3660,3660,No,
3661,3661,No,
3662,3662,No,
3663,3663,No,
3664,3664,No,
3665,3665,No,
3666,3666,No,
3667,3667,No,
3668,3668,No,
3669,3669,No,
3670,3670,No,
3671,3671,No,
3672,3672,No,
3673,3673,No,
3674,3674,No,
3675,3675,No,
3676,3676,No,
3677,3677,Yes,2024-09-08
3678,3678,No,
3679,3679,No,
3680,3680,No,
3681,3681,No,
3682,3682,No,
3683,3683,No,
3684,3684,No,
3685,3685,No,
3686,3686,No,
3687,3687,No,
3688,3688,No,
3689,3689,No,
3690,3690,No,
3691,3691,No,
3692,3692,No,
3693,3693,No,
3694,3694,No,
3695,3695,No,
3696,3696,No,
3697,3697,No,
3698,3698,No,
3699,3699,No,
3700,3700,No,
3701,3701,No,
3702,3702,No,
3703,3703,No,
3704,3704,No,
3705,3705,No,
3706,3706,No,
3707,3707,No,
3708,3708,No,
3709,3709,No,
3710,3710,No,
3711,3711,Yes,2025-02-09
3712,3712,No,
3713,3713,No,
3714,3714,No,
3715,3715,No,
3716,3716,No,
3717,3717,No,
3718,3718,No,
3719,3719,No,
3720,3720,No,
3721,3721,No,
3722,3722,No,
3723,3723,No,
3724,3724,No,
3725,3725,No,
3726,3726,No,
3727,3727,No,
3728,3728,No,
3729,3729,No,
3730,3730,No,
3731,3731,No,
3732,3732,No,
3733,3733,No,
3734,3734,No,
3735,3735,No,
3736,3736,No,
3737,3737,No,
3738,3738,No,
3739,3739,No,
3740,3740,No,
3741,3741,No,
3742,3742,No,
3743,3743,No,
3744,3744,No,
3745,3745,No,
3746,3746,No,
3747,3747,No,
3748,3748,No,
3749,3749,No,
3750,3750,No,
3751,3751,No,
3752,3752,No,
3753,3753,No,
3754,3754,No,
3755,3755,No,
3756,3756,No,
3757,3757,No,
3758,3758,No,
3759,3759,No,
3760,3760,No,
3761,3761,No,
3762,3762,No,
3763,3763,No,
3764,3764,No,
3765,3765,No,
3766,3766,No,
3767,3767,No,
3768,3768,No,
3769,3769,No,
3770,3770,No,
3771,3771,No,
3772,3772,No,
3773,3773,No,
3774,3774,No,
3775,3775,No,
3776,3776,No,
3777,3777,No,
3778,3778,No,
3779,3779,No,
3780,3780,No,
3781,3781,No,
3782,3782,No,
3783,3783,No,
3784,3784,No,
3785,3785,No,
3786,3786,No,
3787,3787,No,
3788,3788,No,
3789,3789,No,
3790,3790,No,
3791,3791,No,
3792,3792,No,
3793,3793,No,
3794,3794,No,
3795,3795,No,
3796,3796,No,
3797,3797,No,
3798,3798,No,
3799,3799,No,
3800,3800,No,
3801,3801,No,
3802,3802,No,
3803,3803,No,
3804,3804,Yes,2025-01-12
3805,3805,No,
3806,3806,No,
3807,3807,No,
3808,3808,No,
3809,3809,No,
3810,3810,No,
3811,3811,No,
3812,3812,No,
3813,3813,No,
3814,3814,No,
3815,3815,No,
3816,3816,No,
3817,3817,No,
3818,3818,No,
3819,3819,No,
3820,3820,No,
3821,3821,No,
3822,3822,No,
3823,3823,No,
3824,3824,No,
3825,3825,No,
3826,3826,No,
3827,3827,No,
3828,3828,No,
3829,3829,No,
3830,3830,No,
3831,3831,No,
3832,3832,No,
3833,3833,No,
3834,3834,No,
3835,3835,No,
3836,3836,No,
3837,3837,No,
3838,3838,No,
3839,3839,No,
3840,3840,No,
3841,3841,No,
3842,3842,No,
3843,3843,Yes,2024-10-04
3844,3844,No,
3845,3845,No,
3846,3846,No,
3847,3847,No,
3848,3848,No,
3849,3849,No,
3850,3850,No,
3851,3851,No,
3852,3852,No,
3853,3853,No,
3854,3854,No,
3855,3855,No,
3856,3856,No,
3857,3857,No,
3858,3858,No,
3859,3859,No,
3860,3860,No,
3861,3861,No,
3862,3862,No,
3863,3863,No,
3864,3864,No,
3865,3865,No,
3866,3866,No,
3867,3867,No,
3868,3868,No,
3869,3869,No,
3870,3870,No,
3871,3871,No,
3872,3872,No,
3873,3873,No,
3874,3874,No,
3875,3875,No,
3876,3876,No,
3877,3877,No,
3878,3878,No,
3879,3879,No,
3880,3880,No,
3881,3881,No,
3882,3882,No,
3883,3883,No,
3884,3884,No,
3885,3885,No,
3886,3886,No,
3887,3887,No,
3888,3888,No,
3889,3889,No,
3890,3890,No,
3891,3891,Yes,2025-02-12
3892,3892,No,
3893,3893,No,
3894,3894,No,
3895,3895,No,
3896,3896,No,
3897,3897,No,
3898,3898,No,
3899,3899,No,
3900,3900,No,
3901,3901,No,
3902,3902,No,
3903,3903,No,
3904,3904,No,
3905,3905,No,
3906,3906,No,
3907,3907,No,
3908,3908,No,
3909,3909,No,
3910,3910,No,
3911,3911,No,
3912,3912,No,
3913,3913,No,
3914,3914,No,
3915,3915,No,
3916,3916,No,
3917,3917,Yes,2024-10-28
3918,3918,No,
3919,3919,No,
3920,3920,No,
3921,3921,No,
3922,3922,No,
3923,3923,No,
3924,3924,No,
3925,3925,No,
3926,3926,No,
3927,3927,No,
3928,3928,No,
3929,3929,No,
3930,3930,No,
3931,3931,No,
3932,3932,No,
3933,3933,No,
3934,3934,No,
3935,3935,No,
3936,3936,No,
3937,3937,No,
3938,3938,No,
3939,3939,No,
3940,3940,No,
3941,3941,Yes,2025-01-31
3942,3942,No,
3943,3943,No,
3944,3944,No,
3945,3945,No,
3946,3946,No,
3947,3947,No,
3948,3948,No,
3949,3949,No,
3950,3950,No,
3951,3951,No,
3952,3952,No,
3953,3953,No,
3954,3954,No,
3955,3955,No,
3956,3956,No,
3957,3957,No,
3958,3958,No,
3959,3959,No,
3960,3960,No,
3961,3961,No,
3962,3962,No,
3963,3963,No,
3964,3964,No,
3965,3965,No,
3966,3966,No,
3967,3967,No,
3968,3968,No,
3969,3969,No,
3970,3970,No,
3971,3971,No,
3972,3972,No,
3973,3973,No,
3974,3974,No,
3975,3975,No,
3976,3976,No,
3977,3977,No,
3978,3978,No,
3979,3979,No,
3980,3980,No,
3981,3981,No,
3982,3982,No,
3983,3983,No,
3984,3984,No,
3985,3985,No,
3986,3986,No,
3987,3987,No,
3988,3988,No,
3989,3989,No,
3990,3990,No,
3991,3991,No,
3992,3992,No,
3993,3993,No,
3994,3994,No,
3995,3995,No,
3996,3996,No,
3997,3997,No,
3998,3998,No,
3999,3999,No,
4000,4000,No,
4001,4001,No,
4002,4002,No,
4003,4003,No,
4004,4004,No,
4005,4005,No,
4006,4006,No,
4007,4007,No,
4008,4008,No,
4009,4009,Yes,2024-12-20
4010,4010,No,
4011,4011,No,
4012,4012,No,
4013,4013,No,
4014,4014,No,
4015,4015,No,
4016,4016,No,
4017,4017,No,
4018,4018,No,
4019,4019,No,
4020,4020,No,
4021,4021,No,
4022,4022,No,
4023,4023,No,
4024,4024,No,
4025,4025,No,
4026,4026,No,
4027,4027,No,
4028,4028,No,
4029,4029,No,
4030,4030,No,
4031,4031,No,
4032,4032,No,
4033,4033,No,
4034,4034,No,
4035,4035,No,
4036,4036,No,
4037,4037,No,
4038,4038,No,
4039,4039,No,
4040,4040,No,
4041,4041,No,
4042,4042,No,
4043,4043,No,
4044,4044,No,
4045,4045,No,
4046,4046,No,
4047,4047,No,
4048,4048,No,
4049,4049,No,
4050,4050,No,
4051,4051,No,
4052,4052,No,
4053,4053,No,
4054,4054,No,
4055,4055,No,
4056,4056,No,
4057,4057,No,
4058,4058,No,
4059,4059,No,
4060,4060,No,
4061,4061,No,
4062,4062,No,
4063,4063,No,
4064,4064,No,
4065,4065,No,
4066,4066,Yes,2024-09-25
4067,4067,No,
4068,4068,No,
4069,4069,No,
4070,4070,No,
4071,4071,No,
4072,4072,No,
4073,4073,No,
4074,4074,No,
4075,4075,No,
4076,4076,No,
4077,4077,No,
4078,4078,No,
4079,4079,No,
4080,4080,No,
4081,4081,No,
4082,4082,No,
4083,4083,No,
4084,4084,No,
4085,4085,No,
4086,4086,No,
4087,4087,No,
4088,4088,No,
4089,4089,No,
4090,4090,No,
4091,4091,No,
4092,4092,No,
4093,4093,No,
4094,4094,Yes,2024-10-20
4095,4095,No,
4096,4096,No,
4097,4097,No,
4098,4098,No,
4099,4099,No,
4100,4100,No,
4101,4101,No,
4102,4102,No,
4103,4103,No,
4104,4104,No,
4105,4105,No,
4106,4106,No,
4107,4107,No,
4108,4108,No,
4109,4109,Yes,2025-02-12
4110,4110,No,
4111,4111,No,
4112,4112,No,
4113,4113,No,
4114,4114,No,
4115,4115,No,
4116,4116,No,
4117,4117,No,
4118,4118,No,
4119,4119,No,
4120,4120,No,
4121,4121,No,
4122,4122,No,
4123,4123,No,
4124,4124,No,
4125,4125,No,
4126,4126,No,
4127,4127,No,
4128,4128,No,
4129,4129,No,
4130,4130,No,
4131,4131,No,
4132,4132,No,
4133,4133,No,
4134,4134,No,
4135,4135,No,
4136,4136,No,
4137,4137,No,
4138,4138,No,
4139,4139,No,
4140,4140,No,
4141,4141,No,
4142,4142,No,
4143,4143,No,
4144,4144,No,
4145,4145,No,
4146,4146,No,
4147,4147,No,
4148,4148,No,
4149,4149,No,
4150,4150,No,
4151,4151,No,
4152,4152,No,
4153,4153,No,
4154,4154,No,
4155,4155,No,
4156,4156,No,
4157,4157,No,
4158,4158,No,
4159,4159,No,
4160,4160,No,
4161,4161,No,
4162,4162,No,
4163,4163,No,
4164,4164,No,
4165,4165,No,
4166,4166,No,
4167,4167,No,
4168,4168,No,
4169,4169,No,
4170,4170,No,
4171,4171,No,
4172,4172,No,
4173,4173,No,
4174,4174,No,
4175,4175,No,
4176,4176,No,
4177,4177,No,
4178,4178,No,
4179,4179,No,
4180,4180,No,
4181,4181,No,
4182,4182,No,
4183,4183,No,
4184,4184,No,
4185,4185,No,
4186,4186,No,
4187,4187,No,
4188,4188,No,
4189,4189,No,
4190,4190,No,
4191,4191,No,
4192,4192,No,
4193,4193,No,
4194,4194,No,
4195,4195,Yes,2025-02-12
4196,4196,No,
4197,4197,No,
4198,4198,Yes,2024-11-09
4199,4199,No,
4200,4200,No,
4201,4201,No,
4202,4202,No,
4203,4203,No,
4204,4204,No,
4205,4205,No,
4206,4206,No,
4207,4207,No,
4208,4208,No,
4209,4209,No,
4210,4210,No,
4211,4211,No,
4212,4212,No,
4213,4213,No,
4214,4214,No,
4215,4215,No,
4216,4216,No,
4217,4217,No,
4218,4218,No,
4219,4219,No,
4220,4220,No,
4221,4221,No,
4222,4222,No,
4223,4223,No,
4224,4224,No,
4225,4225,No,
4226,4226,No,
4227,4227,No,
4228,4228,No,
4229,4229,No,
4230,4230,No,
4231,4231,No,
4232,4232,No,
4233,4233,No,
4234,4234,No,
4235,4235,No,
4236,4236,No,
4237,4237,No,
4238,4238,No,
4239,4239,No,
4240,4240,No,
4241,4241,No,
4242,4242,No,
4243,4243,No,
4244,4244,No,
4245,4245,No,
4246,4246,No,
4247,4247,No,
4248,4248,No,
4249,4249,No,
4250,4250,No,
4251,4251,No,
4252,4252,No,
4253,4253,No,
4254,4254,No,
4255,4255,No,
4256,4256,No,
4257,4257,No,
4258,4258,No,
4259,4259,No,
4260,4260,No,
4261,4261,No,
4262,4262,No,
4263,4263,No,
4264,4264,No,
4265,4265,No,
4266,4266,No,
4267,4267,No,
4268,4268,No,
4269,4269,No,
4270,4270,No,
4271,4271,No,
4272,4272,No,
4273,4273,No,
4274,4274,No,
4275,4275,No,
4276,4276,No,
4277,4277,No,
4278,4278,No,
4279,4279,No,
4280,4280,No,
4281,4281,No,
4282,4282,No,
4283,4283,Yes,2025-02-05
4284,4284,No,
4285,4285,No,
4286,4286,No,
4287,4287,No,
4288,4288,No,
4289,4289,No,
4290,4290,No,
4291,4291,No,
4292,4292,No,
4293,4293,No,
4294,4294,No,
4295,4295,No,
4296,4296,No,
4297,4297,No,
4298,4298,No,
4299,4299,No,
4300,4300,No,
4301,4301,No,
4302,4302,Yes,2024-11-09
4303,4303,No,
4304,4304,No,
4305,4305,No,
4306,4306,No,
4307,4307,No,
4308,4308,No,
4309,4309,No,
4310,4310,No,
4311,4311,No,
4312,4312,No,
4313,4313,No,
4314,4314,No,
4315,4315,No,
4316,4316,No,
4317,4317,No,
4318,4318,No,
4319,4319,No,
4320,4320,No,
4321,4321,No,
4322,4322,No,
4323,4323,No,
4324,4324,No,
4325,4325,No,
4326,4326,No,
4327,4327,No,
4328,4328,No,
4329,4329,No,
4330,4330,No,
4331,4331,No,
4332,4332,No,
4333,4333,No,
4334,4334,No,
4335,4335,No,
4336,4336,No,
4337,4337,No,
4338,4338,No,
4339,4339,No,
4340,4340,No,
4341,4341,No,
4342,4342,No,
4343,4343,No,
4344,4344,No,
4345,4345,No,
4346,4346,No,
4347,4347,No,
4348,4348,Yes,2025-01-22
4349,4349,No,
4350,4350,No,
4351,4351,No,
4352,4352,No,
4353,4353,No,
4354,4354,No,
4355,4355,No,
4356,4356,No,
4357,4357,No,
4358,4358,No,
4359,4359,No,
4360,4360,No,
4361,4361,No,
4362,4362,No,
4363,4363,No,
4364,4364,No,
4365,4365,No,
4366,4366,No,
4367,4367,No,
4368,4368,No,
4369,4369,No,
4370,4370,No,
4371,4371,No,
4372,4372,No,
4373,4373,No,
4374,4374,No,
4375,4375,No,
4376,4376,Yes,2024-10-06
4377,4377,No,
4378,4378,No,
4379,4379,No,
4380,4380,No,
4381,4381,No,
4382,4382,No,
4383,4383,No,
4384,4384,Yes,2024-11-25
4385,4385,No,
4386,4386,No,
4387,4387,No,
4388,4388,No,
4389,4389,No,
4390,4390,No,
4391,4391,No,
4392,4392,No,
4393,4393,No,
4394,4394,No,
4395,4395,No,
4396,4396,No,
4397,4397,No,
4398,4398,No,
4399,4399,No,
4400,4400,No,
4401,4401,No,
4402,4402,No,
4403,4403,No,
4404,4404,No,
4405,4405,No,
4406,4406,Yes,2025-02-12
4407,4407,No,
4408,4408,No,
4409,4409,No,
4410,4410,No,
4411,4411,No,
4412,4412,No,
4413,4413,No,
4414,4414,No,
4415,4415,No,
4416,4416,No,
4417,4417,No,
4418,4418,No,
4419,4419,No,
4420,4420,No,
4421,4421,No,
4422,4422,No,
4423,4423,Yes,2024-12-01
4424,4424,No,
4425,4425,No,
4426,4426,No,
4427,4427,No,
4428,4428,No,
4429,4429,No,
4430,4430,No,
4431,4431,No,
4432,4432,No,
4433,4433,No,
4434,4434,No,
4435,4435,No,
4436,4436,No,
4437,4437,No,
4438,4438,No,
4439,4439,No,
4440,4440,No,
4441,4441,No,
4442,4442,No,
4443,4443,No,
4444,4444,No,
4445,4445,No,
4446,4446,No,
4447,4447,No,
4448,4448,No,
4449,4449,No,
4450,4450,No,
4451,4451,No,
4452,4452,No,
4453,4453,No,
4454,4454,No,
4455,4455,No,
4456,4456,No,
4457,4457,No,
4458,4458,No,
4459,4459,No,
4460,4460,No,
4461,4461,No,
4462,4462,No,
4463,4463,No,
4464,4464,No,
4465,4465,Yes,2024-08-28
4466,4466,No,
4467,4467,No,
4468,4468,No,
4469,4469,No,
4470,4470,No,
4471,4471,Yes,2025-01-24
4472,4472,No,
4473,4473,Yes,2025-02-13
4474,4474,No,
4475,4475,No,
4476,4476,No,
4477,4477,No,
4478,4478,No,
4479,4479,Yes,2025-01-01
4480,4480,Yes,2024-12-16
4481,4481,No,
4482,4482,No,
4483,4483,Yes,2024-08-17
4484,4484,No,
4485,4485,No,
4486,4486,No,
4487,4487,No,
4488,4488,No,
4489,4489,No,
4490,4490,No,
4491,4491,No,
4492,4492,No,
4493,4493,No,
4494,4494,No,
4495,4495,No,
4496,4496,No,
4497,4497,No,
4498,4498,No,
4499,4499,No,
4500,4500,No,
4501,4501,No,
4502,4502,No,
4503,4503,No,
4504,4504,No,
4505,4505,No,
4506,4506,No,
4507,4507,No,
4508,4508,No,
4509,4509,No,
4510,4510,No,
4511,4511,No,
4512,4512,No,
4513,4513,Yes,2024-10-30
4514,4514,No,
4515,4515,No,
4516,4516,No,
4517,4517,No,
4518,4518,Yes,2025-02-03
4519,4519,No,
4520,4520,No,
4521,4521,No,
4522,4522,No,
4523,4523,No,
4524,4524,No,
4525,4525,No,
4526,4526,No,
4527,4527,No,
4528,4528,No,
4529,4529,No,
4530,4530,No,
4531,4531,No,
4532,4532,No,
4533,4533,No,
4534,4534,No,
4535,4535,Yes,2025-02-07
4536,4536,No,
4537,4537,No,
4538,4538,No,
4539,4539,No,
4540,4540,No,
4541,4541,No,
4542,4542,No,
4543,4543,No,
4544,4544,No,
4545,4545,No,
4546,4546,No,
4547,4547,No,
4548,4548,No,
4549,4549,No,
4550,4550,No,
4551,4551,No,
4552,4552,No,
4553,4553,No,
4554,4554,No,
4555,4555,No,
4556,4556,No,
4557,4557,No,
4558,4558,No,
4559,4559,No,
4560,4560,No,
4561,4561,No,
4562,4562,No,
4563,4563,No,
4564,4564,No,
4565,4565,No,
4566,4566,No,
4567,4567,No,
4568,4568,No,
4569,4569,No,
4570,4570,No,
4571,4571,No,
4572,4572,No,
4573,4573,No,
4574,4574,No,
4575,4575,No,
4576,4576,No,
4577,4577,No,
4578,4578,No,
4579,4579,No,
4580,4580,No,
4581,4581,No,
4582,4582,No,
4583,4583,No,
4584,4584,No,
4585,4585,No,
4586,4586,No,
4587,4587,No,
4588,4588,No,
4589,4589,No,
4590,4590,No,
4591,4591,No,
4592,4592,No,
4593,4593,No,
4594,4594,No,
4595,4595,No,
4596,4596,No,
4597,4597,No,
4598,4598,No,
4599,4599,No,
4600,4600,No,
4601,4601,No,
4602,4602,No,
4603,4603,Yes,2025-01-04
4604,4604,No,
4605,4605,No,
4606,4606,No,
4607,4607,No,
4608,4608,Yes,2025-02-12
4609,4609,No,
4610,4610,No,
4611,4611,No,
4612,4612,No,
4613,4613,No,
4614,4614,No,
4615,4615,No,
4616,4616,No,
4617,4617,No,
4618,4618,No,
4619,4619,No,
4620,4620,No,
4621,4621,No,
4622,4622,No,
4623,4623,No,
4624,4624,No,
4625,4625,No,
4626,4626,No,
4627,4627,No,
4628,4628,No,
4629,4629,Yes,2024-09-13
4630,4630,No,
4631,4631,Yes,2024-10-09
4632,4632,No,
4633,4633,No,
4634,4634,No,
4635,4635,No,
4636,4636,No,
4637,4637,No,
4638,4638,No,
4639,4639,No,
4640,4640,No,
4641,4641,No,
4642,4642,No,
4643,4643,No,
4644,4644,No,
4645,4645,No,
4646,4646,No,
4647,4647,No,
4648,4648,No,
4649,4649,No,
4650,4650,No,
4651,4651,No,
4652,4652,No,
4653,4653,No,
4654,4654,No,
4655,4655,No,
4656,4656,No,
4657,4657,Yes,2024-09-09
4658,4658,No,
4659,4659,No,
4660,4660,No,
4661,4661,No,
4662,4662,No,
4663,4663,No,
4664,4664,No,
4665,4665,No,
4666,4666,Yes,2024-10-22
4667,4667,No,
4668,4668,No,
4669,4669,No,
4670,4670,No,
4671,4671,No,
4672,4672,Yes,2024-11-23
4673,4673,No,
4674,4674,No,
4675,4675,No,
4676,4676,No,
4677,4677,No,
4678,4678,No,
4679,4679,No,
4680,4680,No,
4681,4681,No,
4682,4682,No,
4683,4683,No,
4684,4684,No,
4685,4685,No,
4686,4686,No,
4687,4687,No,
4688,4688,No,
4689,4689,No,
4690,4690,No,
4691,4691,No,
4692,4692,No,
4693,4693,No,
4694,4694,No,
4695,4695,No,
4696,4696,No,
4697,4697,No,
4698,4698,No,
4699,4699,No,
4700,4700,No,
4701,4701,No,
4702,4702,No,
4703,4703,No,
4704,4704,No,
4705,4705,No,
4706,4706,No,
4707,4707,No,
4708,4708,No,
4709,4709,No,
4710,4710,No,
4711,4711,No,
4712,4712,No,
4713,4713,No,
4714,4714,No,
4715,4715,No,
4716,4716,No,
4717,4717,No,
4718,4718,No,
4719,4719,No,
