customer_id,has_mobile_app,has_web_account,mobile_logins_per_week,web_logins_per_week,avg_mobile_session_duration,avg_web_session_duration,last_mobile_login,last_web_login
5442,Yes,Yes,7,5,4.6,7.5,2025-02-20 08:24:13.216656,2025-02-17 23:07:47.666327
5443,Yes,Yes,9,6,2.6,1.3,2025-02-25 22:01:38.413514,2025-02-09 11:59:28.299620
5444,Yes,Yes,10,5,3.5,3.4,2025-02-18 13:12:02.024218,2025-02-11 21:06:05.702438
5445,Yes,Yes,12,4,3.9,3.9,2025-02-26 14:52:14.330776,2025-01-30 13:37:44.414326
5446,Yes,Yes,9,5,1.5,3.1,2025-02-26 08:36:00.832391,2025-02-23 01:36:37.216478
5447,No,No,0,0,0.0,0.0,,
5448,Yes,Yes,10,5,3.5,5.5,2025-02-23 12:19:43.976139,2025-02-15 07:50:28.830225
5449,Yes,Yes,10,5,3.4,8.3,2025-02-20 14:37:03.721071,2025-02-23 00:26:55.300022
5450,No,Yes,0,5,0.0,3.4,,2025-02-06 18:27:21.586860
5451,No,Yes,0,5,0.0,5.2,,2025-02-16 05:22:53.173903
5452,Yes,No,6,0,4.1,0.0,2025-02-22 06:06:12.549627,
5453,Yes,Yes,10,4,3.7,3.3,2025-02-18 17:30:39.727636,2025-02-23 02:48:34.354386
5454,Yes,No,6,0,4.9,0.0,2025-02-19 04:31:49.633934,
5455,No,Yes,0,8,0.0,6.0,,2025-02-17 17:24:18.020179
5456,Yes,Yes,11,6,3.0,4.8,2025-01-07 13:12:10.307964,2024-12-29 00:06:26.855707
5457,Yes,Yes,8,7,5.8,4.7,2025-02-24 12:29:03.051489,2025-02-17 02:58:48.820771
5458,Yes,Yes,11,5,2.5,4.5,2025-02-18 03:03:07.393892,2025-02-17 19:22:44.983410
5459,Yes,Yes,11,6,2.6,3.5,2025-02-18 06:56:34.877816,2025-02-15 11:36:40.566693
5460,No,Yes,0,9,0.0,7.3,,2025-02-15 08:44:47.586801
5461,Yes,Yes,5,7,2.0,7.1,2025-02-20 12:54:01.169572,2025-02-20 19:00:02.157827
5462,No,Yes,0,8,0.0,5.4,,2025-02-04 11:01:40.893974
5463,Yes,Yes,6,6,3.9,3.9,2025-02-27 10:29:32.349055,2025-02-07 12:58:31.276209
5464,Yes,Yes,11,5,1.1,2.4,2025-02-20 22:49:36.184112,2025-02-17 01:53:36.105067
5465,Yes,Yes,10,5,2.9,5.7,2025-02-06 12:38:48.365122,2025-01-14 06:20:03.616414
5466,Yes,Yes,10,4,3.9,2.3,2025-02-25 19:13:34.488572,2025-02-18 19:38:45.044688
5467,Yes,No,6,0,3.4,0.0,2025-02-27 03:34:23.855587,
5468,No,No,0,0,0.0,0.0,,
5469,Yes,No,12,0,0.0,0.0,2025-02-21 13:36:06.811290,
5470,Yes,Yes,10,4,2.5,5.3,2025-02-26 21:51:44.847564,2025-02-14 16:24:02.942956
5471,Yes,Yes,6,5,4.4,10.2,2025-02-19 08:06:05.424341,2025-02-14 22:01:00.507813
5472,No,No,0,0,0.0,0.0,,
5473,Yes,Yes,6,5,3.8,6.0,2025-02-26 04:41:55.644688,2025-02-23 12:29:01.309039
5474,No,Yes,0,5,0.0,2.3,,2025-02-22 23:20:48.247301
5475,Yes,Yes,10,5,3.9,3.0,2025-02-19 00:29:49.833354,2025-02-17 05:13:47.618071
5476,Yes,Yes,6,9,1.2,4.0,2025-02-20 00:06:14.755737,2025-02-19 23:47:05.828593
5477,Yes,Yes,11,5,5.8,4.1,2025-02-23 21:11:45.251441,2025-02-25 17:37:14.710351
5478,Yes,Yes,5,4,4.7,6.5,2025-02-26 12:19:26.269354,2025-02-19 21:28:19.171219
5479,Yes,Yes,4,5,1.7,6.4,2025-02-21 13:04:54.970746,2025-01-30 19:01:47.851154
5480,Yes,No,11,0,1.9,0.0,2025-02-22 06:20:03.668342,
5481,Yes,Yes,6,5,3.4,3.3,2025-02-24 14:00:45.862404,2025-02-14 15:46:50.225236
5482,Yes,No,9,0,4.8,0.0,2025-02-23 08:03:51.895602,
5483,Yes,Yes,8,5,4.2,5.1,2025-02-26 13:50:19.239320,2025-02-05 19:08:49.213758
5484,Yes,Yes,7,5,1.9,4.0,2025-02-20 08:48:12.351429,2025-02-16 03:03:01.427908
5485,Yes,Yes,6,8,0.7,6.6,2025-02-18 07:51:16.157962,2025-02-24 09:50:04.425982
5486,Yes,Yes,10,5,2.0,7.0,2025-02-22 18:11:00.796346,2025-02-26 07:45:52.092783
5487,Yes,Yes,8,6,4.9,5.0,2025-02-28 02:59:28.053444,2025-02-27 17:45:50.110945
5488,Yes,Yes,7,8,3.3,7.8,2025-02-18 21:26:22.627619,2025-02-19 02:01:18.979105
5489,Yes,Yes,10,6,3.0,6.1,2025-02-24 09:44:04.076209,2025-02-12 08:29:06.422029
5490,Yes,Yes,5,8,5.9,7.0,2025-02-18 23:51:36.721365,2025-02-27 05:07:05.234529
5491,Yes,Yes,9,5,1.7,5.4,2025-02-25 11:03:27.090186,2025-02-20 14:08:01.510751
5492,Yes,Yes,8,5,5.0,7.5,2025-02-19 19:10:45.963091,2025-02-23 08:31:30.889299
5493,Yes,Yes,7,9,2.8,5.6,2025-02-27 16:23:06.647841,2025-02-14 01:53:47.317203
5494,Yes,Yes,6,5,2.5,5.7,2025-02-27 01:54:51.513748,2025-02-16 06:40:49.339153
5495,Yes,Yes,9,9,6.3,4.4,2025-02-24 00:11:22.240868,2025-02-06 18:53:08.209210
5496,Yes,No,10,0,2.7,0.0,2025-02-27 08:51:31.032188,
5497,Yes,No,7,0,3.7,0.0,2025-02-19 21:44:20.463792,
5498,Yes,Yes,6,8,3.4,6.0,2025-02-18 10:17:07.850796,2025-02-27 04:53:21.887671
5499,Yes,Yes,6,8,4.8,5.1,2025-02-26 00:41:11.509855,2025-02-24 18:09:43.357824
5500,Yes,Yes,11,5,2.9,3.2,2025-02-21 09:02:29.476154,2025-02-20 10:45:45.057228
5501,Yes,Yes,6,7,0.0,7.5,2025-02-21 03:43:49.892898,2025-02-19 12:01:04.431640
5502,Yes,Yes,11,6,2.6,1.6,2025-02-26 07:38:12.651052,2025-02-03 17:18:34.456481
5503,No,Yes,0,5,0.0,3.4,,2025-02-13 12:24:29.200607
5504,Yes,Yes,9,5,5.5,4.5,2025-02-25 03:54:35.051333,2025-02-26 01:17:02.705287
5505,Yes,Yes,6,8,2.5,8.1,2025-02-25 10:43:31.866540,2025-02-17 02:06:10.920159
5506,Yes,Yes,8,8,4.6,7.1,2025-02-20 10:57:21.771017,2025-01-31 19:01:36.778698
5507,No,Yes,0,5,0.0,4.4,,2025-02-10 06:58:07.447345
5508,No,Yes,0,6,0.0,4.5,,2025-02-17 01:25:45.739650
5509,Yes,No,5,0,0.3,0.0,2025-02-23 13:53:07.636597,
5510,Yes,Yes,11,3,4.1,8.7,2025-02-26 20:32:34.907196,2025-02-06 07:07:18.253310
5511,Yes,Yes,9,5,2.4,6.4,2025-02-22 05:54:27.570669,2025-02-15 08:00:22.833707
5512,Yes,Yes,10,6,2.3,4.3,2025-02-25 21:27:22.161320,2025-02-18 10:32:04.618649
5513,Yes,Yes,5,8,3.4,5.9,2025-02-18 13:25:30.590423,2025-02-04 23:05:42.516838
5514,Yes,Yes,6,8,5.7,9.6,2025-02-24 03:21:27.614068,2025-02-08 20:25:06.185991
5515,Yes,Yes,6,5,2.6,7.5,2025-02-20 23:51:13.176749,2025-02-12 07:38:29.798083
5516,Yes,Yes,10,4,3.4,8.3,2025-02-26 16:02:09.710769,2025-01-29 18:23:44.255638
5517,No,Yes,0,6,0.0,3.4,,2025-02-06 03:06:40.379123
5518,Yes,Yes,11,4,3.4,5.3,2025-02-20 09:33:24.716932,2025-02-03 07:36:03.293054
5519,No,Yes,0,8,0.0,5.7,,2025-02-04 01:27:35.645716
5520,Yes,No,4,0,2.2,0.0,2025-02-21 23:09:18.514816,
5521,No,Yes,0,6,0.0,3.7,,2025-02-24 13:05:48.511565
5522,Yes,Yes,7,8,4.8,3.4,2025-02-23 03:38:55.803063,2025-02-16 18:06:32.425102
5523,Yes,Yes,7,7,4.2,9.8,2025-02-24 09:58:57.626452,2025-02-06 22:12:38.078988
5524,Yes,Yes,4,3,3.1,5.6,2025-02-25 16:27:30.564225,2025-02-15 22:43:58.248952
5525,Yes,Yes,7,9,4.0,8.0,2025-02-18 17:36:15.552163,2025-02-01 06:08:55.080108
5526,Yes,Yes,6,5,3.2,7.2,2025-02-18 19:23:29.169474,2025-02-26 03:33:44.650575
5527,Yes,Yes,6,7,4.2,3.0,2025-02-27 05:25:40.443699,2025-01-30 00:49:30.666928
5528,No,Yes,0,8,0.0,3.3,,2025-01-30 06:42:17.467224
5529,No,Yes,0,5,0.0,2.5,,2025-02-25 00:48:57.008259
5530,Yes,Yes,6,6,4.2,7.1,2025-02-23 04:09:42.854543,2025-01-31 10:39:24.435351
5531,Yes,Yes,10,6,3.4,3.5,2025-02-20 19:29:52.991151,2025-02-11 08:35:21.650485
5532,Yes,Yes,11,6,3.5,2.1,2025-02-24 03:01:04.975620,2025-02-07 23:51:33.457784
5533,Yes,Yes,5,7,3.5,6.2,2025-02-22 12:16:34.769617,2025-02-10 12:12:07.028305
5534,Yes,Yes,6,7,3.9,8.0,2025-02-18 19:25:33.765402,2025-02-11 04:36:51.896998
5535,No,Yes,0,6,0.0,7.4,,2025-02-26 05:57:19.625096
5536,Yes,Yes,5,9,5.4,5.1,2024-11-08 03:14:15.074161,2024-11-18 21:38:35.250518
5537,Yes,No,4,0,4.8,0.0,2025-02-22 00:13:39.183673,
5538,Yes,Yes,11,6,0.5,9.4,2025-02-20 08:48:18.562836,2025-02-14 12:05:44.612428
5539,Yes,Yes,5,9,2.5,8.9,2025-02-26 16:02:00.174452,2025-02-06 08:19:38.779076
5540,Yes,Yes,11,6,4.4,8.0,2025-02-22 13:02:50.558805,2025-02-09 04:42:42.562244
5541,Yes,No,4,0,5.5,0.0,2025-02-19 03:53:36.249390,
5542,Yes,Yes,6,5,6.1,6.7,2025-02-23 10:05:13.996457,2025-02-14 10:21:13.931585
5543,Yes,Yes,6,7,6.3,0.8,2025-02-19 13:15:27.389618,2025-02-21 08:25:12.937448
5544,Yes,No,9,0,0.8,0.0,2025-02-24 07:42:06.508576,
5545,Yes,Yes,12,4,0.2,4.9,2025-02-25 04:36:33.954214,2025-02-27 10:36:09.490061
5546,Yes,Yes,7,7,2.7,6.1,2025-02-25 16:23:39.115718,2025-02-01 14:39:33.280686
5547,Yes,Yes,12,5,4.4,5.9,2025-02-27 07:21:14.020018,2025-02-01 00:34:55.844695
5548,Yes,Yes,11,6,4.2,6.1,2025-02-24 07:24:34.727183,2025-02-01 15:03:36.029895
5549,Yes,No,7,0,5.3,0.0,2025-02-24 15:18:12.122192,
5550,Yes,Yes,8,5,4.1,6.2,2025-02-24 07:40:21.175698,2025-02-03 04:26:24.199071
5551,Yes,Yes,6,6,5.0,8.7,2025-02-21 22:13:16.002935,2025-02-15 16:59:30.438851
5552,Yes,Yes,6,8,4.4,3.8,2025-02-21 18:49:05.319588,2025-02-05 11:15:02.818957
5553,Yes,Yes,6,5,3.9,2.7,2025-02-25 17:15:29.180293,2025-02-15 22:21:00.690460
5554,Yes,Yes,6,5,3.0,5.8,2025-01-24 06:46:46.938460,2025-01-09 14:46:06.947422
5555,Yes,Yes,10,4,2.5,7.1,2025-02-20 04:46:40.074222,2025-02-08 04:29:30.251391
5556,Yes,Yes,6,8,4.2,5.0,2025-02-19 14:36:41.630559,2025-02-25 16:57:00.482785
5557,Yes,Yes,10,6,4.5,4.1,2025-02-25 20:38:32.547029,2025-02-23 10:41:13.963017
5558,Yes,No,11,0,3.7,0.0,2025-02-27 12:12:38.775403,
5559,Yes,No,5,0,3.3,0.0,2025-02-27 00:16:55.170816,
5560,Yes,Yes,5,4,4.5,3.3,2025-02-23 19:05:17.289082,2025-02-11 11:59:25.704744
5561,Yes,Yes,6,5,5.1,6.7,2025-02-27 02:42:34.117125,2025-01-31 16:58:57.101191
5562,Yes,No,10,0,3.6,0.0,2025-02-20 13:17:00.285865,
5563,Yes,Yes,8,5,4.4,4.0,2025-02-26 15:17:35.248691,2025-02-05 15:08:47.681701
5564,Yes,Yes,7,8,2.4,5.9,2025-02-21 21:49:40.583693,2025-01-31 22:12:44.659163
5565,Yes,No,4,0,5.9,0.0,2025-02-20 15:50:56.050787,
5566,Yes,Yes,7,7,7.3,5.0,2025-02-24 07:04:06.782943,2025-02-18 14:44:18.657230
5567,Yes,Yes,9,6,4.2,7.0,2025-02-22 13:33:44.114007,2025-02-17 18:55:14.266722
5568,Yes,Yes,10,6,3.4,6.2,2025-02-18 07:57:53.201183,2025-02-15 10:32:46.977725
5569,No,Yes,0,8,0.0,1.7,,2025-02-09 01:44:58.956846
5570,Yes,Yes,11,5,3.3,3.4,2025-02-22 21:04:24.026306,2025-02-11 04:46:21.047067
5571,Yes,Yes,11,4,4.8,4.3,2025-02-21 19:56:10.431410,2025-01-30 19:32:34.195384
5572,Yes,Yes,6,7,1.3,7.3,2025-02-26 16:09:57.279251,2025-02-17 03:35:21.829160
5573,Yes,Yes,7,4,2.5,5.2,2025-02-18 20:14:12.582594,2025-02-12 07:29:44.206042
5574,Yes,Yes,11,6,1.2,6.6,2025-02-19 16:04:21.056798,2025-02-06 09:39:42.635429
5575,Yes,Yes,8,7,4.2,3.6,2025-02-22 14:06:54.254230,2025-02-04 13:13:54.686831
5576,Yes,No,5,0,3.0,0.0,2025-02-24 15:39:17.897266,
5577,Yes,Yes,10,5,2.6,2.5,2025-02-22 19:21:11.658790,2025-02-16 10:25:34.494084
5578,Yes,Yes,10,5,1.8,6.6,2025-02-18 22:27:33.509734,2025-02-27 06:03:47.424447
5579,Yes,Yes,5,3,2.5,3.2,2025-02-21 01:37:40.316619,2025-02-05 06:35:41.254328
5580,Yes,Yes,6,4,3.0,4.1,2025-02-23 16:09:04.684668,2025-02-27 07:22:13.109494
5581,Yes,Yes,10,6,1.9,6.9,2025-02-25 05:25:19.927366,2025-02-13 08:13:48.342516
5582,No,Yes,0,6,0.0,9.5,,2025-02-24 09:51:05.546717
5583,No,No,0,0,0.0,0.0,,
5584,No,Yes,0,6,0.0,9.9,,2025-01-31 04:37:26.767376
5585,Yes,Yes,6,7,3.8,8.9,2025-02-21 06:15:20.132358,2025-02-06 23:32:48.759074
5586,Yes,Yes,6,9,4.3,8.0,2025-02-21 05:30:36.993712,2025-02-19 21:46:45.044903
5587,Yes,No,11,0,1.8,0.0,2025-02-18 03:43:37.840835,
5588,Yes,Yes,6,7,2.1,7.4,2025-02-21 22:23:33.994327,2025-02-10 07:19:19.961032
5589,Yes,Yes,11,5,3.1,1.9,2025-02-21 20:47:59.707001,2025-02-03 17:57:26.857060
5590,Yes,No,9,0,4.9,0.0,2025-02-19 23:22:06.543723,
5591,Yes,Yes,10,6,2.1,4.4,2025-02-25 16:19:50.415645,2025-01-29 05:21:08.813258
5592,Yes,Yes,5,7,4.1,1.6,2025-02-19 20:20:27.764897,2025-02-20 09:49:37.369691
5593,Yes,Yes,11,5,1.5,5.8,2025-02-22 08:18:16.005327,2025-01-29 23:39:43.101988
5594,Yes,Yes,10,5,2.3,6.8,2025-02-22 07:07:45.934825,2025-02-09 18:34:43.870287
5595,Yes,No,10,0,3.8,0.0,2025-02-20 20:10:30.130019,
5596,Yes,Yes,10,6,1.7,2.5,2025-02-27 04:39:35.648823,2025-02-25 03:52:02.437440
5597,Yes,Yes,6,8,4.3,5.3,2025-02-20 22:14:20.956146,2025-02-12 04:36:18.253524
5598,No,Yes,0,5,0.0,1.9,,2025-02-03 08:17:21.969345
5599,Yes,Yes,10,6,3.9,4.3,2025-02-27 01:02:30.991256,2025-02-20 12:01:37.849218
5600,Yes,Yes,7,9,4.1,4.0,2025-02-18 13:03:01.570266,2025-02-02 09:08:58.490093
5601,Yes,Yes,6,4,4.3,3.9,2025-02-27 03:55:39.304690,2025-02-10 16:28:15.375778
5602,Yes,Yes,9,4,1.7,5.9,2025-02-24 13:55:40.918335,2025-02-26 22:03:07.491598
5603,Yes,Yes,8,6,5.8,5.8,2025-02-25 03:50:22.278222,2025-02-04 20:03:16.388157
5604,No,Yes,0,9,0.0,5.3,,2025-02-26 10:26:00.106169
5605,Yes,Yes,7,8,4.8,6.9,2025-02-23 01:43:09.972130,2025-02-21 19:04:53.948685
5606,Yes,No,5,0,1.1,0.0,2025-02-18 06:05:48.352162,
5607,Yes,Yes,6,7,0.0,6.1,2025-02-18 03:11:55.200114,2025-02-12 11:57:35.685969
5608,Yes,Yes,7,5,3.7,7.2,2024-08-13 07:11:19.679984,2024-08-09 01:28:36.803872
5609,Yes,Yes,5,6,3.4,6.6,2025-02-23 09:56:36.212295,2025-02-25 11:51:45.250613
5610,Yes,Yes,6,5,2.5,3.2,2025-02-23 08:43:41.310197,2025-02-02 11:29:50.356697
5611,Yes,Yes,10,5,2.8,2.4,2025-02-20 17:50:25.328280,2025-02-22 18:04:28.989075
5612,Yes,Yes,11,5,3.5,3.8,2025-02-21 09:44:36.939249,2025-02-19 22:19:36.973357
5613,Yes,Yes,7,8,3.6,5.1,2025-02-23 19:07:18.806198,2025-01-30 19:39:24.960361
5614,Yes,No,6,0,6.3,0.0,2025-02-19 12:22:33.937331,
5615,No,Yes,0,8,0.0,3.1,,2025-02-19 16:30:42.920657
5616,Yes,Yes,6,3,4.2,4.4,2025-02-27 14:15:26.615750,2025-01-31 07:17:44.781367
5617,Yes,Yes,6,4,4.6,4.5,2025-02-28 02:46:00.015265,2025-02-24 07:56:31.785641
5618,Yes,Yes,7,5,6.6,2.7,2025-02-27 03:59:12.829261,2025-02-09 19:09:45.983523
5619,No,Yes,0,8,0.0,5.5,,2025-02-01 23:25:39.976788
5620,Yes,Yes,5,8,4.7,5.6,2025-02-24 12:41:51.056331,2025-02-10 05:50:46.823676
5621,No,Yes,0,5,0.0,7.9,,2025-02-09 13:28:09.944113
5622,Yes,Yes,6,6,2.9,5.8,2025-02-24 08:30:52.336787,2025-02-26 21:22:38.422303
5623,Yes,Yes,13,6,0.8,5.8,2025-02-25 01:12:24.614078,2025-02-12 06:08:24.356234
5624,Yes,No,8,0,4.8,0.0,2025-02-24 23:15:49.899489,
5625,Yes,Yes,5,7,6.2,6.2,2025-02-27 12:27:15.052616,2025-02-10 23:29:22.297429
5626,Yes,No,8,0,3.0,0.0,2025-02-19 08:24:18.373212,
5627,No,Yes,0,6,0.0,7.6,,2025-02-06 21:42:20.498514
5628,Yes,Yes,10,6,4.0,4.8,2025-02-19 18:23:56.383208,2025-02-03 11:29:25.417668
5629,No,No,0,0,0.0,0.0,,
5630,Yes,Yes,7,6,5.1,4.3,2025-02-27 13:55:59.889283,2025-01-30 10:19:46.723155
5631,No,Yes,0,8,0.0,2.4,,2025-02-15 06:34:22.274704
5632,Yes,Yes,6,7,5.5,7.8,2025-01-02 21:44:06.206886,2024-12-25 12:53:08.657880
5633,Yes,Yes,6,6,6.4,6.1,2025-02-21 14:53:02.626266,2025-01-31 14:51:24.470341
5634,Yes,No,10,0,2.3,0.0,2025-02-22 23:32:30.598848,
5635,Yes,Yes,10,3,2.2,3.0,2025-02-21 06:20:09.590990,2025-02-24 17:28:50.596580
5636,Yes,Yes,9,5,2.9,2.8,2025-02-21 11:35:31.332938,2025-02-22 07:08:35.770077
5637,Yes,Yes,6,9,5.5,6.8,2025-01-04 13:09:42.505102,2025-01-08 18:41:56.940329
5638,Yes,Yes,5,6,4.5,2.8,2025-02-24 06:01:01.851825,2025-02-02 02:36:21.497918
5639,No,Yes,0,7,0.0,10.8,,2025-02-11 18:45:22.519104
5640,Yes,Yes,10,6,4.5,6.9,2025-02-20 19:27:08.900711,2025-02-19 07:55:10.075048
5641,Yes,Yes,6,8,3.8,3.0,2025-02-21 03:30:17.775291,2025-02-17 12:17:48.137342
5642,No,No,0,0,0.0,0.0,,
5643,Yes,Yes,7,9,5.1,4.3,2025-02-20 23:43:41.860846,2025-02-16 03:58:51.684686
5644,Yes,Yes,6,8,2.0,9.3,2025-02-23 12:19:15.398637,2025-02-06 22:31:39.046417
5645,No,Yes,0,7,0.0,6.6,,2025-02-21 14:58:53.046031
5646,Yes,No,10,0,3.7,0.0,2025-02-20 02:16:22.820673,
5647,Yes,Yes,11,5,4.0,4.5,2025-02-20 17:12:32.430708,2025-02-20 07:14:29.573901
5648,Yes,Yes,7,5,2.3,4.7,2025-02-21 03:50:55.332680,2025-02-13 13:29:01.662443
5649,Yes,Yes,7,8,4.4,6.3,2025-02-25 19:20:18.530233,2025-02-03 11:33:03.129192
5650,No,Yes,0,8,0.0,8.0,,2025-02-02 00:11:24.906956
5651,Yes,No,5,0,3.1,0.0,2025-02-20 13:52:38.472525,
5652,Yes,Yes,6,7,3.9,4.1,2025-02-22 06:59:33.124685,2025-02-13 20:25:29.215862
5653,Yes,Yes,7,4,2.4,4.4,2025-02-21 18:25:12.550991,2025-02-11 05:12:22.943259
5654,Yes,Yes,9,6,3.9,4.8,2025-02-22 13:53:27.369657,2025-02-02 09:20:30.379719
5655,Yes,Yes,5,6,5.2,6.0,2025-02-23 19:14:56.676685,2025-01-29 13:46:23.237874
5656,Yes,Yes,8,5,5.3,4.0,2025-02-22 13:31:52.358250,2025-02-07 21:04:46.346123
5657,Yes,Yes,6,5,3.9,7.4,2025-02-22 10:20:19.625903,2025-02-12 18:18:18.441245
5658,Yes,Yes,11,5,3.6,7.0,2025-02-24 14:41:36.872743,2025-02-02 10:27:36.119573
5659,Yes,Yes,7,5,2.0,0.6,2025-02-25 12:46:51.520194,2025-02-03 18:44:01.831249
5660,No,Yes,0,5,0.0,8.6,,2025-02-04 09:39:48.692505
5661,Yes,Yes,9,4,2.6,3.0,2025-02-26 09:06:09.903293,2025-01-29 09:33:26.286993
5662,Yes,Yes,4,6,4.2,7.1,2025-02-27 16:50:44.238362,2025-02-23 18:05:17.684106
5663,Yes,Yes,7,6,4.1,5.1,2025-02-26 00:09:23.334358,2025-02-08 13:38:50.368072
5664,Yes,Yes,6,7,5.0,1.9,2025-02-20 06:16:07.358751,2025-01-31 21:44:06.410267
5665,No,Yes,0,7,0.0,7.0,,2025-01-30 15:22:41.268667
5666,Yes,Yes,5,6,3.3,7.6,2025-02-20 12:48:42.937139,2025-02-20 15:10:30.796975
5667,No,Yes,0,8,0.0,7.6,,2025-02-24 07:45:28.240698
5668,Yes,No,11,0,4.5,0.0,2025-02-23 02:45:10.745205,
5669,Yes,Yes,11,5,5.0,0.7,2025-02-23 20:24:21.468825,2025-02-11 09:04:22.173723
5670,Yes,Yes,10,5,1.8,4.8,2025-02-27 12:10:36.956182,2025-02-24 06:23:59.581035
5671,Yes,Yes,11,5,3.2,0.6,2025-02-18 06:31:53.581722,2025-02-12 08:49:59.843690
5672,No,Yes,0,9,0.0,8.7,,2025-02-10 19:02:05.971124
5673,Yes,No,10,0,4.8,0.0,2025-02-27 03:52:07.691306,
5674,Yes,No,7,0,2.2,0.0,2025-02-19 23:52:26.428411,
5675,Yes,Yes,10,4,3.3,4.4,2025-02-22 18:56:24.770869,2025-02-10 07:47:41.908683
5676,No,No,0,0,0.0,0.0,,
5677,Yes,Yes,5,7,7.5,5.7,2025-02-25 05:39:04.856545,2025-02-23 19:57:22.311050
5678,Yes,Yes,5,5,5.2,5.5,2025-02-22 00:21:23.306503,2025-02-11 09:05:05.682506
5679,Yes,Yes,5,8,7.0,2.9,2025-02-22 06:20:11.188486,2025-02-03 10:42:52.519192
5680,Yes,No,5,0,5.8,0.0,2025-02-25 10:14:48.956597,
5681,Yes,Yes,10,6,2.2,5.3,2025-02-23 01:18:22.096164,2025-02-18 01:31:18.539865
5682,Yes,Yes,6,5,4.3,5.3,2025-02-19 17:14:49.465461,2025-02-20 04:13:57.982048
5683,Yes,Yes,6,7,4.5,3.8,2025-02-19 09:28:54.914656,2025-02-20 03:43:31.126240
5684,Yes,Yes,9,4,3.0,1.3,2025-02-20 07:34:20.771247,2025-02-03 14:45:09.324787
5685,No,Yes,0,5,0.0,8.2,,2025-02-01 02:00:05.431558
5686,Yes,Yes,9,6,4.4,2.2,2025-02-19 17:02:24.787745,2025-02-24 11:39:47.384628
5687,Yes,Yes,10,4,5.5,5.5,2025-02-26 05:01:42.576392,2025-02-13 08:04:49.488104
5688,Yes,No,11,0,4.6,0.0,2025-02-21 12:03:34.981709,
5689,No,Yes,0,5,0.0,8.1,,2025-02-17 09:09:39.627086
5690,Yes,No,7,0,2.2,0.0,2025-02-20 08:15:45.172379,
5691,No,Yes,0,5,0.0,3.5,,2025-02-22 00:33:15.577968
5692,Yes,Yes,9,5,3.7,3.8,2025-02-21 02:17:30.696180,2025-02-09 09:40:20.429133
5693,Yes,Yes,13,4,4.9,9.5,2025-02-20 21:01:58.852882,2025-02-02 02:10:13.907486
5694,Yes,Yes,6,9,4.5,6.3,2025-02-26 14:16:02.477763,2025-02-13 17:04:05.313219
5695,No,Yes,0,6,0.0,6.6,,2025-02-26 10:23:02.404025
5696,Yes,No,7,0,3.6,0.0,2025-02-20 11:36:05.535347,
5697,No,Yes,0,7,0.0,7.2,,2025-02-26 01:11:51.233282
5698,Yes,Yes,10,6,3.2,7.6,2025-02-18 14:21:33.255474,2025-02-08 20:04:38.026903
5699,Yes,Yes,8,5,3.4,3.8,2025-02-27 01:00:48.802797,2025-02-01 00:48:16.338200
5700,Yes,Yes,6,9,5.0,4.6,2025-02-24 01:10:14.018779,2025-02-03 22:30:36.194638
5701,Yes,Yes,7,5,4.0,1.2,2025-02-19 22:37:55.135724,2025-02-20 02:04:31.897830
5702,Yes,No,11,0,2.3,0.0,2025-02-22 14:08:38.335190,
5703,Yes,Yes,7,8,2.3,6.8,2025-02-24 09:57:01.407335,2025-02-20 14:09:41.704864
5704,Yes,Yes,11,6,7.0,6.7,2025-02-27 17:53:23.432612,2025-02-04 00:08:48.949151
5705,Yes,Yes,9,5,3.7,4.1,2025-02-27 06:38:33.541398,2025-01-31 19:04:23.200530
5706,Yes,Yes,5,5,4.2,3.1,2025-02-25 17:35:59.868796,2025-02-26 13:25:29.106862
5707,Yes,Yes,6,5,0.2,2.0,2025-02-25 08:25:49.630913,2025-02-18 16:46:11.149992
5708,Yes,Yes,7,7,1.3,7.5,2025-02-27 01:57:06.572964,2025-02-14 11:10:01.665063
5709,Yes,Yes,6,5,3.4,7.2,2025-02-20 16:19:00.536541,2025-02-03 14:32:58.887185
5710,Yes,No,4,0,3.8,0.0,2025-02-25 19:21:42.901336,
5711,Yes,Yes,6,8,4.5,5.6,2025-02-19 20:00:41.601217,2025-02-18 17:56:37.419997
5712,Yes,No,11,0,2.5,0.0,2025-02-19 17:56:54.363933,
5713,Yes,Yes,5,5,4.3,3.4,2025-02-23 23:42:22.329107,2025-02-26 18:50:47.568655
5714,Yes,Yes,6,4,3.6,4.5,2025-02-26 00:27:31.625749,2025-02-20 08:32:34.227654
5715,Yes,Yes,4,9,2.1,10.4,2025-02-22 22:51:35.050076,2025-02-01 21:30:29.005723
5716,Yes,Yes,12,4,1.8,1.8,2025-01-10 02:27:23.327638,2024-12-21 23:43:37.173990
5717,Yes,No,10,0,3.3,0.0,2025-02-20 08:39:21.201487,
5718,No,Yes,0,5,0.0,3.4,,2025-01-29 06:16:28.682751
5719,Yes,Yes,7,5,4.7,2.9,2025-02-22 16:59:08.638870,2025-02-16 17:57:31.836916
5720,Yes,Yes,6,4,1.6,6.2,2025-02-22 08:14:09.882647,2025-02-13 20:55:33.503538
5721,Yes,Yes,5,7,5.4,0.0,2025-02-21 19:30:43.506614,2025-02-24 11:07:53.336275
5722,No,Yes,0,8,0.0,4.6,,2025-01-09 19:03:58.821778
